"DATE","RCON90M1","RCON90M2","RCON90M3","RCON90M4","RCON90M5","RCON90M6","RCON90M7","RCON90M8","RCON90M9","RCON90M10","RCON90M11","RCON90M12","RCON91M1","RCON91M2","RCON91M3","RCON91M4","RCON91M5","RCON91M6","RCON91M7","RCON91M8","RCON91M9","RCON91M10","RCON91M11","RCON91M12","RCON92M1","RCON92M2","RCON92M3","RCON92M4","RCON92M5","RCON92M6","RCON92M7","RCON92M8","RCON92M9","RCON92M10","RCON92M11","RCON92M12","RCON93M1","RCON93M2","RCON93M3","RCON93M4","RCON93M5","RCON93M6","RCON93M7","RCON93M8","RCON93M9","RCON93M10","RCON93M11","RCON93M12","RCON94M1","RCON94M2","RCON94M3","RCON94M4","RCON94M5","RCON94M6","RCON94M7","RCON94M8","RCON94M9","RCON94M10","RCON94M11","RCON94M12","RCON95M1","RCON95M2","RCON95M3","RCON95M4","RCON95M5","RCON95M6","RCON95M7","RCON95M8","RCON95M9","RCON95M10","RCON95M11","RCON95M12","RCON96M1","RCON96M2","RCON96M3","RCON96M4","RCON96M5","RCON96M6","RCON96M7","RCON96M8","RCON96M9","RCON96M10","RCON96M11","RCON96M12","RCON97M1","RCON97M2","RCON97M3","RCON97M4","RCON97M5","RCON97M6","RCON97M7","RCON97M8","RCON97M9","RCON97M10","RCON97M11","RCON97M12","RCON98M1","RCON98M2","RCON98M3","RCON98M4","RCON98M5","RCON98M6","RCON98M7","RCON98M8","RCON98M9","RCON98M10","RCON98M11","RCON98M12","RCON99M1","RCON99M2","RCON99M3","RCON99M4","RCON99M5","RCON99M6","RCON99M7","RCON99M8","RCON99M9","RCON99M10","RCON99M11","RCON99M12"
"1976:Q1","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","1777.5","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2179.3","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2674.2","2787.0","2787.0"
"1976:Q2","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","1790.4","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2194.7","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2697.9","2809.8","2809.8"
"1976:Q3","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","1809.9","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2213.0","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2724.4","2836.1","2836.1"
"1976:Q4","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","1837.8","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2242.0","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2760.8","2872.9","2872.9"
"1977:Q1","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2271.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2794.3","2907.0","2907.0"
"1977:Q2","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","1869.0","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2280.8","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2810.3","2922.2","2922.2"
"1977:Q3","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","1888.0","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2302.6","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2836.9","2950.7","2950.7"
"1977:Q4","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","1914.2","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2331.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2877.6","2996.0","2996.0"
"1978:Q1","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","1923.0","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2347.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","2893.1","3015.3","3015.3"
"1978:Q2","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","1960.8","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2394.0","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","2954.6","3082.8","3082.8"
"1978:Q3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","1970.3","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2404.5","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","2968.2","3100.9","3100.9"
"1978:Q4","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","1989.7","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2421.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","2990.6","3127.5","3127.5"
"1979:Q1","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","1997.5","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","2437.9","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3008.1","3149.5","3149.5"
"1979:Q2","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","1994.1","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","2435.4","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3003.5","3147.8","3147.8"
"1979:Q3","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2007.9","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","2454.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3028.7","3179.9","3179.9"
"1979:Q4","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2018.0","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","2465.4","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3194.7","3194.7"
"1980:Q1","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2015.4","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","2464.6","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3037.2","3195.8","3195.8"
"1980:Q2","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","1974.1","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2414.2","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","2968.8","3125.4","3125.4"
"1980:Q3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","1996.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2440.3","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","2998.5","3158.8","3158.8"
"1980:Q4","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2015.6","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","2469.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3034.2","3197.6","3197.6"
"1981:Q1","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2022.9","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","2475.5","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3045.6","3209.5","3209.5"
