"DATE","ROUTPUT80M1","ROUTPUT80M2","ROUTPUT80M3","ROUTPUT80M4","ROUTPUT80M5","ROUTPUT80M6","ROUTPUT80M7","ROUTPUT80M8","ROUTPUT80M9","ROUTPUT80M10","ROUTPUT80M11","ROUTPUT80M12","ROUTPUT81M1","ROUTPUT81M2","ROUTPUT81M3","ROUTPUT81M4","ROUTPUT81M5","ROUTPUT81M6","ROUTPUT81M7","ROUTPUT81M8","ROUTPUT81M9","ROUTPUT81M10","ROUTPUT81M11","ROUTPUT81M12","ROUTPUT82M1","ROUTPUT82M2","ROUTPUT82M3","ROUTPUT82M4","ROUTPUT82M5","ROUTPUT82M6","ROUTPUT82M7","ROUTPUT82M8","ROUTPUT82M9","ROUTPUT82M10","ROUTPUT82M11","ROUTPUT82M12","ROUTPUT83M1","ROUTPUT83M2","ROUTPUT83M3","ROUTPUT83M4","ROUTPUT83M5","ROUTPUT83M6","ROUTPUT83M7","ROUTPUT83M8","ROUTPUT83M9","ROUTPUT83M10","ROUTPUT83M11","ROUTPUT83M12","ROUTPUT84M1","ROUTPUT84M2","ROUTPUT84M3","ROUTPUT84M4","ROUTPUT84M5","ROUTPUT84M6","ROUTPUT84M7","ROUTPUT84M8","ROUTPUT84M9","ROUTPUT84M10","ROUTPUT84M11","ROUTPUT84M12","ROUTPUT85M1","ROUTPUT85M2","ROUTPUT85M3","ROUTPUT85M4","ROUTPUT85M5","ROUTPUT85M6","ROUTPUT85M7","ROUTPUT85M8","ROUTPUT85M9","ROUTPUT85M10","ROUTPUT85M11","ROUTPUT85M12","ROUTPUT86M1","ROUTPUT86M2","ROUTPUT86M3","ROUTPUT86M4","ROUTPUT86M5","ROUTPUT86M6","ROUTPUT86M7","ROUTPUT86M8","ROUTPUT86M9","ROUTPUT86M10","ROUTPUT86M11","ROUTPUT86M12","ROUTPUT87M1","ROUTPUT87M2","ROUTPUT87M3","ROUTPUT87M4","ROUTPUT87M5","ROUTPUT87M6","ROUTPUT87M7","ROUTPUT87M8","ROUTPUT87M9","ROUTPUT87M10","ROUTPUT87M11","ROUTPUT87M12","ROUTPUT88M1","ROUTPUT88M2","ROUTPUT88M3","ROUTPUT88M4","ROUTPUT88M5","ROUTPUT88M6","ROUTPUT88M7","ROUTPUT88M8","ROUTPUT88M9","ROUTPUT88M10","ROUTPUT88M11","ROUTPUT88M12","ROUTPUT89M1","ROUTPUT89M2","ROUTPUT89M3","ROUTPUT89M4","ROUTPUT89M5","ROUTPUT89M6","ROUTPUT89M7","ROUTPUT89M8","ROUTPUT89M9","ROUTPUT89M10","ROUTPUT89M11","ROUTPUT89M12"
"1976:Q3","1277.1","1277.1","1277.1","1277.1","1277.1","1277.1","1277.1","1277.1","1277.1","1277.1","1277.1","1277.1","1303.3","1303.3","1303.3","1303.3","1303.3","1303.3","1303.3","1303.3","1303.3","1303.3","1303.3","1303.3","1303.3","1303.3","1303.3","1303.3","1303.3","1303.3","1303.3","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","1301.1","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6"
"1976:Q4","1288.1","1288.1","1288.1","1288.1","1288.1","1288.1","1288.1","1288.1","1288.1","1288.1","1288.1","1288.1","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","1313.1","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8"
"1977:Q1","1315.7","1315.7","1315.7","1315.7","1315.7","1315.7","1315.7","1315.7","1315.7","1315.7","1315.7","1315.7","1345.9","1345.9","1345.9","1345.9","1345.9","1345.9","1345.9","1345.9","1345.9","1345.9","1345.9","1345.9","1345.9","1345.9","1345.9","1345.9","1345.9","1345.9","1345.9","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","1341.3","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0"
"1977:Q2","1331.2","1331.2","1331.2","1331.2","1331.2","1331.2","1331.2","1331.2","1331.2","1331.2","1331.2","1331.2","1363.4","1363.4","1363.4","1363.4","1363.4","1363.4","1363.4","1363.4","1363.4","1363.4","1363.4","1363.4","1363.4","1363.4","1363.4","1363.4","1363.4","1363.4","1363.4","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","1363.3","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7"
"1977:Q3","1353.9","1353.9","1353.9","1353.9","1353.9","1353.9","1353.9","1353.9","1353.9","1353.9","1353.9","1353.9","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","1385.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8"
"1977:Q4","1361.3","1361.3","1361.3","1361.3","1361.3","1361.3","1361.3","1361.3","1361.3","1361.3","1361.3","1361.3","1391.5","1391.5","1391.5","1391.5","1391.5","1391.5","1391.5","1391.5","1391.5","1391.5","1391.5","1391.5","1391.5","1391.5","1391.5","1391.5","1391.5","1391.5","1391.5","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","1388.4","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1"
"1978:Q1","1367.8","1367.8","1367.8","1367.8","1367.8","1367.8","1367.8","1367.8","1367.8","1367.8","1367.8","1367.8","1402.3","1402.3","1402.3","1402.3","1402.3","1402.3","1402.3","1402.3","1402.3","1402.3","1402.3","1402.3","1402.3","1402.3","1402.3","1402.3","1402.3","1402.3","1402.3","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","1400.0","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5"
"1978:Q2","1395.2","1395.2","1395.2","1395.2","1395.2","1395.2","1395.2","1395.2","1395.2","1395.2","1395.2","1395.2","1432.8","1432.8","1432.8","1432.8","1432.8","1432.8","1432.8","1432.8","1432.8","1432.8","1432.8","1432.8","1432.8","1432.8","1432.8","1432.8","1432.8","1432.8","1432.8","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","1437.0","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9"
"1978:Q3","1407.3","1407.3","1407.3","1407.3","1407.3","1407.3","1407.3","1407.3","1407.3","1407.3","1407.3","1407.3","1446.7","1446.7","1446.7","1446.7","1446.7","1446.7","1446.7","1446.7","1446.7","1446.7","1446.7","1446.7","1446.7","1446.7","1446.7","1446.7","1446.7","1446.7","1446.7","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","1448.8","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6"
"1978:Q4","1426.6","1426.6","1426.6","1426.6","1426.6","1426.6","1426.6","1426.6","1426.6","1426.6","1426.6","1426.6","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","1468.4","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6"
"1979:Q1","1430.6","1430.6","1430.6","1430.6","1430.6","1430.6","1430.6","1430.6","1430.6","1430.6","1430.6","1430.6","1479.9","1479.9","1479.9","1479.9","1479.9","1479.9","1479.9","1479.9","1479.9","1479.9","1479.9","1479.9","1479.9","1479.9","1479.9","1479.9","1479.9","1479.9","1479.9","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","1472.6","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7"
"1979:Q2","1422.3","1422.3","1422.3","1422.3","1422.3","1422.3","1422.3","1422.3","1422.3","1422.3","1422.3","1422.3","1473.4","1473.4","1473.4","1473.4","1473.4","1473.4","1473.4","1473.4","1473.4","1473.4","1473.4","1473.4","1473.4","1473.4","1473.4","1473.4","1473.4","1473.4","1473.4","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","1469.2","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7"
"1979:Q3","1433.3","1433.3","1433.3","1433.3","1433.3","1433.3","1433.3","1433.3","1433.3","1433.3","1433.3","1433.3","1488.2","1488.2","1488.2","1488.2","1488.2","1488.2","1488.2","1488.2","1488.2","1488.2","1488.2","1488.2","1488.2","1488.2","1488.2","1488.2","1488.2","1488.2","1488.2","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","1486.6","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4"
"1979:Q4","#N/A","1438.4","1440.7","1440.3","1440.3","1440.3","1440.3","1440.3","1440.3","1440.3","1440.3","1440.3","1490.6","1490.6","1490.6","1490.6","1490.6","1490.6","1490.6","1490.6","1490.6","1490.6","1490.6","1490.6","1490.6","1490.6","1490.6","1490.6","1490.6","1490.6","1490.6","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","1489.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3"
"1980:Q1","#N/A","#N/A","#N/A","#N/A","1444.2","1442.6","1444.7","1444.7","1444.7","1444.7","1444.7","1444.7","1501.9","1501.9","1501.9","1501.9","1501.9","1501.9","1501.9","1501.9","1501.9","1501.9","1501.9","1501.9","1501.9","1501.9","1501.9","1501.9","1501.9","1501.9","1501.9","1494.9","1494.9","1494.9","1494.9","1494.9","1494.9","1494.9","1494.9","1494.9","1494.9","1494.9","1494.9","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","1496.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4"
"1980:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1410.8","1410.9","1408.6","1408.6","1408.6","1463.3","1463.3","1463.3","1463.3","1463.3","1463.3","1463.3","1463.3","1463.3","1463.3","1463.3","1463.3","1463.3","1463.3","1463.3","1463.3","1463.3","1463.3","1463.3","1457.8","1457.8","1457.8","1457.8","1457.8","1457.8","1457.8","1457.8","1457.8","1457.8","1457.8","1457.8","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","1461.4","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0"
"1980:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1412.1","1411.7","1471.9","1471.9","1471.9","1471.9","1471.9","1471.9","1471.9","1471.9","1471.9","1471.9","1471.9","1471.9","1471.9","1471.9","1471.9","1471.9","1471.9","1471.9","1471.9","1463.8","1463.8","1463.8","1463.8","1463.8","1463.8","1463.8","1463.8","1463.8","1463.8","1463.8","1463.8","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","1464.2","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1"
"1980:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1490.1","1486.5","1485.6","1485.6","1485.6","1485.6","1485.6","1485.6","1485.6","1485.6","1485.6","1485.6","1485.6","1485.6","1485.6","1485.6","1485.6","1485.6","1479.4","1479.4","1479.4","1479.4","1479.4","1479.4","1479.4","1479.4","1479.4","1479.4","1479.4","1479.4","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","1477.9","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2","3199.2"
"1981:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1509.2","1516.0","1516.4","1516.4","1516.4","1516.4","1516.4","1516.4","1516.4","1516.4","1516.4","1516.4","1516.4","1516.4","1516.4","1507.8","1507.8","1507.8","1507.8","1507.8","1507.8","1507.8","1507.8","1507.8","1507.8","1507.8","1507.8","1510.1","1510.1","1510.1","1510.1","1510.1","1510.1","1510.1","1510.1","1510.1","1510.1","1510.1","1510.1","1513.5","1513.5","1513.5","1513.5","1513.5","1513.5","1513.5","1513.5","1513.5","1513.5","1513.5","1513.5","1513.5","1513.5","1513.5","1513.5","1513.5","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1","3261.1"
"1981:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1509.1","1507.4","1510.4","1510.4","1510.4","1510.4","1510.4","1510.4","1510.4","1510.4","1510.4","1510.4","1502.2","1502.2","1502.2","1502.2","1502.2","1502.2","1502.2","1502.2","1502.2","1502.2","1502.2","1502.2","1512.5","1512.5","1512.5","1512.5","1512.5","1512.5","1512.5","1512.5","1512.5","1512.5","1512.5","1512.5","1511.7","1511.7","1511.7","1511.7","1511.7","1511.7","1511.7","1511.7","1511.7","1511.7","1511.7","1511.7","1511.7","1511.7","1511.7","1511.7","1511.7","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2","3250.2"
