"DATE","RATESAV65Q4","RATESAV66Q1","RATESAV66Q2","RATESAV66Q3","RATESAV66Q4","RATESAV67Q1","RATESAV67Q2","RATESAV67Q3","RATESAV67Q4","RATESAV68Q1","RATESAV68Q2","RATESAV68Q3","RATESAV68Q4","RATESAV69Q1","RATESAV69Q2","RATESAV69Q3","RATESAV69Q4","RATESAV70Q1","RATESAV70Q2","RATESAV70Q3","RATESAV70Q4","RATESAV71Q1","RATESAV71Q2","RATESAV71Q3","RATESAV71Q4","RATESAV72Q1","RATESAV72Q2","RATESAV72Q3","RATESAV72Q4","RATESAV73Q1","RATESAV73Q2","RATESAV73Q3","RATESAV73Q4","RATESAV74Q1","RATESAV74Q2","RATESAV74Q3","RATESAV74Q4","RATESAV75Q1","RATESAV75Q2","RATESAV75Q3","RATESAV75Q4","RATESAV76Q1","RATESAV76Q2","RATESAV76Q3","RATESAV76Q4","RATESAV77Q1","RATESAV77Q2","RATESAV77Q3","RATESAV77Q4","RATESAV78Q1","RATESAV78Q2","RATESAV78Q3","RATESAV78Q4","RATESAV79Q1","RATESAV79Q2","RATESAV79Q3","RATESAV79Q4","RATESAV80Q1","RATESAV80Q2","RATESAV80Q3","RATESAV80Q4","RATESAV81Q1","RATESAV81Q2","RATESAV81Q3","RATESAV81Q4","RATESAV82Q1","RATESAV82Q2","RATESAV82Q3","RATESAV82Q4","RATESAV83Q1","RATESAV83Q2","RATESAV83Q3","RATESAV83Q4","RATESAV84Q1","RATESAV84Q2","RATESAV84Q3","RATESAV84Q4","RATESAV85Q1","RATESAV85Q2","RATESAV85Q3","RATESAV85Q4","RATESAV86Q1","RATESAV86Q2","RATESAV86Q3","RATESAV86Q4","RATESAV87Q1","RATESAV87Q2","RATESAV87Q3","RATESAV87Q4","RATESAV88Q1","RATESAV88Q2","RATESAV88Q3","RATESAV88Q4","RATESAV89Q1","RATESAV89Q2","RATESAV89Q3","RATESAV89Q4","RATESAV90Q1","RATESAV90Q2","RATESAV90Q3","RATESAV90Q4","RATESAV91Q1","RATESAV91Q2","RATESAV91Q3","RATESAV91Q4","RATESAV92Q1","RATESAV92Q2","RATESAV92Q3","RATESAV92Q4","RATESAV93Q1","RATESAV93Q2","RATESAV93Q3","RATESAV93Q4","RATESAV94Q1","RATESAV94Q2","RATESAV94Q3","RATESAV94Q4","RATESAV95Q1","RATESAV95Q2","RATESAV95Q3","RATESAV95Q4","RATESAV96Q1","RATESAV96Q2","RATESAV96Q3","RATESAV96Q4","RATESAV97Q1","RATESAV97Q2","RATESAV97Q3","RATESAV97Q4","RATESAV98Q1","RATESAV98Q2","RATESAV98Q3","RATESAV98Q4","RATESAV99Q1","RATESAV99Q2","RATESAV99Q3","RATESAV99Q4","RATESAV00Q1","RATESAV00Q2","RATESAV00Q3","RATESAV00Q4","RATESAV01Q1","RATESAV01Q2","RATESAV01Q3","RATESAV01Q4","RATESAV02Q1","RATESAV02Q2","RATESAV02Q3","RATESAV02Q4","RATESAV03Q1","RATESAV03Q2","RATESAV03Q3","RATESAV03Q4","RATESAV04Q1","RATESAV04Q2","RATESAV04Q3","RATESAV04Q4","RATESAV05Q1","RATESAV05Q2","RATESAV05Q3","RATESAV05Q4","RATESAV06Q1","RATESAV06Q2","RATESAV06Q3","RATESAV06Q4","RATESAV07Q1","RATESAV07Q2","RATESAV07Q3","RATESAV07Q4","RATESAV08Q1","RATESAV08Q2","RATESAV08Q3","RATESAV08Q4","RATESAV09Q1","RATESAV09Q2","RATESAV09Q3","RATESAV09Q4","RATESAV10Q1","RATESAV10Q2","RATESAV10Q3","RATESAV10Q4","RATESAV11Q1","RATESAV11Q2","RATESAV11Q3","RATESAV11Q4","RATESAV12Q1","RATESAV12Q2","RATESAV12Q3","RATESAV12Q4","RATESAV13Q1","RATESAV13Q2","RATESAV13Q3","RATESAV13Q4","RATESAV14Q1","RATESAV14Q2","RATESAV14Q3","RATESAV14Q4","RATESAV15Q1","RATESAV15Q2"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3.9526","3.9645","4.0335","4.0335","4.0335","4.0335","2.8175","2.8175","2.6769","2.6769","2.6769","2.6769","2.8208","2.8208","2.8208","2.8208","2.8208","2.8208","2.8208","2.8208","2.8208","2.8208","2.8208","2.8208","2.8208","2.8208","2.8208","2.8208","4.0098","4.0098","4.0098","4.0098","4.0098","4.0098","4.0098","4.0098","4.0098","4.0098","4.0098","4.0098","4.0098","4.0098","4.0098","4.0098","5.3272","5.3272","5.3272","5.3272","5.3693","5.3693","5.3693","5.3693"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3.6828","3.8423","3.5229","3.5229","3.5229","2.1417","2.1417","1.6066","1.6066","1.6066","1.6066","1.9502","1.9502","1.9502","1.9502","1.9502","1.9502","1.9502","1.9502","1.9502","1.9502","1.9502","1.9502","1.9502","1.9502","1.9502","1.9502","3.0766","3.0766","3.0766","3.0766","3.0766","3.0766","3.0766","3.0766","3.0766","3.0766","3.0766","3.0766","3.0766","3.0766","3.0766","3.0766","4.5624","4.5624","4.5624","4.5624","4.6153","4.6153","4.6153","4.6153"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","4.3298","3.8083","3.557","3.557","1.8449","1.8449","1.1575","1.1575","1.1575","1.1575","1.7674","1.7674","1.7674","1.7674","1.7674","1.7674","1.7674","1.7674","1.7674","1.7674","1.7674","1.7674","1.7674","1.7674","1.7674","1.7674","3.0513","3.0513","3.0513","3.0513","3.0513","3.0513","3.0513","3.0513","3.0513","3.0513","3.0513","3.0513","3.0513","3.0513","3.0513","3.0513","4.7004","4.7004","4.7004","4.7004","4.6443","4.6443","4.6443","4.6443"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3.7097","3.617","3.4834","1.8783","1.8783","0.9967","0.9967","0.9967","0.9967","1.9276","1.9276","1.9276","1.9276","1.8695","1.8695","1.8695","1.8695","1.8695","1.8695","1.8695","1.8695","1.8695","1.8695","1.8695","1.8695","3.0576","3.0576","3.0576","3.0576","3.0576","3.0576","3.0576","3.0576","3.0698","3.0698","3.0698","3.0698","3.0698","3.0698","3.0698","3.0698","4.6419","4.6419","4.6419","4.6419","4.6255","4.6255","4.6255","4.6255"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3.3475","3.2167","2.3202","2.3202","1.1406","1.1406","1.1406","1.1406","2.096","2.096","2.096","2.096","2.1502","2.1502","2.1502","2.1502","2.1502","2.1502","2.1502","2.1502","2.1502","2.1502","2.1502","2.1502","3.5469","3.5469","3.5469","3.5469","3.5469","3.5469","3.5469","3.5469","3.5048","3.5048","3.5048","3.5048","3.5048","3.5048","3.5048","3.5048","4.8631","4.8631","4.8631","4.8631","4.8601","4.8601","4.8601","4.8601"
"2003:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3.3481","2.2645","2.3961","1.9328","1.9328","1.9328","1.9328","2.4787","2.4787","2.4787","2.4787","2.3484","2.3484","2.3484","2.3484","2.3484","2.3484","2.3484","2.3484","2.3484","2.3484","2.3484","2.3484","3.6148","3.6148","3.6148","3.6148","3.6148","3.6148","3.6148","3.6148","3.6219","3.6219","3.6219","3.6219","3.6219","3.6219","3.6219","3.6219","5.0966","5.0966","5.0966","5.0966","5.075","5.075","5.075","5.075"
"2003:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1.531","1.6863","1.3353","1.3353","1.3353","1.3353","1.9541","1.9541","1.9541","1.9541","2.1919","2.1919","2.1919","2.1919","2.1919","2.1919","2.1919","2.1919","2.1919","2.1919","2.1919","2.1919","3.601","3.601","3.601","3.601","3.601","3.601","3.601","3.601","3.6197","3.6197","3.6197","3.6197","3.6197","3.6197","3.6197","3.6197","4.7555","4.7555","4.7555","4.7555","4.6995","4.6995","4.6995","4.6995"
"2004:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1.8978","1.2229","1.0286","1.0286","1.0286","1.8383","1.8383","1.8383","1.8383","2.1093","2.1093","2.1093","2.1093","2.0661","2.0661","2.0661","2.0661","2.0661","2.0661","2.0661","2.0661","3.1774","3.1774","3.1774","3.1774","3.1774","3.1774","3.1774","3.1774","3.2616","3.2616","3.2616","3.2616","3.2616","3.2616","3.2616","3.2616","4.5376","4.5376","4.5376","4.5376","4.5278","4.5278","4.5278","4.5278"
"2004:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1.6541","1.2356","1.3244","1.3244","1.6456","1.6456","1.6456","1.6456","1.9554","1.9554","1.9554","1.9554","2.0011","2.0011","2.0011","2.0011","2.0011","2.0011","2.0011","2.0011","3.5757","3.5757","3.5757","3.5757","3.5757","3.5757","3.5757","3.5757","3.7503","3.7503","3.7503","3.7503","3.7503","3.7503","3.7503","3.7503","4.851","4.851","4.851","4.851","4.8102","4.8102","4.8102","4.8102"
"2004:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","0.4066","0.4936","0.7328","1.2063","1.2063","1.2063","1.2063","1.6218","1.6218","1.6218","1.6218","1.7821","1.7821","1.7821","1.7821","1.7821","1.7821","1.7821","1.7821","3.3477","3.3477","3.3477","3.3477","3.3477","3.3477","3.3477","3.3477","3.5067","3.5067","3.5067","3.5067","3.5067","3.5067","3.5067","3.5067","4.3952","4.3952","4.3952","4.3952","4.3482","4.3482","4.3482","4.3482"
"2004:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1.3228","1.6321","2.3","2.3","2.3","2.3","2.339","2.339","2.339","2.339","2.5093","2.5093","2.5093","2.5093","2.5093","2.5093","2.5093","2.5093","3.5589","3.5589","3.5589","3.5589","3.5589","3.5589","3.5589","3.5589","3.7899","3.7899","3.7899","3.7899","3.7899","3.7899","3.7899","3.7899","4.5768","4.5768","4.5768","4.5768","4.535","4.535","4.535","4.535"
