"DATE","RGF80M1","RGF80M2","RGF80M3","RGF80M4","RGF80M5","RGF80M6","RGF80M7","RGF80M8","RGF80M9","RGF80M10","RGF80M11","RGF80M12","RGF81M1","RGF81M2","RGF81M3","RGF81M4","RGF81M5","RGF81M6","RGF81M7","RGF81M8","RGF81M9","RGF81M10","RGF81M11","RGF81M12","RGF82M1","RGF82M2","RGF82M3","RGF82M4","RGF82M5","RGF82M6","RGF82M7","RGF82M8","RGF82M9","RGF82M10","RGF82M11","RGF82M12","RGF83M1","RGF83M2","RGF83M3","RGF83M4","RGF83M5","RGF83M6","RGF83M7","RGF83M8","RGF83M9","RGF83M10","RGF83M11","RGF83M12","RGF84M1","RGF84M2","RGF84M3","RGF84M4","RGF84M5","RGF84M6","RGF84M7","RGF84M8","RGF84M9","RGF84M10","RGF84M11","RGF84M12","RGF85M1","RGF85M2","RGF85M3","RGF85M4","RGF85M5","RGF85M6","RGF85M7","RGF85M8","RGF85M9","RGF85M10","RGF85M11","RGF85M12","RGF86M1","RGF86M2","RGF86M3","RGF86M4","RGF86M5","RGF86M6","RGF86M7","RGF86M8","RGF86M9","RGF86M10","RGF86M11","RGF86M12","RGF87M1","RGF87M2","RGF87M3","RGF87M4","RGF87M5","RGF87M6","RGF87M7","RGF87M8","RGF87M9","RGF87M10","RGF87M11","RGF87M12","RGF88M1","RGF88M2","RGF88M3","RGF88M4","RGF88M5","RGF88M6","RGF88M7","RGF88M8","RGF88M9","RGF88M10","RGF88M11","RGF88M12","RGF89M1","RGF89M2","RGF89M3","RGF89M4","RGF89M5","RGF89M6","RGF89M7","RGF89M8","RGF89M9","RGF89M10","RGF89M11","RGF89M12"
"1952:Q1","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8"
"1952:Q2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2","269.2"
"1952:Q3","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.5","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","111.6","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.8"
"1952:Q4","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8","279.8"
"1953:Q1","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","113.5","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9","290.9"
"1953:Q2","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3","299.3"
"1953:Q3","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5","296.5"
"1953:Q4","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7","296.7"
"1954:Q1","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4","266.4"
"1954:Q2","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5"
"1954:Q3","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3","237.3"
"1954:Q4","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","90.8","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9","228.9"
"1955:Q1","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4"
"1955:Q2","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","86.8","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7"
"1955:Q3","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4","219.4"
"1955:Q4","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1"
"1956:Q1","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9","213.9"
"1956:Q2","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9","216.9"
"1956:Q3","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6","213.6"
"1956:Q4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","87.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2","217.2"
"1957:Q1","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6","225.6"
"1957:Q2","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4"
"1957:Q3","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","90.7","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5","224.5"
"1957:Q4","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","89.5","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9","219.9"
"1958:Q1","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9"
"1958:Q2","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1"
