"DATE","P00M1","P00M2","P00M3","P00M4","P00M5","P00M6","P00M7","P00M8","P00M9","P00M10","P00M11","P00M12","P01M1","P01M2","P01M3","P01M4","P01M5","P01M6","P01M7","P01M8","P01M9","P01M10","P01M11","P01M12","P02M1","P02M2","P02M3","P02M4","P02M5","P02M6","P02M7","P02M8","P02M9","P02M10","P02M11","P02M12","P03M1","P03M2","P03M3","P03M4","P03M5","P03M6","P03M7","P03M8","P03M9","P03M10","P03M11","P03M12","P04M1","P04M2","P04M3","P04M4","P04M5","P04M6","P04M7","P04M8","P04M9","P04M10","P04M11","P04M12","P05M1","P05M2","P05M3","P05M4","P05M5","P05M6","P05M7","P05M8","P05M9","P05M10","P05M11","P05M12","P06M1","P06M2","P06M3","P06M4","P06M5","P06M6","P06M7","P06M8","P06M9","P06M10","P06M11","P06M12","P07M1","P07M2","P07M3","P07M4","P07M5","P07M6","P07M7","P07M8","P07M9","P07M10","P07M11","P07M12","P08M1","P08M2","P08M3","P08M4","P08M5","P08M6","P08M7","P08M8","P08M9","P08M10","P08M11","P08M12","P09M1","P09M2","P09M3","P09M4","P09M5","P09M6","P09M7","P09M8","P09M9","P09M10","P09M11","P09M12"
"1981:Q2","62.1","62.1","62.1","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","61.75","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","58.582","51.802","51.802","51.802","51.802","51.802"
"1981:Q3","63.29","63.29","63.29","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","62.95","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","59.661","52.754","52.754","52.754","52.754","52.754"
"1981:Q4","64.42","64.42","64.42","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","60.704","53.674","53.674","53.674","53.674","53.674"
"1982:Q1","65.26","65.26","65.26","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","61.563","54.43","54.43","54.43","54.43","54.43"
"1982:Q2","66.09","66.09","66.09","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","65.84","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","62.33","55.105","55.105","55.105","55.105","55.105"
"1982:Q3","67.0","67.0","67.0","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","66.75","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","63.193","55.87","55.87","55.87","55.87","55.87"
"1982:Q4","67.71","67.71","67.71","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","67.44","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","63.866","56.463","56.463","56.463","56.463","56.463"
"1983:Q1","68.31","68.31","68.31","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","67.98","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","64.413","56.946","56.946","56.946","56.946","56.946"
"1983:Q2","68.95","68.95","68.95","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","68.59","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","64.881","57.362","57.362","57.362","57.362","57.362"
"1983:Q3","69.54","69.54","69.54","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","69.17","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","65.542","57.947","57.947","57.947","57.947","57.947"
"1983:Q4","70.14","70.14","70.14","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","69.75","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","66.02","58.366","58.366","58.366","58.366","58.366"
"1984:Q1","70.96","70.96","70.96","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","70.59","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","66.838","59.091","59.091","59.091","59.091","59.091"
"1984:Q2","71.54","71.54","71.54","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","71.18","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","67.439","59.624","59.624","59.624","59.624","59.624"
"1984:Q3","72.1","72.1","72.1","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","71.74","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","67.989","60.111","60.111","60.111","60.111","60.111"
"1984:Q4","72.6","72.6","72.6","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","72.24","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","68.392","60.466","60.466","60.466","60.466","60.466"
"1985:Q1","73.36","73.36","73.36","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","73.01","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","69.18","61.157","61.157","61.157","61.157","61.157"
"1985:Q2","73.85","73.85","73.85","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","73.49","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","69.542","61.471","61.471","61.471","61.471","61.471"
"1985:Q3","74.23","74.23","74.23","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","73.88","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","69.876","61.763","61.763","61.763","61.763","61.763"
"1985:Q4","74.75","74.75","74.75","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","70.299","62.142","62.142","62.142","62.142","62.142"
"1986:Q1","75.04","75.04","75.04","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","74.69","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","70.66","62.457","62.457","62.457","62.457","62.457"
"1986:Q2","75.39","75.39","75.39","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","75.04","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","71.001","62.769","62.769","62.769","62.769","62.769"
"1986:Q3","75.85","75.85","75.85","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","75.51","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","71.455","63.165","63.165","63.165","63.165","63.165"
"1986:Q4","76.38","76.38","76.38","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","76.05","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","71.96","63.622","63.622","63.622","63.622","63.622"
"1987:Q1","77.02","77.02","77.02","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","76.73","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","72.514","64.122","64.122","64.122","64.122","64.122"
"1987:Q2","77.54","77.54","77.54","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","77.27","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","72.904","64.482","64.482","64.482","64.482","64.482"
"1987:Q3","78.09","78.09","78.09","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","77.83","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","64.99","64.99","64.99","64.99","64.99"
"1987:Q4","78.71","78.71","78.71","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","78.46","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","73.948","65.456","65.456","65.456","65.456","65.456"
