"DATE","EMPLOY70M1","EMPLOY70M2","EMPLOY70M3","EMPLOY70M4","EMPLOY70M5","EMPLOY70M6","EMPLOY70M7","EMPLOY70M8","EMPLOY70M9","EMPLOY70M10","EMPLOY70M11","EMPLOY70M12","EMPLOY71M1","EMPLOY71M2","EMPLOY71M3","EMPLOY71M4","EMPLOY71M5","EMPLOY71M6","EMPLOY71M7","EMPLOY71M8","EMPLOY71M9","EMPLOY71M10","EMPLOY71M11","EMPLOY71M12","EMPLOY72M1","EMPLOY72M2","EMPLOY72M3","EMPLOY72M4","EMPLOY72M5","EMPLOY72M6","EMPLOY72M7","EMPLOY72M8","EMPLOY72M9","EMPLOY72M10","EMPLOY72M11","EMPLOY72M12","EMPLOY73M1","EMPLOY73M2","EMPLOY73M3","EMPLOY73M4","EMPLOY73M5","EMPLOY73M6","EMPLOY73M7","EMPLOY73M8","EMPLOY73M9","EMPLOY73M10","EMPLOY73M11","EMPLOY73M12","EMPLOY74M1","EMPLOY74M2","EMPLOY74M3","EMPLOY74M4","EMPLOY74M5","EMPLOY74M6","EMPLOY74M7","EMPLOY74M8","EMPLOY74M9","EMPLOY74M10","EMPLOY74M11","EMPLOY74M12","EMPLOY75M1","EMPLOY75M2","EMPLOY75M3","EMPLOY75M4","EMPLOY75M5","EMPLOY75M6","EMPLOY75M7","EMPLOY75M8","EMPLOY75M9","EMPLOY75M10","EMPLOY75M11","EMPLOY75M12","EMPLOY76M1","EMPLOY76M2","EMPLOY76M3","EMPLOY76M4","EMPLOY76M5","EMPLOY76M6","EMPLOY76M7","EMPLOY76M8","EMPLOY76M9","EMPLOY76M10","EMPLOY76M11","EMPLOY76M12","EMPLOY77M1","EMPLOY77M2","EMPLOY77M3","EMPLOY77M4","EMPLOY77M5","EMPLOY77M6","EMPLOY77M7","EMPLOY77M8","EMPLOY77M9","EMPLOY77M10","EMPLOY77M11","EMPLOY77M12","EMPLOY78M1","EMPLOY78M2","EMPLOY78M3","EMPLOY78M4","EMPLOY78M5","EMPLOY78M6","EMPLOY78M7","EMPLOY78M8","EMPLOY78M9","EMPLOY78M10","EMPLOY78M11","EMPLOY78M12","EMPLOY79M1","EMPLOY79M2","EMPLOY79M3","EMPLOY79M4","EMPLOY79M5","EMPLOY79M6","EMPLOY79M7","EMPLOY79M8","EMPLOY79M9","EMPLOY79M10","EMPLOY79M11","EMPLOY79M12"
"1944:12","41728.0","41728.0","41728.0","41728.0","41728.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","41707.0","41707.0","41707.0","41707.0","41707.0","41707.0","41707.0","41707.0","41707.0","41707.0","41707.0","41707.0","#N/A","#N/A","#N/A"
"1945:01","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","41780.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","#N/A","#N/A","#N/A"
"1945:02","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","41784.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","41783.0","41783.0","41783.0","41783.0","41783.0","41783.0","41783.0","41783.0","41783.0","41783.0","41783.0","41783.0","#N/A","#N/A","#N/A"
"1945:03","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","41656.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","41678.0","41678.0","41678.0","41678.0","41678.0","41678.0","41678.0","41678.0","41678.0","41678.0","41678.0","41678.0","#N/A","#N/A","#N/A"
"1945:04","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","41341.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","41364.0","41364.0","41364.0","41364.0","41364.0","41364.0","41364.0","41364.0","41364.0","41364.0","41364.0","41364.0","#N/A","#N/A","#N/A"
"1945:05","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","41125.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","41085.0","41085.0","41085.0","41085.0","41085.0","41085.0","41085.0","41085.0","41085.0","41085.0","41085.0","41085.0","#N/A","#N/A","#N/A"
"1945:06","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","40912.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","40888.0","40888.0","40888.0","40888.0","40888.0","40888.0","40888.0","40888.0","40888.0","40888.0","40888.0","40888.0","#N/A","#N/A","#N/A"
"1945:07","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","40623.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","40599.0","40599.0","40599.0","40599.0","40599.0","40599.0","40599.0","40599.0","40599.0","40599.0","40599.0","40599.0","#N/A","#N/A","#N/A"
"1945:08","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","40320.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","40290.0","40290.0","40290.0","40290.0","40290.0","40290.0","40290.0","40290.0","40290.0","40290.0","40290.0","40290.0","#N/A","#N/A","#N/A"
"1945:09","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","38387.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","38345.0","38345.0","38345.0","38345.0","38345.0","38345.0","38345.0","38345.0","38345.0","38345.0","38345.0","38345.0","#N/A","#N/A","#N/A"
"1945:10","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","38470.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","38427.0","38427.0","38427.0","38427.0","38427.0","38427.0","38427.0","38427.0","38427.0","38427.0","38427.0","38427.0","#N/A","#N/A","#N/A"
"1945:11","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","38821.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","38807.0","38807.0","38807.0","38807.0","38807.0","38807.0","38807.0","38807.0","38807.0","38807.0","38807.0","38807.0","#N/A","#N/A","#N/A"
"1945:12","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","39022.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","39000.0","39000.0","39000.0","39000.0","39000.0","39000.0","39000.0","39000.0","39000.0","39000.0","39000.0","39000.0","#N/A","#N/A","#N/A"
"1946:01","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","39729.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","39740.0","39740.0","39740.0","39740.0","39740.0","39740.0","39740.0","39740.0","39740.0","39740.0","39740.0","39740.0","#N/A","#N/A","#N/A"
"1946:02","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","39215.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","39209.0","39209.0","39209.0","39209.0","39209.0","39209.0","39209.0","39209.0","39209.0","39209.0","39209.0","39209.0","#N/A","#N/A","#N/A"
"1946:03","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","40214.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","40202.0","40202.0","40202.0","40202.0","40202.0","40202.0","40202.0","40202.0","40202.0","40202.0","40202.0","40202.0","#N/A","#N/A","#N/A"
"1946:04","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","40811.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","40831.0","40831.0","40831.0","40831.0","40831.0","40831.0","40831.0","40831.0","40831.0","40831.0","40831.0","40831.0","#N/A","#N/A","#N/A"
"1946:05","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","41260.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","41263.0","41263.0","41263.0","41263.0","41263.0","41263.0","41263.0","41263.0","41263.0","41263.0","41263.0","41263.0","#N/A","#N/A","#N/A"
"1946:06","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","41568.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","41534.0","41534.0","41534.0","41534.0","41534.0","41534.0","41534.0","41534.0","41534.0","41534.0","41534.0","41534.0","#N/A","#N/A","#N/A"
"1946:07","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","41968.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","41943.0","41943.0","41943.0","41943.0","41943.0","41943.0","41943.0","41943.0","41943.0","41943.0","41943.0","41943.0","#N/A","#N/A","#N/A"
"1946:08","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","42490.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","42462.0","42462.0","42462.0","42462.0","42462.0","42462.0","42462.0","42462.0","42462.0","42462.0","42462.0","42462.0","#N/A","#N/A","#N/A"
