"DATE","RG80M1","RG80M2","RG80M3","RG80M4","RG80M5","RG80M6","RG80M7","RG80M8","RG80M9","RG80M10","RG80M11","RG80M12","RG81M1","RG81M2","RG81M3","RG81M4","RG81M5","RG81M6","RG81M7","RG81M8","RG81M9","RG81M10","RG81M11","RG81M12","RG82M1","RG82M2","RG82M3","RG82M4","RG82M5","RG82M6","RG82M7","RG82M8","RG82M9","RG82M10","RG82M11","RG82M12","RG83M1","RG83M2","RG83M3","RG83M4","RG83M5","RG83M6","RG83M7","RG83M8","RG83M9","RG83M10","RG83M11","RG83M12","RG84M1","RG84M2","RG84M3","RG84M4","RG84M5","RG84M6","RG84M7","RG84M8","RG84M9","RG84M10","RG84M11","RG84M12","RG85M1","RG85M2","RG85M3","RG85M4","RG85M5","RG85M6","RG85M7","RG85M8","RG85M9","RG85M10","RG85M11","RG85M12","RG86M1","RG86M2","RG86M3","RG86M4","RG86M5","RG86M6","RG86M7","RG86M8","RG86M9","RG86M10","RG86M11","RG86M12","RG87M1","RG87M2","RG87M3","RG87M4","RG87M5","RG87M6","RG87M7","RG87M8","RG87M9","RG87M10","RG87M11","RG87M12","RG88M1","RG88M2","RG88M3","RG88M4","RG88M5","RG88M6","RG88M7","RG88M8","RG88M9","RG88M10","RG88M11","RG88M12","RG89M1","RG89M2","RG89M3","RG89M4","RG89M5","RG89M6","RG89M7","RG89M8","RG89M9","RG89M10","RG89M11","RG89M12"
"1979:Q1","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","280.6","280.6","280.6","280.6","280.6","280.6","280.6","280.6","280.6","280.6","280.6","280.6","280.6","280.6","280.6","280.6","280.6","280.6","280.6","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","276.4","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7"
"1979:Q2","272.4","272.4","272.4","272.4","272.4","272.4","272.4","272.4","272.4","272.4","272.4","272.4","280.3","280.3","280.3","280.3","280.3","280.3","280.3","280.3","280.3","280.3","280.3","280.3","280.3","280.3","280.3","280.3","280.3","280.3","280.3","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","276.8","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9"
"1979:Q3","273.1","273.1","273.1","273.1","273.1","273.1","273.1","273.1","273.1","273.1","273.1","273.1","281.1","281.1","281.1","281.1","281.1","281.1","281.1","281.1","281.1","281.1","281.1","281.1","281.1","281.1","281.1","281.1","281.1","281.1","281.1","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","278.8","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3","611.3"
"1979:Q4","#N/A","276.3","276.9","277.1","277.1","277.1","277.1","277.1","277.1","277.1","277.1","277.1","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.3","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","281.2","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7","611.7"
"1980:Q1","#N/A","#N/A","#N/A","#N/A","280.8","280.0","280.0","280.0","280.0","280.0","280.0","280.0","290.1","290.1","290.1","290.1","290.1","290.1","290.1","290.1","290.1","290.1","290.1","290.1","290.1","290.1","290.1","290.1","290.1","290.1","290.1","284.7","284.7","284.7","284.7","284.7","284.7","284.7","284.7","284.7","284.7","284.7","284.7","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8","617.8"
"1980:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","280.6","281.3","280.9","280.9","280.9","291.9","291.9","291.9","291.9","291.9","291.9","291.9","291.9","291.9","291.9","291.9","291.9","291.9","291.9","291.9","291.9","291.9","291.9","291.9","286.9","286.9","286.9","286.9","286.9","286.9","286.9","286.9","286.9","286.9","286.9","286.9","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1","625.1"
"1980:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","279.6","278.0","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","288.2","283.4","283.4","283.4","283.4","283.4","283.4","283.4","283.4","283.4","283.4","283.4","283.4","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","284.0","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1","621.1"
"1980:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","290.2","289.7","289.8","289.8","289.8","289.8","289.8","289.8","289.8","289.8","289.8","289.8","289.8","289.8","289.8","289.8","289.8","289.8","283.2","283.2","283.2","283.2","283.2","283.2","283.2","283.2","283.2","283.2","283.2","283.2","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9","617.9"
"1981:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","292.9","293.2","293.6","293.6","293.6","293.6","293.6","293.6","293.6","293.6","293.6","293.6","293.6","293.6","293.6","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","285.6","285.6","285.6","285.6","285.6","285.6","285.6","285.6","285.6","285.6","285.6","285.6","286.0","286.0","286.0","286.0","286.0","286.0","286.0","286.0","286.0","286.0","286.0","286.0","286.0","286.0","286.0","286.0","286.0","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3"
"1981:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","290.1","289.3","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","283.9","283.9","283.9","283.9","283.9","283.9","283.9","283.9","283.9","283.9","283.9","283.9","284.1","284.1","284.1","284.1","284.1","284.1","284.1","284.1","284.1","284.1","284.1","284.1","285.1","285.1","285.1","285.1","285.1","285.1","285.1","285.1","285.1","285.1","285.1","285.1","285.1","285.1","285.1","285.1","285.1","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4"
"1981:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","289.1","288.4","288.3","288.3","288.3","288.3","288.3","288.3","288.3","286.4","286.4","286.4","286.4","286.4","286.4","286.4","286.4","286.4","286.4","286.4","286.4","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","286.8","287.4","287.4","287.4","287.4","287.4","287.4","287.4","287.4","287.4","287.4","287.4","287.4","287.4","287.4","287.4","287.4","287.4","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2"
"1981:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","293.4","295.6","295.4","295.4","295.4","295.4","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","289.6","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9"
"1982:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","295.8","295.4","295.5","289.2","289.2","289.2","289.2","289.2","289.2","289.2","289.2","289.2","289.2","289.2","289.2","289.4","289.4","289.4","289.4","289.4","289.4","289.4","289.4","289.4","289.4","289.4","289.4","290.2","290.2","290.2","290.2","290.2","290.2","290.2","290.2","290.2","290.2","290.2","290.2","290.2","290.2","290.2","290.2","290.2","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6"
"1982:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","284.5","284.7","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.3","285.8","285.8","285.8","285.8","285.8","285.8","285.8","285.8","285.8","285.8","285.8","285.8","287.0","287.0","287.0","287.0","287.0","287.0","287.0","287.0","287.0","287.0","287.0","287.0","287.0","287.0","287.0","287.0","287.0","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7"
"1982:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","290.0","290.0","291.1","291.1","291.1","291.1","291.1","291.1","291.1","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.8","292.8","292.8","292.8","292.8","292.8","292.8","292.8","292.8","292.8","292.8","292.8","292.8","292.8","292.8","292.8","292.8","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5"
"1982:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","299.0","299.2","299.5","299.5","299.5","299.5","299.7","299.7","299.7","299.7","299.7","299.7","299.7","299.7","299.7","299.7","299.7","299.7","300.6","300.6","300.6","300.6","300.6","300.6","300.6","300.6","300.6","300.6","300.6","300.6","300.6","300.6","300.6","300.6","300.6","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1"
"1983:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","292.6","292.9","292.4","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","294.3","294.3","294.3","294.3","294.3","294.3","294.3","294.3","294.3","294.3","294.3","294.3","294.3","294.3","294.3","294.3","294.3","649.1","649.1","649.1","649.1","649.1","649.1","649.1","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2"
"1983:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","292.2","291.9","292.1","292.1","292.1","292.1","292.1","292.1","292.1","292.1","292.1","292.1","292.4","292.4","292.4","292.4","292.4","292.4","292.4","292.4","292.4","292.4","292.4","292.4","292.4","292.4","292.4","292.4","292.4","648.2","648.2","648.2","648.2","648.2","648.2","648.2","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9"
"1983:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","296.1","295.8","295.2","295.2","295.2","295.2","295.2","295.2","295.2","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","651.5","651.5","651.5","651.5","651.5","651.5","651.5","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6"
"1983:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","293.2","293.2","292.3","292.3","292.3","292.3","288.8","288.8","288.8","288.8","288.8","288.8","288.8","288.8","288.8","288.8","288.8","288.8","288.8","288.8","288.8","288.8","288.8","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2"
"1984:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","291.7","290.7","291.0","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","650.1","650.1","650.1","650.1","650.1","650.1","650.1","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0"
"1984:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","302.4","302.5","302.1","302.1","302.1","302.1","302.1","302.1","302.1","302.1","302.1","302.1","302.1","302.1","302.1","302.1","302.1","677.1","677.1","677.1","677.1","677.1","677.1","677.1","678.2","678.2","678.2","678.2","678.2","678.2","678.2","678.2","678.2","678.2","678.2","678.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2"
"1984:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","308.4","306.8","306.1","306.1","306.1","306.1","306.1","306.1","306.1","306.1","306.1","306.1","306.1","306.1","682.4","682.4","682.4","682.4","682.4","682.4","682.4","681.0","681.0","681.0","681.0","681.0","681.0","681.0","681.0","681.0","681.0","681.0","681.0","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5"
"1984:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","311.0","310.8","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","693.9","693.9","693.9","693.9","693.9","693.9","693.9","691.5","691.5","691.5","691.5","691.5","691.5","691.5","691.5","691.5","691.5","691.5","691.5","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2"
"1985:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","310.6","309.1","310.7","310.7","310.7","310.7","310.7","310.7","691.4","691.4","691.4","691.4","691.4","691.4","691.4","695.3","695.3","695.3","695.3","695.3","695.3","695.3","695.3","695.3","695.3","695.3","695.3","703.4","703.4","703.4","703.4","703.4","703.4","703.4","703.4","703.4","703.4","703.4","703.4","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5"
