"DATE","REX00M1","REX00M2","REX00M3","REX00M4","REX00M5","REX00M6","REX00M7","REX00M8","REX00M9","REX00M10","REX00M11","REX00M12","REX01M1","REX01M2","REX01M3","REX01M4","REX01M5","REX01M6","REX01M7","REX01M8","REX01M9","REX01M10","REX01M11","REX01M12","REX02M1","REX02M2","REX02M3","REX02M4","REX02M5","REX02M6","REX02M7","REX02M8","REX02M9","REX02M10","REX02M11","REX02M12","REX03M1","REX03M2","REX03M3","REX03M4","REX03M5","REX03M6","REX03M7","REX03M8","REX03M9","REX03M10","REX03M11","REX03M12","REX04M1","REX04M2","REX04M3","REX04M4","REX04M5","REX04M6","REX04M7","REX04M8","REX04M9","REX04M10","REX04M11","REX04M12","REX05M1","REX05M2","REX05M3","REX05M4","REX05M5","REX05M6","REX05M7","REX05M8","REX05M9","REX05M10","REX05M11","REX05M12","REX06M1","REX06M2","REX06M3","REX06M4","REX06M5","REX06M6","REX06M7","REX06M8","REX06M9","REX06M10","REX06M11","REX06M12","REX07M1","REX07M2","REX07M3","REX07M4","REX07M5","REX07M6","REX07M7","REX07M8","REX07M9","REX07M10","REX07M11","REX07M12","REX08M1","REX08M2","REX08M3","REX08M4","REX08M5","REX08M6","REX08M7","REX08M8","REX08M9","REX08M10","REX08M11","REX08M12","REX09M1","REX09M2","REX09M3","REX09M4","REX09M5","REX09M6","REX09M7","REX09M8","REX09M9","REX09M10","REX09M11","REX09M12"
"1980:Q1","329.1","329.1","329.1","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","331.3","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","319.8","347.7","347.7","347.7","347.7","347.7"
"1980:Q2","335.4","335.4","335.4","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","325.8","354.2","354.2","354.2","354.2","354.2"
"1980:Q3","334.2","334.2","334.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","325.1","353.5","353.5","353.5","353.5","353.5"
"1980:Q4","332.4","332.4","332.4","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","334.3","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","351.3","351.3","351.3","351.3","351.3"
"1981:Q1","338.2","338.2","338.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","340.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","357.9","357.9","357.9","357.9","357.9"
"1981:Q2","340.0","340.0","340.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","331.1","359.9","359.9","359.9","359.9","359.9"
"1981:Q3","332.9","332.9","332.9","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","334.8","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","324.0","352.2","352.2","352.2","352.2","352.2"
"1981:Q4","335.7","335.7","335.7","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","337.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","325.5","353.9","353.9","353.9","353.9","353.9"
"1982:Q1","322.3","322.3","322.3","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","311.4","338.5","338.5","338.5","338.5","338.5"
"1982:Q2","324.6","324.6","324.6","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","326.0","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","340.6","340.6","340.6","340.6","340.6"
"1982:Q3","309.9","309.9","309.9","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","311.3","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","325.5","325.5","325.5","325.5","325.5"
"1982:Q4","296.2","296.2","296.2","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","285.7","310.6","310.6","310.6","310.6","310.6"
"1983:Q1","300.7","300.7","300.7","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","302.4","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","315.6","315.6","315.6","315.6","315.6"
"1983:Q2","301.6","301.6","301.6","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","303.4","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","291.2","316.5","316.5","316.5","316.5","316.5"
"1983:Q3","306.1","306.1","306.1","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","307.9","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","321.3","321.3","321.3","321.3","321.3"
"1983:Q4","312.3","312.3","312.3","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","314.1","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","301.5","327.8","327.8","327.8","327.8","327.8"
"1984:Q1","319.6","319.6","319.6","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","307.8","334.6","334.6","334.6","334.6","334.6"
"1984:Q2","327.5","327.5","327.5","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","329.4","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","343.0","343.0","343.0","343.0","343.0"
"1984:Q3","334.7","334.7","334.7","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","336.5","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","322.4","350.5","350.5","350.5","350.5","350.5"
"1984:Q4","341.2","341.2","341.2","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","343.1","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","329.0","357.6","357.6","357.6","357.6","357.6"
"1985:Q1","341.0","341.0","341.0","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.8","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","329.2","357.9","357.9","357.9","357.9","357.9"
"1985:Q2","339.5","339.5","339.5","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","328.0","356.6","356.6","356.6","356.6","356.6"
"1985:Q3","334.5","334.5","334.5","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","323.2","351.4","351.4","351.4","351.4","351.4"
"1985:Q4","344.4","344.4","344.4","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","332.9","362.0","362.0","362.0","362.0","362.0"
"1986:Q1","354.0","354.0","354.0","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","343.6","373.4","373.4","373.4","373.4","373.4"
"1986:Q2","358.2","358.2","358.2","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","347.3","377.5","377.5","377.5","377.5","377.5"
"1986:Q3","366.9","366.9","366.9","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","355.2","386.1","386.1","386.1","386.1","386.1"
