"DATE","PCONX96Q1","PCONX96Q2","PCONX96Q3","PCONX96Q4","PCONX97Q1","PCONX97Q2","PCONX97Q3","PCONX97Q4","PCONX98Q1","PCONX98Q2","PCONX98Q3","PCONX98Q4","PCONX99Q1","PCONX99Q2","PCONX99Q3","PCONX99Q4","PCONX00Q1","PCONX00Q2","PCONX00Q3","PCONX00Q4","PCONX01Q1","PCONX01Q2","PCONX01Q3","PCONX01Q4","PCONX02Q1","PCONX02Q2","PCONX02Q3","PCONX02Q4","PCONX03Q1","PCONX03Q2","PCONX03Q3","PCONX03Q4","PCONX04Q1","PCONX04Q2","PCONX04Q3","PCONX04Q4","PCONX05Q1","PCONX05Q2","PCONX05Q3","PCONX05Q4","PCONX06Q1","PCONX06Q2","PCONX06Q3","PCONX06Q4","PCONX07Q1","PCONX07Q2","PCONX07Q3","PCONX07Q4","PCONX08Q1","PCONX08Q2","PCONX08Q3","PCONX08Q4","PCONX09Q1","PCONX09Q2","PCONX09Q3","PCONX09Q4","PCONX10Q1","PCONX10Q2","PCONX10Q3","PCONX10Q4","PCONX11Q1","PCONX11Q2","PCONX11Q3","PCONX11Q4","PCONX12Q1","PCONX12Q2","PCONX12Q3","PCONX12Q4","PCONX13Q1","PCONX13Q2","PCONX13Q3","PCONX13Q4","PCONX14Q1","PCONX14Q2","PCONX14Q3","PCONX14Q4","PCONX15Q1","PCONX15Q2"
"1974:Q4","37.6","37.6","37.6","37.6","37.6","37.64","37.64","37.64","37.64","37.64","37.64","37.64","37.64","37.64","37.64","36.24","36.24","35.71","35.71","35.71","35.71","35.71","35.71","35.71","35.71","35.71","35.71","35.71","35.71","35.71","35.71","35.71","34.065","34.065","34.065","34.065","34.065","34.065","34.065","34.065","34.065","34.065","34.065","34.065","34.065","34.065","34.065","34.065","34.065","34.065","34.065","34.065","34.065","34.065","30.821","30.821","30.821","30.821","30.821","30.821","30.821","30.821","30.836","30.836","30.836","30.836","30.836","30.836","30.836","30.836","29.287","29.287","29.287","29.287","29.287","29.287","29.287","29.287"
"1975:Q1","38.3","38.3","38.3","38.3","38.3","38.28","38.28","38.28","38.28","38.28","38.28","38.28","38.28","38.28","38.28","36.9","36.9","36.39","36.39","36.39","36.39","36.39","36.39","36.39","36.39","36.39","36.39","36.39","36.39","36.39","36.39","36.39","34.714","34.714","34.714","34.714","34.714","34.714","34.714","34.714","34.714","34.714","34.714","34.714","34.714","34.714","34.714","34.714","34.714","34.714","34.714","34.714","34.714","34.714","31.425","31.425","31.425","31.425","31.425","31.425","31.425","31.425","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","29.862","29.862","29.862","29.862","29.862","29.862","29.862","29.862"
"1975:Q2","38.9","38.9","38.9","38.9","38.9","38.89","38.89","38.89","38.89","38.89","38.89","38.89","38.89","38.89","38.89","37.46","37.46","36.93","36.93","36.93","36.93","36.93","36.93","36.93","36.93","36.93","36.93","36.93","36.93","36.93","36.93","36.93","35.268","35.268","35.268","35.268","35.268","35.268","35.268","35.268","35.268","35.268","35.268","35.268","35.268","35.268","35.268","35.268","35.268","35.268","35.268","35.268","35.268","35.268","31.907","31.907","31.907","31.907","31.907","31.907","31.907","31.907","31.922","31.922","31.922","31.922","31.922","31.922","31.922","31.922","30.318","30.318","30.318","30.318","30.319","30.319","30.319","30.319"
"1975:Q3","39.5","39.5","39.5","39.5","39.5","39.51","39.51","39.51","39.51","39.51","39.51","39.51","39.51","39.51","39.51","38.03","38.03","37.47","37.47","37.47","37.47","37.47","37.47","37.47","37.47","37.47","37.47","37.47","37.47","37.47","37.47","37.47","35.805","35.805","35.805","35.805","35.805","35.805","35.805","35.805","35.805","35.805","35.805","35.805","35.805","35.805","35.805","35.805","35.805","35.805","35.805","35.805","35.805","35.805","32.388","32.388","32.388","32.388","32.388","32.388","32.388","32.388","32.403","32.403","32.403","32.403","32.403","32.403","32.403","32.403","30.774","30.774","30.774","30.774","30.775","30.775","30.775","30.775"
"1975:Q4","40.2","40.2","40.2","40.2","40.2","40.16","40.16","40.16","40.16","40.16","40.16","40.16","40.16","40.16","40.16","38.66","38.66","38.05","38.05","38.05","38.05","38.05","38.05","38.05","38.05","38.05","38.05","38.05","38.05","38.05","38.05","38.05","36.386","36.386","36.386","36.386","36.386","36.386","36.386","36.386","36.386","36.386","36.386","36.386","36.386","36.386","36.386","36.386","36.386","36.386","36.386","36.386","36.386","36.386","32.915","32.915","32.915","32.915","32.915","32.915","32.915","32.915","32.931","32.931","32.931","32.931","32.931","32.931","32.931","32.931","31.275","31.275","31.275","31.275","31.276","31.276","31.276","31.276"
"1976:Q1","40.8","40.8","40.8","40.8","40.8","40.78","40.78","40.78","40.78","40.78","40.78","40.78","40.78","40.78","40.78","39.3","39.3","38.6","38.6","38.6","38.6","38.6","38.6","38.6","38.6","38.6","38.6","38.6","38.6","38.6","38.6","38.6","36.939","36.939","36.939","36.939","36.939","36.939","36.939","36.939","36.939","36.939","36.939","36.939","36.939","36.939","36.939","36.939","36.939","36.939","36.939","36.939","36.939","36.939","33.415","33.415","33.415","33.415","33.415","33.415","33.415","33.415","33.431","33.431","33.431","33.431","33.431","33.431","33.431","33.431","31.751","31.751","31.751","31.751","31.752","31.752","31.752","31.752"
"1976:Q2","41.3","41.3","41.3","41.3","41.3","41.31","41.31","41.31","41.31","41.31","41.31","41.31","41.31","41.31","41.31","39.84","39.84","39.06","39.06","39.06","39.06","39.06","39.06","39.06","39.06","39.06","39.06","39.06","39.06","39.06","39.06","39.06","37.382","37.382","37.382","37.382","37.382","37.382","37.382","37.382","37.382","37.382","37.382","37.382","37.382","37.382","37.382","37.382","37.382","37.382","37.382","37.382","37.382","37.382","33.815","33.815","33.815","33.815","33.815","33.815","33.815","33.815","33.831","33.831","33.831","33.831","33.831","33.831","33.831","33.831","32.131","32.131","32.131","32.131","32.132","32.132","32.132","32.132"
"1976:Q3","42.0","42.0","42.0","42.0","42.0","42.01","42.01","42.01","42.01","42.01","42.01","42.01","42.01","42.01","42.01","40.54","40.54","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","37.97","37.97","37.97","37.97","37.97","37.97","37.97","37.97","37.97","37.97","37.97","37.97","37.97","37.97","37.97","37.97","37.97","37.97","37.97","37.97","37.97","37.97","34.344","34.344","34.344","34.344","34.344","34.344","34.344","34.344","34.36","34.36","34.36","34.36","34.36","34.36","34.36","34.36","32.633","32.633","32.633","32.633","32.634","32.634","32.634","32.634"
"1976:Q4","42.7","42.7","42.7","42.7","42.7","42.74","42.74","42.74","42.74","42.74","42.74","42.74","42.74","42.74","42.74","41.26","41.26","40.37","40.37","40.37","40.37","40.37","40.37","40.37","40.37","40.37","40.37","40.37","40.37","40.37","40.37","40.37","38.57","38.57","38.57","38.57","38.57","38.57","38.57","38.57","38.57","38.57","38.57","38.57","38.57","38.57","38.57","38.57","38.57","38.57","38.57","38.57","38.57","38.57","34.88","34.88","34.88","34.88","34.88","34.88","34.88","34.88","34.897","34.897","34.897","34.897","34.897","34.897","34.897","34.897","33.142","33.142","33.142","33.142","33.143","33.143","33.143","33.143"
"1977:Q1","43.5","43.5","43.5","43.5","43.5","43.45","43.45","43.45","43.45","43.45","43.45","43.45","43.45","43.45","43.45","41.94","41.94","41.02","41.02","41.02","41.02","41.02","41.02","41.02","41.02","41.02","41.02","41.02","41.02","41.02","41.02","41.02","39.202","39.202","39.202","39.202","39.202","39.202","39.202","39.202","39.202","39.202","39.202","39.202","39.202","39.202","39.202","39.202","39.202","39.202","39.202","39.202","39.202","39.202","35.461","35.461","35.461","35.461","35.461","35.461","35.461","35.461","35.478","35.478","35.478","35.478","35.478","35.478","35.478","35.478","33.694","33.694","33.694","33.694","33.695","33.695","33.695","33.695"
"1977:Q2","44.1","44.1","44.1","44.1","44.1","44.11","44.11","44.11","44.11","44.11","44.11","44.11","44.11","44.11","44.11","42.6","42.6","41.66","41.66","41.66","41.66","41.66","41.66","41.66","41.66","41.66","41.66","41.66","41.66","41.66","41.66","41.66","39.775","39.775","39.775","39.775","39.775","39.775","39.775","39.775","39.775","39.775","39.775","39.775","39.775","39.775","39.775","39.775","39.775","39.775","39.775","39.775","39.775","39.775","36.004","36.004","36.004","36.004","36.004","36.004","36.004","36.004","36.021","36.021","36.021","36.021","36.021","36.021","36.021","36.021","34.21","34.21","34.21","34.21","34.211","34.211","34.211","34.211"
"1977:Q3","44.8","44.8","44.8","44.8","44.8","44.85","44.85","44.85","44.85","44.85","44.85","44.85","44.85","44.85","44.85","43.31","43.31","42.36","42.36","42.36","42.36","42.36","42.36","42.36","42.36","42.36","42.36","42.36","42.36","42.36","42.36","42.36","40.436","40.436","40.436","40.436","40.436","40.436","40.436","40.436","40.436","40.436","40.436","40.436","40.436","40.436","40.436","40.436","40.436","40.436","40.436","40.436","40.436","40.436","36.605","36.605","36.605","36.605","36.605","36.605","36.605","36.605","36.623","36.623","36.623","36.623","36.623","36.623","36.623","36.623","34.781","34.781","34.781","34.781","34.782","34.782","34.782","34.782"
"1977:Q4","45.5","45.5","45.5","45.5","45.5","45.53","45.53","45.53","45.53","45.53","45.53","45.53","45.53","45.53","45.53","43.92","43.92","42.99","42.99","42.99","42.99","42.99","42.99","42.99","42.99","42.99","42.99","42.99","42.99","42.99","42.99","42.99","41.036","41.036","41.036","41.036","41.036","41.036","41.036","41.036","41.036","41.036","41.036","41.036","41.036","41.036","41.036","41.036","41.036","41.036","41.036","41.036","41.036","41.036","37.142","37.142","37.142","37.142","37.142","37.142","37.142","37.142","37.16","37.16","37.16","37.16","37.16","37.16","37.16","37.16","35.292","35.292","35.292","35.292","35.293","35.293","35.293","35.293"
"1978:Q1","46.3","46.3","46.3","46.3","46.3","46.26","46.26","46.26","46.26","46.26","46.26","46.26","46.26","46.26","46.26","44.58","44.58","43.69","43.69","43.69","43.69","43.69","43.69","43.69","43.69","43.69","43.69","43.69","43.69","43.69","43.69","43.69","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","41.7","37.734","37.734","37.734","37.734","37.734","37.734","37.734","37.734","37.752","37.752","37.752","37.752","37.752","37.752","37.752","37.752","35.854","35.854","35.854","35.854","35.854","35.854","35.854","35.854"
"1978:Q2","47.1","47.1","47.1","47.1","47.1","47.12","47.12","47.12","47.12","47.12","47.12","47.12","47.12","47.12","47.12","45.33","45.33","44.46","44.46","44.46","44.46","44.46","44.46","44.46","44.46","44.46","44.46","44.46","44.46","44.46","44.46","44.46","42.398","42.398","42.398","42.398","42.398","42.398","42.398","42.398","42.398","42.398","42.398","42.398","42.398","42.398","42.398","42.398","42.398","42.398","42.398","42.398","42.398","42.398","38.388","38.388","38.388","38.388","38.388","38.388","38.388","38.388","38.407","38.407","38.407","38.407","38.407","38.407","38.407","38.407","36.476","36.476","36.476","36.476","36.477","36.477","36.477","36.477"
"1978:Q3","48.0","48.0","48.0","48.0","48.0","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","46.06","46.06","45.22","45.22","45.22","45.22","45.22","45.22","45.22","45.22","45.22","45.22","45.22","45.22","45.22","45.22","45.22","43.085","43.085","43.085","43.085","43.085","43.085","43.085","43.085","43.085","43.085","43.085","43.085","43.085","43.085","43.085","43.085","43.085","43.085","43.085","43.085","43.085","43.085","39.05","39.05","39.05","39.05","39.05","39.05","39.05","39.05","39.068","39.068","39.068","39.068","39.068","39.068","39.068","39.068","37.104","37.104","37.104","37.104","37.105","37.105","37.105","37.105"
"1978:Q4","48.8","48.8","48.8","48.8","48.8","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","46.8","46.8","46.0","46.0","46.0","46.0","46.0","46.0","46.0","46.0","46.0","46.0","46.0","46.0","46.0","46.0","46.0","43.842","43.842","43.842","43.842","43.842","43.842","43.842","43.842","43.842","43.842","43.842","43.842","43.842","43.842","43.842","43.842","43.842","43.842","43.842","43.842","43.842","43.842","39.751","39.751","39.751","39.751","39.751","39.751","39.751","39.751","39.77","39.77","39.77","39.77","39.77","39.77","39.77","39.77","37.77","37.77","37.77","37.77","37.771","37.771","37.771","37.771"
"1979:Q1","49.5","49.5","49.5","49.5","49.5","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","47.49","47.49","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","44.388","44.388","44.388","44.388","44.388","44.388","44.388","44.388","44.388","44.388","44.388","44.388","44.388","44.388","44.388","44.388","44.388","44.388","44.388","44.388","44.388","44.388","40.291","40.291","40.291","40.291","40.291","40.291","40.291","40.291","40.31","40.31","40.31","40.31","40.31","40.31","40.31","40.31","38.283","38.283","38.283","38.283","38.283","38.283","38.283","38.283"
"1979:Q2","50.4","50.4","50.4","50.4","50.4","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","48.27","48.27","47.52","47.52","47.52","47.52","47.52","47.52","47.52","47.52","47.52","47.52","47.52","47.52","47.52","47.52","47.52","45.33","45.33","45.33","45.33","45.33","45.33","45.33","45.33","45.33","45.33","45.33","45.33","45.33","45.33","45.33","45.33","45.33","45.33","45.33","45.33","45.33","45.33","41.174","41.174","41.174","41.174","41.174","41.174","41.174","41.174","41.193","41.193","41.193","41.193","41.193","41.193","41.193","41.193","39.121","39.121","39.121","39.121","39.122","39.122","39.122","39.122"
"1979:Q3","51.3","51.3","51.3","51.3","51.3","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","49.06","49.06","48.37","48.37","48.37","48.37","48.37","48.37","48.37","48.37","48.37","48.37","48.37","48.37","48.37","48.37","48.37","46.139","46.139","46.139","46.139","46.139","46.139","46.139","46.139","46.139","46.139","46.139","46.139","46.139","46.139","46.139","46.139","46.139","46.139","46.139","46.139","46.139","46.139","41.931","41.931","41.931","41.931","41.931","41.931","41.931","41.931","41.951","41.951","41.951","41.951","41.951","41.951","41.951","41.951","39.84","39.84","39.84","39.84","39.841","39.841","39.841","39.841"
"1979:Q4","52.4","52.4","52.4","52.4","52.4","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","50.05","50.05","49.41","49.41","49.41","49.41","49.41","49.41","49.41","49.41","49.41","49.41","49.41","49.41","49.41","49.41","49.41","47.083","47.083","47.083","47.083","47.083","47.083","47.083","47.083","47.083","47.083","47.083","47.083","47.083","47.083","47.083","47.083","47.083","47.083","47.083","47.083","47.083","47.083","42.803","42.803","42.803","42.803","42.803","42.803","42.803","42.803","42.824","42.824","42.824","42.824","42.824","42.824","42.824","42.824","40.668","40.668","40.668","40.668","40.669","40.669","40.669","40.669"
"1980:Q1","53.8","53.8","53.8","53.8","53.8","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","51.23","51.23","50.67","50.67","50.67","50.67","50.67","50.67","50.67","50.67","50.67","50.67","50.67","50.67","50.67","50.67","50.67","48.219","48.219","48.219","48.219","48.219","48.219","48.219","48.219","48.219","48.219","48.219","48.219","48.219","48.219","48.219","48.219","48.219","48.219","48.219","48.219","48.219","48.219","43.845","43.845","43.845","43.845","43.845","43.845","43.845","43.845","43.866","43.866","43.866","43.866","43.866","43.866","43.866","43.866","41.658","41.658","41.658","41.658","41.659","41.659","41.659","41.659"
"1980:Q2","55.0","55.0","55.0","55.0","55.0","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","52.38","52.38","51.86","51.86","51.86","51.86","51.86","51.86","51.86","51.86","51.86","51.86","51.86","51.86","51.86","51.86","51.86","49.275","49.275","49.275","49.275","49.275","49.275","49.275","49.275","49.275","49.275","49.275","49.275","49.275","49.275","49.275","49.275","49.275","49.275","49.275","49.275","49.275","49.275","44.825","44.825","44.825","44.825","44.825","44.825","44.825","44.825","44.846","44.846","44.846","44.846","44.846","44.846","44.846","44.846","42.588","42.588","42.588","42.588","42.589","42.589","42.589","42.589"
"1980:Q3","56.3","56.3","56.3","56.3","56.3","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","53.5","53.5","53.01","53.01","53.01","53.01","53.01","53.01","53.01","53.01","53.01","53.01","53.01","53.01","53.01","53.01","53.01","50.371","50.371","50.371","50.371","50.371","50.371","50.371","50.371","50.371","50.371","50.371","50.371","50.371","50.371","50.371","50.371","50.371","50.371","50.371","50.371","50.371","50.371","45.82","45.82","45.82","45.82","45.82","45.82","45.82","45.82","45.841","45.841","45.841","45.841","45.841","45.841","45.841","45.841","43.533","43.533","43.533","43.533","43.534","43.534","43.534","43.534"
"1980:Q4","57.5","57.5","57.5","57.5","57.5","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","54.64","54.64","54.16","54.16","54.16","54.16","54.16","54.16","54.16","54.16","54.16","54.16","54.16","54.16","54.16","54.16","54.16","51.611","51.611","51.611","51.611","51.611","51.611","51.611","51.611","51.611","51.611","51.611","51.611","51.611","51.611","51.611","51.611","51.611","51.611","51.611","51.611","51.611","51.611","46.934","46.934","46.934","46.934","46.934","46.934","46.934","46.934","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","44.591","44.591","44.591","44.591","44.592","44.592","44.592","44.592"
"1981:Q1","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","55.8","55.8","55.27","55.27","55.27","55.27","55.27","55.27","55.27","55.27","55.27","55.27","55.27","55.27","55.27","55.27","55.27","52.732","52.732","52.732","52.732","52.732","52.732","52.732","52.732","52.732","52.732","52.732","52.732","52.732","52.732","52.732","52.732","52.732","52.732","52.732","52.732","52.732","52.732","47.975","47.975","47.975","47.975","47.975","47.975","47.975","47.975","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","45.58","45.58","45.58","45.58","45.581","45.581","45.581","45.581"
"1981:Q2","59.8","59.8","59.8","59.8","59.8","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","56.85","56.85","56.33","56.33","56.33","56.33","56.33","56.33","56.33","56.33","56.33","56.33","56.33","56.33","56.33","56.33","56.33","53.713","53.713","53.713","53.713","53.713","53.713","53.713","53.713","53.713","53.713","53.713","53.713","53.713","53.713","53.713","53.713","53.713","53.713","53.713","53.713","53.713","53.713","48.876","48.876","48.876","48.876","48.876","48.876","48.876","48.876","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","46.436","46.436","46.436","46.436","46.437","46.437","46.437","46.437"
"1981:Q3","61.1","61.1","61.1","61.1","61.1","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","58.0","58.0","57.49","57.49","57.49","57.49","57.49","57.49","57.49","57.49","57.49","57.49","57.49","57.49","57.49","57.49","57.49","54.714","54.714","54.714","54.714","54.714","54.714","54.714","54.714","54.714","54.714","54.714","54.714","54.714","54.714","54.714","54.714","54.714","54.714","54.714","54.714","54.714","54.714","49.772","49.772","49.772","49.772","49.772","49.772","49.772","49.772","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","47.286","47.286","47.286","47.286","47.287","47.287","47.287","47.287"
"1981:Q4","62.3","62.3","62.3","62.3","62.3","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","59.07","59.07","58.6","58.6","58.6","58.6","58.6","58.6","58.6","58.6","58.6","58.6","58.6","58.6","58.6","58.6","58.6","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","50.65","50.65","50.65","50.65","50.65","50.65","50.65","50.65","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","48.121","48.121","48.121","48.121","48.122","48.122","48.122","48.122"
"1982:Q1","63.2","63.2","63.2","63.2","63.2","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","59.83","59.83","59.45","59.45","59.45","59.45","59.45","59.45","59.45","59.45","59.45","59.45","59.45","59.45","59.45","59.45","59.45","56.529","56.529","56.529","56.529","56.529","56.529","56.529","56.529","56.529","56.529","56.529","56.529","56.529","56.529","56.529","56.529","56.529","56.529","56.529","56.529","56.529","56.529","51.382","51.382","51.382","51.382","51.382","51.382","51.382","51.382","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","48.817","48.817","48.817","48.817","48.818","48.818","48.818","48.818"
"1982:Q2","64.1","64.1","64.1","64.1","64.1","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","60.65","60.65","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","57.302","57.302","57.302","57.302","57.302","57.302","57.302","57.302","57.302","57.302","57.302","57.302","57.302","57.302","57.302","57.302","57.302","57.302","57.302","57.302","57.302","57.302","52.072","52.072","52.072","52.072","52.072","52.072","52.072","52.072","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","49.473","49.473","49.473","49.473","49.474","49.474","49.474","49.474"
"1982:Q3","65.1","65.1","65.1","65.1","65.1","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","61.59","61.59","61.23","61.23","61.23","61.23","61.23","61.23","61.23","61.23","61.23","61.23","61.23","61.23","61.23","61.23","61.23","58.218","58.218","58.218","58.218","58.218","58.218","58.218","58.218","58.218","58.218","58.218","58.218","58.218","58.218","58.218","58.218","58.218","58.218","58.218","58.218","58.218","58.218","52.904","52.904","52.904","52.904","52.904","52.904","52.904","52.904","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","50.263","50.263","50.263","50.263","50.264","50.264","50.264","50.264"
"1982:Q4","66.0","66.0","66.0","66.0","66.0","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","62.46","62.46","62.08","62.08","62.08","62.08","62.08","62.08","62.08","62.08","62.08","62.08","62.08","62.08","62.08","62.08","62.08","59.056","59.056","59.056","59.056","59.056","59.056","59.056","59.056","59.056","59.056","59.056","59.056","59.056","59.056","59.056","59.056","59.056","59.056","59.056","59.056","59.056","59.056","53.645","53.645","53.645","53.645","53.645","53.645","53.645","53.645","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","50.968","50.968","50.968","50.968","50.969","50.969","50.969","50.969"
"1983:Q1","66.9","66.9","66.9","66.9","66.9","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","63.36","63.36","62.88","62.88","62.88","62.88","62.88","62.88","62.88","62.88","62.88","62.88","62.88","62.88","62.88","62.88","62.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","59.88","54.375","54.375","54.375","54.375","54.375","54.375","54.375","54.375","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","51.662","51.662","51.662","51.662","51.663","51.663","51.663","51.663"
"1983:Q2","67.7","67.7","67.7","67.7","67.7","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","64.1","64.1","63.56","63.56","63.56","63.56","63.56","63.56","63.56","63.56","63.56","63.56","63.56","63.56","63.56","63.56","63.56","60.333","60.333","60.333","60.333","60.333","60.333","60.333","60.333","60.333","60.333","60.333","60.333","60.333","60.333","60.333","60.333","60.333","60.333","60.333","60.333","60.333","60.333","54.797","54.797","54.797","54.797","54.797","54.797","54.797","54.797","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","52.063","52.063","52.063","52.063","52.064","52.064","52.064","52.064"
"1983:Q3","68.7","68.7","68.7","68.7","68.7","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","64.89","64.89","64.32","64.32","64.32","64.32","64.32","64.32","64.32","64.32","64.32","64.32","64.32","64.32","64.32","64.32","64.32","61.299","61.299","61.299","61.299","61.299","61.299","61.299","61.299","61.299","61.299","61.299","61.299","61.299","61.299","61.299","61.299","61.299","61.299","61.299","61.299","61.299","61.299","55.631","55.631","55.631","55.631","55.631","55.631","55.631","55.631","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","52.856","52.856","52.856","52.856","52.857","52.857","52.857","52.857"
"1983:Q4","69.4","69.4","69.4","69.4","69.4","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","65.58","65.58","64.99","64.99","64.99","64.99","64.99","64.99","64.99","64.99","64.99","64.99","64.99","64.99","64.99","64.99","64.99","61.778","61.778","61.778","61.778","61.778","61.778","61.778","61.778","61.778","61.778","61.778","61.778","61.778","61.778","61.778","61.778","61.778","61.778","61.778","61.778","61.778","61.778","56.078","56.078","56.078","56.078","56.078","56.078","56.078","56.078","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","53.28","53.28","53.28","53.28","53.281","53.281","53.281","53.281"
"1984:Q1","70.0","70.0","70.0","70.0","70.0","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","66.12","66.12","65.56","65.56","65.56","65.56","65.56","65.56","65.56","65.56","65.56","65.56","65.56","65.56","65.56","65.56","65.56","62.386","62.386","62.386","62.386","62.386","62.386","62.386","62.386","62.386","62.386","62.386","62.386","62.386","62.386","62.386","62.386","62.386","62.386","62.386","62.386","62.386","62.386","56.642","56.642","56.642","56.642","56.642","56.642","56.642","56.642","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","53.816","53.816","53.816","53.816","53.817","53.817","53.817","53.817"
"1984:Q2","70.7","70.7","70.7","70.7","70.7","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","66.8","66.8","66.25","66.25","66.25","66.25","66.25","66.25","66.25","66.25","66.25","66.25","66.25","66.25","66.25","66.25","66.25","63.126","63.126","63.126","63.126","63.126","63.126","63.126","63.126","63.126","63.126","63.126","63.126","63.126","63.126","63.126","63.126","63.126","63.126","63.126","63.126","63.126","63.126","57.305","57.305","57.305","57.305","57.305","57.305","57.305","57.305","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","54.446","54.446","54.446","54.446","54.448","54.448","54.448","54.448"
"1984:Q3","71.3","71.3","71.3","71.3","71.3","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","67.38","67.38","66.83","66.83","66.83","66.83","66.83","66.83","66.83","66.83","66.83","66.83","66.83","66.83","66.83","66.83","66.83","63.719","63.719","63.719","63.719","63.719","63.719","63.719","63.719","63.719","63.719","63.719","63.719","63.719","63.719","63.719","63.719","63.719","63.719","63.719","63.719","63.719","63.719","57.845","57.845","57.845","57.845","57.845","57.845","57.845","57.845","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","54.959","54.959","54.959","54.959","54.961","54.961","54.961","54.961"
"1984:Q4","72.0","72.0","72.0","72.0","72.0","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","67.93","67.93","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","64.177","64.177","64.177","64.177","64.177","64.177","64.177","64.177","64.177","64.177","64.177","64.177","64.177","64.177","64.177","64.177","64.177","64.177","64.177","64.177","64.177","64.177","58.261","58.261","58.261","58.261","58.261","58.261","58.261","58.261","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","55.354","55.354","55.354","55.354","55.356","55.356","55.356","55.356"
