"DATE","RCOND00M1","RCOND00M2","RCOND00M3","RCOND00M4","RCOND00M5","RCOND00M6","RCOND00M7","RCOND00M8","RCOND00M9","RCOND00M10","RCOND00M11","RCOND00M12","RCOND01M1","RCOND01M2","RCOND01M3","RCOND01M4","RCOND01M5","RCOND01M6","RCOND01M7","RCOND01M8","RCOND01M9","RCOND01M10","RCOND01M11","RCOND01M12","RCOND02M1","RCOND02M2","RCOND02M3","RCOND02M4","RCOND02M5","RCOND02M6","RCOND02M7","RCOND02M8","RCOND02M9","RCOND02M10","RCOND02M11","RCOND02M12","RCOND03M1","RCOND03M2","RCOND03M3","RCOND03M4","RCOND03M5","RCOND03M6","RCOND03M7","RCOND03M8","RCOND03M9","RCOND03M10","RCOND03M11","RCOND03M12","RCOND04M1","RCOND04M2","RCOND04M3","RCOND04M4","RCOND04M5","RCOND04M6","RCOND04M7","RCOND04M8","RCOND04M9","RCOND04M10","RCOND04M11","RCOND04M12","RCOND05M1","RCOND05M2","RCOND05M3","RCOND05M4","RCOND05M5","RCOND05M6","RCOND05M7","RCOND05M8","RCOND05M9","RCOND05M10","RCOND05M11","RCOND05M12","RCOND06M1","RCOND06M2","RCOND06M3","RCOND06M4","RCOND06M5","RCOND06M6","RCOND06M7","RCOND06M8","RCOND06M9","RCOND06M10","RCOND06M11","RCOND06M12","RCOND07M1","RCOND07M2","RCOND07M3","RCOND07M4","RCOND07M5","RCOND07M6","RCOND07M7","RCOND07M8","RCOND07M9","RCOND07M10","RCOND07M11","RCOND07M12","RCOND08M1","RCOND08M2","RCOND08M3","RCOND08M4","RCOND08M5","RCOND08M6","RCOND08M7","RCOND08M8","RCOND08M9","RCOND08M10","RCOND08M11","RCOND08M12","RCOND09M1","RCOND09M2","RCOND09M3","RCOND09M4","RCOND09M5","RCOND09M6","RCOND09M7","RCOND09M8","RCOND09M9","RCOND09M10","RCOND09M11","RCOND09M12"
"2000:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","889.4","886.7","886.7","886.7","886.7","886.7","886.7","886.7","886.7","886.7","886.7","886.7","886.5","886.5","886.5","886.5","886.5","886.5","886.5","886.5","886.5","886.5","886.5","886.5","871.3","871.3","871.3","871.3","871.3","871.3","871.3","871.3","871.3","871.3","871.3","871.3","871.3","871.3","871.3","871.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","851.3","807.7","807.7","807.7","807.7","807.7"
"2000:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","902.9","904.1","903.2","903.2","903.2","903.2","903.2","903.2","903.2","904.1","904.1","904.1","904.1","904.1","904.1","904.1","904.1","904.1","904.1","904.1","904.1","888.5","888.5","888.5","888.5","888.5","888.5","888.5","888.5","888.5","888.5","888.5","888.5","888.5","888.5","888.5","888.5","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","863.8","821.7","821.7","821.7","821.7","821.7"
"2000:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","895.5","896.7","896.0","896.0","896.0","896.0","899.4","899.4","899.4","899.4","899.4","899.4","899.4","899.4","899.4","899.4","899.4","899.4","876.5","876.5","876.5","876.5","876.5","876.5","876.5","876.5","876.5","876.5","876.5","876.5","876.5","876.5","876.5","876.5","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","865.4","827.7","827.7","827.7","827.7","827.7"
"2001:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","921.5","922.3","923.2","922.4","922.4","922.4","922.4","922.4","922.4","922.4","922.4","922.4","922.4","922.4","922.4","900.6","900.6","900.6","900.6","900.6","900.6","900.6","900.6","900.6","900.6","900.6","900.6","900.6","900.6","900.6","900.6","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","879.5","841.8","841.8","841.8","841.8","841.8"
"2001:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","935.9","938.4","938.1","938.1","938.1","938.1","938.1","938.1","938.1","938.1","938.1","938.1","912.4","912.4","912.4","912.4","912.4","912.4","912.4","912.4","912.4","912.4","912.4","912.4","912.4","912.4","912.4","912.4","889.6","889.6","889.6","889.6","889.6","889.6","889.6","889.6","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","878.9","841.3","841.3","841.3","841.3","841.3"
"2001:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","942.0","939.8","940.2","940.2","940.2","940.2","940.2","940.2","940.2","922.6","922.6","922.6","922.6","922.6","922.6","922.6","922.6","922.6","922.6","922.6","922.6","922.6","922.6","922.6","922.6","891.1","891.1","891.1","891.1","891.1","891.1","891.1","891.1","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","885.6","851.5","851.5","851.5","851.5","851.5"
"2001:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1019.8","1021.3","1021.7","1021.7","1021.7","1021.7","992.0","992.0","992.0","992.0","992.0","992.0","992.0","992.0","992.0","992.0","992.0","992.0","992.0","992.0","992.0","992.0","946.6","946.6","946.6","946.6","946.6","946.6","946.6","946.6","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","958.7","923.1","923.1","923.1","923.1","923.1"
"2002:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1000.5","996.1","996.8","975.9","975.9","975.9","975.9","975.9","975.9","975.9","975.9","975.9","975.9","975.9","975.9","975.9","975.9","975.9","975.9","950.3","950.3","950.3","950.3","950.3","950.3","950.3","950.3","937.8","937.8","937.8","937.8","937.8","937.8","937.8","937.8","937.8","937.8","937.8","937.8","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","948.4","912.5","912.5","912.5","912.5","912.5"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","981.7","981.2","980.7","980.7","980.7","980.7","980.7","980.7","980.7","980.7","980.7","980.7","980.7","980.7","980.7","980.7","951.4","951.4","951.4","951.4","951.4","951.4","951.4","951.4","947.8","947.8","947.8","947.8","947.8","947.8","947.8","947.8","947.8","947.8","947.8","947.8","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","956.9","922.1","922.1","922.1","922.1","922.1"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1032.0","1033.0","1032.4","1032.4","1032.4","1032.4","1032.4","1032.4","1032.4","1032.4","1032.4","1032.4","1032.4","963.1","963.1","963.1","963.1","963.1","963.1","963.1","963.1","979.3","979.3","979.3","979.3","979.3","979.3","979.3","979.3","979.3","979.3","979.3","979.3","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","983.4","949.1","949.1","949.1","949.1","949.1"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1012.9","1009.7","1010.6","1010.6","1010.6","1010.6","1010.6","1010.6","1010.6","1010.6","963.8","963.8","963.8","963.8","963.8","963.8","963.8","963.8","973.4","973.4","973.4","973.4","973.4","973.4","973.4","973.4","973.4","973.4","973.4","973.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","970.4","936.6","936.6","936.6","936.6","936.6"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1007.7","1006.0","1005.4","1005.4","1005.4","1005.4","1005.4","965.0","965.0","965.0","965.0","965.0","965.0","965.0","965.0","973.2","973.2","973.2","973.2","973.2","973.2","973.2","973.2","973.2","973.2","973.2","973.2","979.1","979.1","979.1","979.1","979.1","979.1","979.1","979.1","979.1","979.1","979.1","979.1","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","971.4","937.5","937.5","937.5","937.5","937.5"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1057.9","1061.2","1061.5","1061.5","1005.1","1005.1","1005.1","1005.1","1005.1","1005.1","1005.1","1005.1","1020.0","1020.0","1020.0","1020.0","1020.0","1020.0","1020.0","1020.0","1020.0","1020.0","1020.0","1020.0","1014.0","1014.0","1014.0","1014.0","1014.0","1014.0","1014.0","1014.0","1014.0","1014.0","1014.0","1014.0","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","1009.8","974.1","974.1","974.1","974.1","974.1"
"2003:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1126.6","#N/A","1069.1","1069.1","1069.1","1069.1","1069.1","1069.1","1069.1","1059.6","1059.6","1059.6","1059.6","1059.6","1059.6","1059.6","1059.6","1059.6","1059.6","1059.6","1059.6","1061.0","1061.0","1061.0","1061.0","1061.0","1061.0","1061.0","1061.0","1061.0","1061.0","1061.0","1061.0","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1049.6","1013.2","1013.2","1013.2","1013.2","1013.2"
"2003:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1071.4","1068.7","1070.8","1070.8","1070.8","1070.8","1069.7","1069.7","1069.7","1069.7","1069.7","1069.7","1069.7","1069.7","1069.7","1069.7","1069.7","1069.7","1060.0","1060.0","1060.0","1060.0","1060.0","1060.0","1060.0","1060.0","1060.0","1060.0","1060.0","1060.0","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1051.4","1019.8","1019.8","1019.8","1019.8","1019.8"
"2004:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1058.1","1059.4","1060.7","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1071.6","1071.6","1071.6","1071.6","1071.6","1071.6","1071.6","1071.6","1071.6","1071.6","1071.6","1071.6","1067.0","1067.0","1067.0","1067.0","1067.0","1067.0","1067.0","1067.0","1067.0","1067.0","1067.0","1067.0","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1066.2","1031.0","1031.0","1031.0","1031.0","1031.0"
"2004:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1068.7","1075.4","1074.7","1074.7","1074.7","1074.7","1074.7","1074.7","1074.7","1074.7","1074.7","1074.7","1072.5","1072.5","1072.5","1072.5","1072.5","1072.5","1072.5","1072.5","1072.5","1072.5","1072.5","1072.5","1071.4","1071.4","1071.4","1071.4","1071.4","1071.4","1071.4","1071.4","1071.4","1071.4","1071.4","1071.4","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1071.3","1038.3","1038.3","1038.3","1038.3","1038.3"
"2004:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1117.3","1118.2","1118.3","1118.3","1118.3","1118.3","1118.3","1118.3","1118.3","1100.4","1100.4","1100.4","1100.4","1100.4","1100.4","1100.4","1100.4","1100.4","1100.4","1100.4","1100.4","1093.9","1093.9","1093.9","1093.9","1093.9","1093.9","1093.9","1093.9","1093.9","1093.9","1093.9","1093.9","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1091.5","1058.7","1058.7","1058.7","1058.7","1058.7"
"2004:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1136.6","1127.0","1129.0","1129.0","1129.0","1129.0","1115.1","1115.1","1115.1","1115.1","1115.1","1115.1","1115.1","1115.1","1115.1","1115.1","1115.1","1115.1","1110.3","1110.3","1110.3","1110.3","1110.3","1110.3","1110.3","1110.3","1110.3","1110.3","1110.3","1110.3","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1110.1","1076.1","1076.1","1076.1","1076.1","1076.1"
"2005:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1129.0","1133.8","1134.0","1122.3","1122.3","1122.3","1122.3","1122.3","1122.3","1122.3","1122.3","1122.3","1122.3","1122.3","1122.3","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.0","1116.0","1116.0","1116.0","1116.0","1116.0","1116.0","1116.0","1116.0","1116.0","1116.0","1116.0","1111.6","1111.6","1111.6","1111.6","1111.6","1111.6","1111.6","1111.6","1111.6","1111.6","1111.6","1111.6","1083.3","1083.3","1083.3","1083.3","1083.3"
"2005:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1144.9","1143.3","1143.9","1143.9","1143.9","1143.9","1143.9","1143.9","1143.9","1143.9","1143.9","1143.9","1150.8","1150.8","1150.8","1150.8","1150.8","1150.8","1150.8","1150.8","1150.8","1150.8","1150.8","1150.8","1146.3","1146.3","1146.3","1146.3","1146.3","1146.3","1146.3","1146.3","1146.3","1146.3","1146.3","1146.3","1143.7","1143.7","1143.7","1143.7","1143.7","1143.7","1143.7","1143.7","1143.7","1143.7","1143.7","1143.7","1113.6","1113.6","1113.6","1113.6","1113.6"
"2005:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1173.5","1172.7","1169.7","1169.7","1169.7","1169.7","1169.7","1169.7","1169.7","1175.9","1175.9","1175.9","1175.9","1175.9","1175.9","1175.9","1175.9","1175.9","1175.9","1175.9","1175.9","1163.5","1163.5","1163.5","1163.5","1163.5","1163.5","1163.5","1163.5","1163.5","1163.5","1163.5","1163.5","1158.9","1158.9","1158.9","1158.9","1158.9","1158.9","1158.9","1158.9","1158.9","1158.9","1158.9","1158.9","1126.7","1126.7","1126.7","1126.7","1126.7"
"2005:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1114.7","1117.8","1117.7","1117.7","1117.7","1117.7","1137.9","1137.9","1137.9","1137.9","1137.9","1137.9","1137.9","1137.9","1137.9","1137.9","1137.9","1137.9","1123.8","1123.8","1123.8","1123.8","1123.8","1123.8","1123.8","1123.8","1123.8","1123.8","1123.8","1123.8","1123.3","1123.3","1123.3","1123.3","1123.3","1123.3","1123.3","1123.3","1123.3","1123.3","1123.3","1123.3","1098.4","1098.4","1098.4","1098.4","1098.4"
