"DATE","EMPLOY90M1","EMPLOY90M2","EMPLOY90M3","EMPLOY90M4","EMPLOY90M5","EMPLOY90M6","EMPLOY90M7","EMPLOY90M8","EMPLOY90M9","EMPLOY90M10","EMPLOY90M11","EMPLOY90M12","EMPLOY91M1","EMPLOY91M2","EMPLOY91M3","EMPLOY91M4","EMPLOY91M5","EMPLOY91M6","EMPLOY91M7","EMPLOY91M8","EMPLOY91M9","EMPLOY91M10","EMPLOY91M11","EMPLOY91M12","EMPLOY92M1","EMPLOY92M2","EMPLOY92M3","EMPLOY92M4","EMPLOY92M5","EMPLOY92M6","EMPLOY92M7","EMPLOY92M8","EMPLOY92M9","EMPLOY92M10","EMPLOY92M11","EMPLOY92M12","EMPLOY93M1","EMPLOY93M2","EMPLOY93M3","EMPLOY93M4","EMPLOY93M5","EMPLOY93M6","EMPLOY93M7","EMPLOY93M8","EMPLOY93M9","EMPLOY93M10","EMPLOY93M11","EMPLOY93M12","EMPLOY94M1","EMPLOY94M2","EMPLOY94M3","EMPLOY94M4","EMPLOY94M5","EMPLOY94M6","EMPLOY94M7","EMPLOY94M8","EMPLOY94M9","EMPLOY94M10","EMPLOY94M11","EMPLOY94M12","EMPLOY95M1","EMPLOY95M2","EMPLOY95M3","EMPLOY95M4","EMPLOY95M5","EMPLOY95M6","EMPLOY95M7","EMPLOY95M8","EMPLOY95M9","EMPLOY95M10","EMPLOY95M11","EMPLOY95M12","EMPLOY96M1","EMPLOY96M2","EMPLOY96M3","EMPLOY96M4","EMPLOY96M5","EMPLOY96M6","EMPLOY96M7","EMPLOY96M8","EMPLOY96M9","EMPLOY96M10","EMPLOY96M11","EMPLOY96M12","EMPLOY97M1","EMPLOY97M2","EMPLOY97M3","EMPLOY97M4","EMPLOY97M5","EMPLOY97M6","EMPLOY97M7","EMPLOY97M8","EMPLOY97M9","EMPLOY97M10","EMPLOY97M11","EMPLOY97M12","EMPLOY98M1","EMPLOY98M2","EMPLOY98M3","EMPLOY98M4","EMPLOY98M5","EMPLOY98M6","EMPLOY98M7","EMPLOY98M8","EMPLOY98M9","EMPLOY98M10","EMPLOY98M11","EMPLOY98M12","EMPLOY99M1","EMPLOY99M2","EMPLOY99M3","EMPLOY99M4","EMPLOY99M5","EMPLOY99M6","EMPLOY99M7","EMPLOY99M8","EMPLOY99M9","EMPLOY99M10","EMPLOY99M11","EMPLOY99M12"
"1978:06","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86833.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0","86811.0"
"1978:07","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87060.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0","87037.0"
"1978:08","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87319.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0","87324.0"
"1978:09","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87470.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0","87434.0"
"1978:10","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87788.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0","87797.0"
"1978:11","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88233.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0","88249.0"
"1978:12","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88534.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0","88559.0"
"1979:01","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88711.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0","88728.0"
"1979:02","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88955.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0","88985.0"
"1979:03","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89406.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0","89426.0"
"1979:04","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89356.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0","89363.0"
"1979:05","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89671.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0","89681.0"
"1979:06","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89985.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0","89955.0"
"1979:07","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90088.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0","90019.0"
"1979:08","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90148.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0","90159.0"
"1979:09","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90166.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0","90149.0"
"1979:10","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90356.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0","90360.0"
"1979:11","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90449.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0","90466.0"
"1979:12","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90595.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0","90617.0"
"1980:01","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90784.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0","90729.0"
"1980:02","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90889.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0","90876.0"
