"DATE","NCPROFAT00M1","NCPROFAT00M2","NCPROFAT00M3","NCPROFAT00M4","NCPROFAT00M5","NCPROFAT00M6","NCPROFAT00M7","NCPROFAT00M8","NCPROFAT00M9","NCPROFAT00M10","NCPROFAT00M11","NCPROFAT00M12","NCPROFAT01M1","NCPROFAT01M2","NCPROFAT01M3","NCPROFAT01M4","NCPROFAT01M5","NCPROFAT01M6","NCPROFAT01M7","NCPROFAT01M8","NCPROFAT01M9","NCPROFAT01M10","NCPROFAT01M11","NCPROFAT01M12","NCPROFAT02M1","NCPROFAT02M2","NCPROFAT02M3","NCPROFAT02M4","NCPROFAT02M5","NCPROFAT02M6","NCPROFAT02M7","NCPROFAT02M8","NCPROFAT02M9","NCPROFAT02M10","NCPROFAT02M11","NCPROFAT02M12","NCPROFAT03M1","NCPROFAT03M2","NCPROFAT03M3","NCPROFAT03M4","NCPROFAT03M5","NCPROFAT03M6","NCPROFAT03M7","NCPROFAT03M8","NCPROFAT03M9","NCPROFAT03M10","NCPROFAT03M11","NCPROFAT03M12","NCPROFAT04M1","NCPROFAT04M2","NCPROFAT04M3","NCPROFAT04M4","NCPROFAT04M5","NCPROFAT04M6","NCPROFAT04M7","NCPROFAT04M8","NCPROFAT04M9","NCPROFAT04M10","NCPROFAT04M11","NCPROFAT04M12","NCPROFAT05M1","NCPROFAT05M2","NCPROFAT05M3","NCPROFAT05M4","NCPROFAT05M5","NCPROFAT05M6","NCPROFAT05M7","NCPROFAT05M8","NCPROFAT05M9","NCPROFAT05M10","NCPROFAT05M11","NCPROFAT05M12","NCPROFAT06M1","NCPROFAT06M2","NCPROFAT06M3","NCPROFAT06M4","NCPROFAT06M5","NCPROFAT06M6","NCPROFAT06M7","NCPROFAT06M8","NCPROFAT06M9","NCPROFAT06M10","NCPROFAT06M11","NCPROFAT06M12","NCPROFAT07M1","NCPROFAT07M2","NCPROFAT07M3","NCPROFAT07M4","NCPROFAT07M5","NCPROFAT07M6","NCPROFAT07M7","NCPROFAT07M8","NCPROFAT07M9","NCPROFAT07M10","NCPROFAT07M11","NCPROFAT07M12","NCPROFAT08M1","NCPROFAT08M2","NCPROFAT08M3","NCPROFAT08M4","NCPROFAT08M5","NCPROFAT08M6","NCPROFAT08M7","NCPROFAT08M8","NCPROFAT08M9","NCPROFAT08M10","NCPROFAT08M11","NCPROFAT08M12","NCPROFAT09M1","NCPROFAT09M2","NCPROFAT09M3","NCPROFAT09M4","NCPROFAT09M5","NCPROFAT09M6","NCPROFAT09M7","NCPROFAT09M8","NCPROFAT09M9","NCPROFAT09M10","NCPROFAT09M11","NCPROFAT09M12"
"1983:Q4","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","#N/A","168.2","168.2","168.2","168.2"
"1984:Q1","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","176.6","#N/A","176.0","176.0","176.0","176.0"
"1984:Q2","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","178.0","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","#N/A","176.3","176.3","176.3","176.3"
"1984:Q3","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","164.9","#N/A","166.2","166.2","166.2","166.2"
"1984:Q4","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","165.5","#N/A","165.8","165.8","165.8","165.8"
"1985:Q1","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.7","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","#N/A","153.5","153.5","153.5","153.5"
"1985:Q2","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.6","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","156.3","#N/A","154.2","154.2","154.2","154.2"
"1985:Q3","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","160.4","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","#N/A","160.0","160.0","160.0","160.0"
"1985:Q4","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","#N/A","164.6","164.6","164.6","164.6"
"1986:Q1","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","133.2","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","#N/A","132.4","132.4","132.4","132.4"
"1986:Q2","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","133.4","#N/A","133.2","133.2","133.2","133.2"
"1986:Q3","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","135.9","#N/A","135.9","135.9","135.9","135.9"
"1986:Q4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","#N/A","143.6","143.6","143.6","143.6"
"1987:Q1","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","164.6","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","162.8","#N/A","158.5","158.5","158.5","158.5"
"1987:Q2","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","#N/A","188.4","188.4","188.4","188.4"
"1987:Q3","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","195.4","#N/A","205.9","205.9","205.9","205.9"
"1987:Q4","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","202.6","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","#N/A","217.8","217.8","217.8","217.8"
"1988:Q1","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","#N/A","232.9","232.9","232.9","232.9"
"1988:Q2","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","#N/A","250.4","250.4","250.4","250.4"
"1988:Q3","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","248.9","#N/A","249.6","249.6","249.6","249.6"
"1988:Q4","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","260.2","#N/A","260.2","260.2","260.2","260.2"
"1989:Q1","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","249.3","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","#N/A","253.9","253.9","253.9","253.9"
"1989:Q2","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","235.5","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","#N/A","246.2","246.2","246.2","246.2"
"1989:Q3","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","223.4","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","225.8","#N/A","237.3","237.3","237.3","237.3"
"1989:Q4","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","232.8","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","235.6","#N/A","240.1","240.1","240.1","240.1"
