"DATE","P80M1","P80M2","P80M3","P80M4","P80M5","P80M6","P80M7","P80M8","P80M9","P80M10","P80M11","P80M12","P81M1","P81M2","P81M3","P81M4","P81M5","P81M6","P81M7","P81M8","P81M9","P81M10","P81M11","P81M12","P82M1","P82M2","P82M3","P82M4","P82M5","P82M6","P82M7","P82M8","P82M9","P82M10","P82M11","P82M12","P83M1","P83M2","P83M3","P83M4","P83M5","P83M6","P83M7","P83M8","P83M9","P83M10","P83M11","P83M12","P84M1","P84M2","P84M3","P84M4","P84M5","P84M6","P84M7","P84M8","P84M9","P84M10","P84M11","P84M12","P85M1","P85M2","P85M3","P85M4","P85M5","P85M6","P85M7","P85M8","P85M9","P85M10","P85M11","P85M12","P86M1","P86M2","P86M3","P86M4","P86M5","P86M6","P86M7","P86M8","P86M9","P86M10","P86M11","P86M12","P87M1","P87M2","P87M3","P87M4","P87M5","P87M6","P87M7","P87M8","P87M9","P87M10","P87M11","P87M12","P88M1","P88M2","P88M3","P88M4","P88M5","P88M6","P88M7","P88M8","P88M9","P88M10","P88M11","P88M12","P89M1","P89M2","P89M3","P89M4","P89M5","P89M6","P89M7","P89M8","P89M9","P89M10","P89M11","P89M12"
"1975:Q1","124.1635","124.1635","124.1635","124.1635","124.1635","124.1635","124.1635","124.1635","124.1635","124.1635","124.1635","124.1635","122.6726","122.6726","122.6726","122.6726","122.6726","122.6726","122.6726","122.6726","122.6726","122.6726","122.6726","122.6726","122.6726","122.6726","122.6726","122.6726","122.6726","122.6726","122.6726","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","122.8764","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691","57.691"
"1975:Q2","125.9434","125.9434","125.9434","125.9434","125.9434","125.9434","125.9434","125.9434","125.9434","125.9434","125.9434","125.9434","124.2179","124.2179","124.2179","124.2179","124.2179","124.2179","124.2179","124.2179","124.2179","124.2179","124.2179","124.2179","124.2179","124.2179","124.2179","124.2179","124.2179","124.2179","124.2179","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","124.4319","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668","58.5668"
"1975:Q3","128.1967","128.1967","128.1967","128.1967","128.1967","128.1967","128.1967","128.1967","128.1967","128.1967","128.1967","128.1967","126.4418","126.4418","126.4418","126.4418","126.4418","126.4418","126.4418","126.4418","126.4418","126.4418","126.4418","126.4418","126.4418","126.4418","126.4418","126.4418","126.4418","126.4418","126.4418","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","126.6752","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433","59.9433"
"1975:Q4","130.1409","130.1409","130.1409","130.1409","130.1409","130.1409","130.1409","130.1409","130.1409","130.1409","130.1409","130.1409","128.7449","128.7449","128.7449","128.7449","128.7449","128.7449","128.7449","128.7449","128.7449","128.7449","128.7449","128.7449","128.7449","128.7449","128.7449","128.7449","128.7449","128.7449","128.7449","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","128.9907","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656","60.9656"
"1976:Q1","131.2981","131.2981","131.2981","131.2981","131.2981","131.2981","131.2981","131.2981","131.2981","131.2981","131.2981","131.2981","129.8943","129.8943","129.8943","129.8943","129.8943","129.8943","129.8943","129.8943","129.8943","129.8943","129.8943","129.8943","129.8943","129.8943","129.8943","129.8943","129.8943","129.8943","129.8943","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","130.1167","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209","61.7209"
"1976:Q2","132.7994","132.7994","132.7994","132.7994","132.7994","132.7994","132.7994","132.7994","132.7994","132.7994","132.7994","132.7994","131.085","131.085","131.085","131.085","131.085","131.085","131.085","131.085","131.085","131.085","131.085","131.085","131.085","131.085","131.085","131.085","131.085","131.085","131.085","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","131.2978","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439","62.5439"
"1976:Q3","134.3513","134.3513","134.3513","134.3513","134.3513","134.3513","134.3513","134.3513","134.3513","134.3513","134.3513","134.3513","132.6632","132.6632","132.6632","132.6632","132.6632","132.6632","132.6632","132.6632","132.6632","132.6632","132.6632","132.6632","132.6632","132.6632","132.6632","132.6632","132.6632","132.6632","132.6632","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","132.8876","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483","63.4483"
"1976:Q4","136.3326","136.3326","136.3326","136.3326","136.3326","136.3326","136.3326","136.3326","136.3326","136.3326","136.3326","136.3326","134.7499","134.7499","134.7499","134.7499","134.7499","134.7499","134.7499","134.7499","134.7499","134.7499","134.7499","134.7499","134.7499","134.7499","134.7499","134.7499","134.7499","134.7499","134.7499","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","134.9859","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372","64.5372"
"1977:Q1","138.3446","138.3446","138.3446","138.3446","138.3446","138.3446","138.3446","138.3446","138.3446","138.3446","138.3446","138.3446","136.6446","136.6446","136.6446","136.6446","136.6446","136.6446","136.6446","136.6446","136.6446","136.6446","136.6446","136.6446","136.6446","136.6446","136.6446","136.6446","136.6446","136.6446","136.6446","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","136.7927","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767","65.5767"
"1977:Q2","140.9255","140.9255","140.9255","140.9255","140.9255","140.9255","140.9255","140.9255","140.9255","140.9255","140.9255","140.9255","138.9101","138.9101","138.9101","138.9101","138.9101","138.9101","138.9101","138.9101","138.9101","138.9101","138.9101","138.9101","138.9101","138.9101","138.9101","138.9101","138.9101","138.9101","138.9101","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","139.0083","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079","66.9079"
"1977:Q3","142.5881","142.5881","142.5881","142.5881","142.5881","142.5881","142.5881","142.5881","142.5881","142.5881","142.5881","142.5881","140.7418","140.7418","140.7418","140.7418","140.7418","140.7418","140.7418","140.7418","140.7418","140.7418","140.7418","140.7418","140.7418","140.7418","140.7418","140.7418","140.7418","140.7418","140.7418","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","141.0305","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794","67.6794"
"1977:Q4","144.8101","144.8101","144.8101","144.8101","144.8101","144.8101","144.8101","144.8101","144.8101","144.8101","144.8101","144.8101","142.9105","142.9105","142.9105","142.9105","142.9105","142.9105","142.9105","142.9105","142.9105","142.9105","142.9105","142.9105","142.9105","142.9105","142.9105","142.9105","142.9105","142.9105","142.9105","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","143.2512","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821","68.8821"
"1978:Q1","147.0464","147.0464","147.0464","147.0464","147.0464","147.0464","147.0464","147.0464","147.0464","147.0464","147.0464","147.0464","144.9333","144.9333","144.9333","144.9333","144.9333","144.9333","144.9333","144.9333","144.9333","144.9333","144.9333","144.9333","144.9333","144.9333","144.9333","144.9333","144.9333","144.9333","144.9333","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","145.1214","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023","69.9023"
"1978:Q2","150.8171","150.8171","150.8171","150.8171","150.8171","150.8171","150.8171","150.8171","150.8171","150.8171","150.8171","150.8171","148.632","148.632","148.632","148.632","148.632","148.632","148.632","148.632","148.632","148.632","148.632","148.632","148.632","148.632","148.632","148.632","148.632","148.632","148.632","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","148.8866","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578","71.578"
"1978:Q3","153.457","153.457","153.457","153.457","153.457","153.457","153.457","153.457","153.457","153.457","153.457","153.457","151.4136","151.4136","151.4136","151.4136","151.4136","151.4136","151.4136","151.4136","151.4136","151.4136","151.4136","151.4136","151.4136","151.4136","151.4136","151.4136","151.4136","151.4136","151.4136","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","152.0224","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537","72.8537"
"1978:Q4","156.6802","156.6802","156.6802","156.6802","156.6802","156.6802","156.6802","156.6802","156.6802","156.6802","156.6802","156.6802","154.9939","154.9939","154.9939","154.9939","154.9939","154.9939","154.9939","154.9939","154.9939","154.9939","154.9939","154.9939","154.9939","154.9939","154.9939","154.9939","154.9939","154.9939","154.9939","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","155.38","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154","74.4154"
"1979:Q1","160.2195","160.2195","160.2195","160.2195","160.2195","160.2195","160.2195","160.2195","160.2195","160.2195","160.2195","160.2195","158.1593","158.1593","158.1593","158.1593","158.1593","158.1593","158.1593","158.1593","158.1593","158.1593","158.1593","158.1593","158.1593","158.1593","158.1593","158.1593","158.1593","158.1593","158.1593","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","158.597","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757","76.0757"
"1979:Q2","163.8051","163.8051","163.8051","163.8051","163.8051","163.8051","163.8051","163.8051","163.8051","163.8051","163.8051","163.8051","161.1647","161.1647","161.1647","161.1647","161.1647","161.1647","161.1647","161.1647","161.1647","161.1647","161.1647","161.1647","161.1647","161.1647","161.1647","161.1647","161.1647","161.1647","161.1647","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","161.85","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463","77.8463"
"1979:Q3","167.2016","167.2016","167.2016","167.2016","167.2016","167.2016","167.2016","167.2016","167.2016","167.2016","167.2016","167.2016","164.232","164.232","164.232","164.232","164.232","164.232","164.232","164.232","164.232","164.232","164.232","164.232","164.232","164.232","164.232","164.232","164.232","164.232","164.232","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","165.1285","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821","79.3821"
"1979:Q4","#N/A","170.7314","170.7087","170.5825","170.5825","170.5825","170.5825","170.5825","170.5825","170.5825","170.5825","170.5825","167.4695","167.4695","167.4695","167.4695","167.4695","167.4695","167.4695","167.4695","167.4695","167.4695","167.4695","167.4695","167.4695","167.4695","167.4695","167.4695","167.4695","167.4695","167.4695","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","168.0588","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515","80.9515"
"1980:Q1","#N/A","#N/A","#N/A","#N/A","174.5118","174.4143","174.4861","174.4861","174.4861","174.4861","174.4861","174.4861","171.2298","171.2298","171.2298","171.2298","171.2298","171.2298","171.2298","171.2298","171.2298","171.2298","171.2298","171.2298","171.2298","171.2298","171.2298","171.2298","171.2298","171.2298","171.2298","172.3125","172.3125","172.3125","172.3125","172.3125","172.3125","172.3125","172.3125","172.3125","172.3125","172.3125","172.3125","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","171.9393","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684","82.6684"
"1980:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","178.8631","178.9354","178.9933","178.9933","178.9933","175.2751","175.2751","175.2751","175.2751","175.2751","175.2751","175.2751","175.2751","175.2751","175.2751","175.2751","175.2751","175.2751","175.2751","175.2751","175.2751","175.2751","175.2751","175.2751","176.5263","176.5263","176.5263","176.5263","176.5263","176.5263","176.5263","176.5263","176.5263","176.5263","176.5263","176.5263","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","176.4609","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436","84.6436"
