"DATE","RCONS80M1","RCONS80M2","RCONS80M3","RCONS80M4","RCONS80M5","RCONS80M6","RCONS80M7","RCONS80M8","RCONS80M9","RCONS80M10","RCONS80M11","RCONS80M12","RCONS81M1","RCONS81M2","RCONS81M3","RCONS81M4","RCONS81M5","RCONS81M6","RCONS81M7","RCONS81M8","RCONS81M9","RCONS81M10","RCONS81M11","RCONS81M12","RCONS82M1","RCONS82M2","RCONS82M3","RCONS82M4","RCONS82M5","RCONS82M6","RCONS82M7","RCONS82M8","RCONS82M9","RCONS82M10","RCONS82M11","RCONS82M12","RCONS83M1","RCONS83M2","RCONS83M3","RCONS83M4","RCONS83M5","RCONS83M6","RCONS83M7","RCONS83M8","RCONS83M9","RCONS83M10","RCONS83M11","RCONS83M12","RCONS84M1","RCONS84M2","RCONS84M3","RCONS84M4","RCONS84M5","RCONS84M6","RCONS84M7","RCONS84M8","RCONS84M9","RCONS84M10","RCONS84M11","RCONS84M12","RCONS85M1","RCONS85M2","RCONS85M3","RCONS85M4","RCONS85M5","RCONS85M6","RCONS85M7","RCONS85M8","RCONS85M9","RCONS85M10","RCONS85M11","RCONS85M12","RCONS86M1","RCONS86M2","RCONS86M3","RCONS86M4","RCONS86M5","RCONS86M6","RCONS86M7","RCONS86M8","RCONS86M9","RCONS86M10","RCONS86M11","RCONS86M12","RCONS87M1","RCONS87M2","RCONS87M3","RCONS87M4","RCONS87M5","RCONS87M6","RCONS87M7","RCONS87M8","RCONS87M9","RCONS87M10","RCONS87M11","RCONS87M12","RCONS88M1","RCONS88M2","RCONS88M3","RCONS88M4","RCONS88M5","RCONS88M6","RCONS88M7","RCONS88M8","RCONS88M9","RCONS88M10","RCONS88M11","RCONS88M12","RCONS89M1","RCONS89M2","RCONS89M3","RCONS89M4","RCONS89M5","RCONS89M6","RCONS89M7","RCONS89M8","RCONS89M9","RCONS89M10","RCONS89M11","RCONS89M12"
"1980:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","436.3","436.1","435.6","435.6","435.6","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3","981.3"
"1980:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","440.8","442.0","443.3","443.3","443.3","443.3","443.3","443.3","443.3","443.3","443.3","443.3","443.3","443.3","443.3","443.3","443.3","443.3","443.3","443.3","443.3","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6","993.6"
"1980:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","447.3","447.0","447.3","447.3","447.3","447.3","447.3","447.3","447.3","447.3","447.3","447.3","447.3","447.3","447.3","447.3","447.3","447.3","442.5","442.5","442.5","442.5","442.5","442.5","442.5","442.5","442.5","442.5","442.5","442.5","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","444.7","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6","1005.6"
"1981:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","447.4","447.7","448.9","448.9","448.9","448.9","448.9","448.9","448.9","448.9","448.9","448.9","448.9","448.9","448.9","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","448.3","448.3","448.3","448.3","448.3","448.3","448.3","448.3","448.3","448.3","448.3","448.3","445.4","445.4","445.4","445.4","445.4","445.4","445.4","445.4","445.4","445.4","445.4","445.4","445.4","445.4","445.4","445.4","445.4","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9","1000.9"
"1981:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","452.4","451.4","450.7","450.7","450.7","450.7","450.7","450.7","450.7","450.7","450.7","450.7","444.3","444.3","444.3","444.3","444.3","444.3","444.3","444.3","444.3","444.3","444.3","444.3","451.5","451.5","451.5","451.5","451.5","451.5","451.5","451.5","451.5","451.5","451.5","451.5","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5","1009.5"
"1981:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","454.6","454.8","453.7","453.7","453.7","453.7","453.7","453.7","453.7","446.2","446.2","446.2","446.2","446.2","446.2","446.2","446.2","446.2","446.2","446.2","446.2","455.5","455.5","455.5","455.5","455.5","455.5","455.5","455.5","455.5","455.5","455.5","455.5","450.5","450.5","450.5","450.5","450.5","450.5","450.5","450.5","450.5","450.5","450.5","450.5","450.5","450.5","450.5","450.5","450.5","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4","1011.4"
"1981:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","456.1","455.8","455.6","455.6","455.6","455.6","446.2","446.2","446.2","446.2","446.2","446.2","446.2","446.2","446.2","446.2","446.2","446.2","457.1","457.1","457.1","457.1","457.1","457.1","457.1","457.1","457.1","457.1","457.1","457.1","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3","1014.3"
"1982:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","459.4","458.9","459.2","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","454.7","454.7","454.7","454.7","454.7","454.7","454.7","454.7","454.7","454.7","454.7","454.7","454.7","454.7","454.7","454.7","454.7","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2","1019.2"
"1982:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","451.6","451.2","452.2","452.2","452.2","452.2","452.2","452.2","452.2","452.2","452.2","452.2","465.7","465.7","465.7","465.7","465.7","465.7","465.7","465.7","465.7","465.7","465.7","465.7","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5","1023.5"
"1982:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","454.6","455.4","454.0","454.0","454.0","454.0","454.0","454.0","454.0","468.2","468.2","468.2","468.2","468.2","468.2","468.2","468.2","468.2","468.2","468.2","468.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2","1027.2"
"1982:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","457.0","457.4","456.6","456.6","456.6","456.6","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1"
"1983:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","458.1","458.4","457.9","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","1044.5","1044.5","1044.5","1044.5","1044.5","1044.5","1044.5","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6"
"1983:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","479.8","479.4","479.4","479.4","479.4","479.4","479.4","479.4","479.4","479.4","479.4","479.4","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","1059.7","1059.7","1059.7","1059.7","1059.7","1059.7","1059.7","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4"
"1983:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","481.1","481.1","480.1","480.1","480.1","480.1","480.1","480.1","480.1","477.6","477.6","477.6","477.6","477.6","477.6","477.6","477.6","477.6","477.6","477.6","477.6","477.6","477.6","477.6","477.6","477.6","1066.5","1066.5","1066.5","1066.5","1066.5","1066.5","1066.5","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3"
"1983:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","485.3","483.6","484.4","484.4","484.4","484.4","482.0","482.0","482.0","482.0","482.0","482.0","482.0","482.0","482.0","482.0","482.0","482.0","482.0","482.0","482.0","482.0","482.0","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6"
"1984:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","486.9","488.3","486.9","483.4","483.4","483.4","483.4","483.4","483.4","483.4","483.4","483.4","483.4","483.4","483.4","483.4","483.4","483.4","483.4","483.4","1080.5","1080.5","1080.5","1080.5","1080.5","1080.5","1080.5","1083.0","1083.0","1083.0","1083.0","1083.0","1083.0","1083.0","1083.0","1083.0","1083.0","1083.0","1083.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0"
"1984:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","488.0","488.1","488.9","488.9","488.9","488.9","488.9","488.9","488.9","488.9","488.9","488.9","488.9","488.9","488.9","488.9","488.9","1092.6","1092.6","1092.6","1092.6","1092.6","1092.6","1092.6","1094.6","1094.6","1094.6","1094.6","1094.6","1094.6","1094.6","1094.6","1094.6","1094.6","1094.6","1094.6","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1"
"1984:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","491.5","492.6","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","1094.3","1094.3","1094.3","1094.3","1094.3","1094.3","1094.3","1102.8","1102.8","1102.8","1102.8","1102.8","1102.8","1102.8","1102.8","1102.8","1102.8","1102.8","1102.8","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5"
"1984:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","496.6","498.1","497.5","497.5","497.5","497.5","497.5","497.5","497.5","497.5","497.5","1105.8","1105.8","1105.8","1105.8","1105.8","1105.8","1105.8","1114.4","1114.4","1114.4","1114.4","1114.4","1114.4","1114.4","1114.4","1114.4","1114.4","1114.4","1114.4","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8"
"1985:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","502.9","504.0","503.5","503.5","503.5","503.5","503.5","503.5","1113.7","1113.7","1113.7","1113.7","1113.7","1113.7","1113.7","1125.8","1125.8","1125.8","1125.8","1125.8","1125.8","1125.8","1125.8","1125.8","1125.8","1125.8","1125.8","1130.5","1130.5","1130.5","1130.5","1130.5","1130.5","1130.5","1130.5","1130.5","1130.5","1130.5","1130.5","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2"
"1985:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","508.1","509.4","508.7","508.7","508.7","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1131.8","1131.8","1131.8","1131.8","1131.8","1131.8","1131.8","1131.8","1131.8","1131.8","1131.8","1131.8","1142.8","1142.8","1142.8","1142.8","1142.8","1142.8","1142.8","1142.8","1142.8","1142.8","1142.8","1142.8","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1"
"1985:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","512.1","511.7","1120.4","1120.4","1120.4","1120.4","1120.4","1120.4","1120.4","1140.8","1140.8","1140.8","1140.8","1140.8","1140.8","1140.8","1140.8","1140.8","1140.8","1140.8","1140.8","1155.7","1155.7","1155.7","1155.7","1155.7","1155.7","1155.7","1155.7","1155.7","1155.7","1155.7","1155.7","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8"
