"DATE","RCON70M1","RCON70M2","RCON70M3","RCON70M4","RCON70M5","RCON70M6","RCON70M7","RCON70M8","RCON70M9","RCON70M10","RCON70M11","RCON70M12","RCON71M1","RCON71M2","RCON71M3","RCON71M4","RCON71M5","RCON71M6","RCON71M7","RCON71M8","RCON71M9","RCON71M10","RCON71M11","RCON71M12","RCON72M1","RCON72M2","RCON72M3","RCON72M4","RCON72M5","RCON72M6","RCON72M7","RCON72M8","RCON72M9","RCON72M10","RCON72M11","RCON72M12","RCON73M1","RCON73M2","RCON73M3","RCON73M4","RCON73M5","RCON73M6","RCON73M7","RCON73M8","RCON73M9","RCON73M10","RCON73M11","RCON73M12","RCON74M1","RCON74M2","RCON74M3","RCON74M4","RCON74M5","RCON74M6","RCON74M7","RCON74M8","RCON74M9","RCON74M10","RCON74M11","RCON74M12","RCON75M1","RCON75M2","RCON75M3","RCON75M4","RCON75M5","RCON75M6","RCON75M7","RCON75M8","RCON75M9","RCON75M10","RCON75M11","RCON75M12","RCON76M1","RCON76M2","RCON76M3","RCON76M4","RCON76M5","RCON76M6","RCON76M7","RCON76M8","RCON76M9","RCON76M10","RCON76M11","RCON76M12","RCON77M1","RCON77M2","RCON77M3","RCON77M4","RCON77M5","RCON77M6","RCON77M7","RCON77M8","RCON77M9","RCON77M10","RCON77M11","RCON77M12","RCON78M1","RCON78M2","RCON78M3","RCON78M4","RCON78M5","RCON78M6","RCON78M7","RCON78M8","RCON78M9","RCON78M10","RCON78M11","RCON78M12","RCON79M1","RCON79M2","RCON79M3","RCON79M4","RCON79M5","RCON79M6","RCON79M7","RCON79M8","RCON79M9","RCON79M10","RCON79M11","RCON79M12"
"1963:Q1","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","348.5","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9"
"1963:Q2","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","350.9","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3"
"1963:Q3","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","356.1","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8"
"1963:Q4","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","357.7","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4"
"1964:Q1","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","366.3","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4"
"1964:Q2","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","370.7","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4"
"1964:Q3","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","378.6","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0"
"1964:Q4","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","379.3","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0"
"1965:Q1","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","387.9","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7"
"1965:Q2","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","393.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4"
"1965:Q3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8"
"1965:Q4","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","409.2","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5"
"1966:Q1","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7"
"1966:Q2","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8"
"1966:Q3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","421.3","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0"
"1966:Q4","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","420.7","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8"
"1967:Q1","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","424.2","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1"
"1967:Q2","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","430.3","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9"
"1967:Q3","431.9","431.9","431.9","431.9","431.9","431.9","431.9","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8"
"1967:Q4","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","434.3","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8"
"1968:Q1","445.6","445.6","445.6","445.6","445.6","445.6","445.6","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8"
"1968:Q2","449.0","449.0","449.0","449.0","449.0","449.0","449.0","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0","628.0"
"1968:Q3","458.2","458.2","458.2","458.2","458.2","458.2","458.2","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","457.7","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8","640.8"
"1968:Q4","457.6","457.6","457.6","457.6","457.6","457.6","457.6","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","458.1","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","460.2","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0","644.0"
"1969:Q1","462.9","462.9","462.9","462.9","462.9","462.9","462.9","463.3","463.3","463.3","463.3","463.3","463.3","463.3","463.3","463.3","463.3","463.3","463.3","465.7","465.7","465.7","465.7","465.7","465.7","465.7","465.7","465.7","465.7","465.7","465.7","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","465.5","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9"
"1969:Q2","466.2","466.2","466.2","466.2","466.2","466.2","466.2","467.1","467.1","467.1","467.1","467.1","467.1","467.1","467.1","467.1","467.1","467.1","467.1","469.0","469.0","469.0","469.0","469.0","469.0","469.0","469.0","469.0","469.0","469.0","469.0","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","469.3","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0"
