"DATE","PCONHH09M8","PCONHH09M9","PCONHH09M10","PCONHH09M11","PCONHH09M12","PCONHH10M1","PCONHH10M2","PCONHH10M3","PCONHH10M4","PCONHH10M5","PCONHH10M6","PCONHH10M7","PCONHH10M8","PCONHH10M9","PCONHH10M10","PCONHH10M11","PCONHH10M12","PCONHH11M1","PCONHH11M2","PCONHH11M3","PCONHH11M4","PCONHH11M5","PCONHH11M6","PCONHH11M7","PCONHH11M8","PCONHH11M9","PCONHH11M10","PCONHH11M11","PCONHH11M12","PCONHH12M1","PCONHH12M2","PCONHH12M3","PCONHH12M4","PCONHH12M5","PCONHH12M6","PCONHH12M7","PCONHH12M8","PCONHH12M9","PCONHH12M10","PCONHH12M11","PCONHH12M12","PCONHH13M1","PCONHH13M2","PCONHH13M3","PCONHH13M4","PCONHH13M5","PCONHH13M6","PCONHH13M7","PCONHH13M8","PCONHH13M9","PCONHH13M10","PCONHH13M11","PCONHH13M12","PCONHH14M1","PCONHH14M2","PCONHH14M3","PCONHH14M4","PCONHH14M5","PCONHH14M6","PCONHH14M7","PCONHH14M8","PCONHH14M9","PCONHH14M10","PCONHH14M11","PCONHH14M12","PCONHH15M1","PCONHH15M2","PCONHH15M3","PCONHH15M4","PCONHH15M5","PCONHH15M6"
"1966:Q3","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.005","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","20.014","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805","18.805"
"1966:Q4","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.159","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","20.168","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95","18.95"
"1967:Q1","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.218","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","20.228","19.005","19.005","19.005","19.005","19.005","19.005","19.005","19.005","19.005","19.005","19.005","19.005","19.006","19.006","19.006","19.006","19.006","19.006","19.006","19.006","19.006","19.006","19.006"
"1967:Q2","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","20.321","19.093","19.093","19.093","19.093","19.093","19.093","19.093","19.093","19.093","19.093","19.093","19.093","19.094","19.094","19.094","19.094","19.094","19.094","19.094","19.094","19.094","19.094","19.094"
"1967:Q3","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.501","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","20.51","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271","19.271"
"1967:Q4","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.676","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","20.686","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436","19.436"
"1968:Q1","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.895","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","20.904","19.641","19.641","19.641","19.641","19.641","19.641","19.641","19.641","19.641","19.641","19.641","19.641","19.642","19.642","19.642","19.642","19.642","19.642","19.642","19.642","19.642","19.642","19.642"
"1968:Q2","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.108","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","21.118","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842","19.842"
"1968:Q3","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","21.336","20.047","20.047","20.047","20.047","20.047","20.047","20.047","20.047","20.047","20.047","20.047","20.047","20.048","20.048","20.048","20.048","20.048","20.048","20.048","20.048","20.048","20.048","20.048"
"1968:Q4","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.562","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","21.572","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269","20.269"
"1969:Q1","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.771","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","21.781","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465","20.465"
"1969:Q2","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.048","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","22.058","20.725","20.725","20.725","20.725","20.725","20.725","20.725","20.725","20.725","20.725","20.725","20.725","20.726","20.726","20.726","20.726","20.726","20.726","20.726","20.726","20.726","20.726","20.726"
"1969:Q3","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.318","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","22.328","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979","20.979"
"1969:Q4","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.576","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","22.586","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222","21.222"
"1970:Q1","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.839","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","22.849","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469","21.469"
"1970:Q2","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.093","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","23.104","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708","21.708"
"1970:Q3","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.319","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","23.33","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92","21.92"
"1970:Q4","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.62","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","23.631","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203","22.203"
"1971:Q1","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.84","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","23.851","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41","22.41"
"1971:Q2","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.112","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","24.123","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666","22.666"
"1971:Q3","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.347","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","24.358","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887","22.887"
"1971:Q4","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.498","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029","23.029"
"1972:Q1","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.757","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","24.769","23.272","23.272","23.272","23.272","23.272","23.272","23.272","23.272","23.272","23.272","23.272","23.272","23.273","23.273","23.273","23.273","23.273","23.273","23.273","23.273","23.273","23.273","23.273"
"1972:Q2","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.901","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","24.913","23.407","23.407","23.407","23.407","23.407","23.407","23.407","23.407","23.407","23.407","23.407","23.407","23.408","23.408","23.408","23.408","23.408","23.408","23.408","23.408","23.408","23.408","23.408"
"1972:Q3","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.118","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","25.13","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.612","23.612","23.612","23.612","23.612","23.612","23.612","23.612","23.612","23.612","23.612"
"1972:Q4","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.321","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","25.332","23.801","23.801","23.801","23.801","23.801","23.801","23.801","23.801","23.801","23.801","23.801","23.801","23.802","23.802","23.802","23.802","23.802","23.802","23.802","23.802","23.802","23.802","23.802"
"1973:Q1","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.633","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","25.645","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096","24.096"
"1973:Q2","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.123","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","26.135","24.555","24.555","24.555","24.555","24.555","24.555","24.555","24.555","24.555","24.555","24.555","24.555","24.556","24.556","24.556","24.556","24.556","24.556","24.556","24.556","24.556","24.556","24.556"
"1973:Q3","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.588","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993","24.993"
"1973:Q4","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.133","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","27.146","25.505","25.505","25.505","25.505","25.505","25.505","25.505","25.505","25.505","25.505","25.505","25.505","25.506","25.506","25.506","25.506","25.506","25.506","25.506","25.506","25.506","25.506","25.506"
"1974:Q1","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.934","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","27.947","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258","26.258"
"1974:Q2","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.713","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","28.726","26.99","26.99","26.99","26.99","26.99","26.99","26.99","26.99","26.99","26.99","26.99","26.99","26.991","26.991","26.991","26.991","26.991","26.991","26.991","26.991","26.991","26.991","26.991"
"1974:Q3","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.494","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","29.507","27.724","27.724","27.724","27.724","27.724","27.724","27.724","27.724","27.724","27.724","27.724","27.724","27.725","27.725","27.725","27.725","27.725","27.725","27.725","27.725","27.725","27.725","27.725"
"1974:Q4","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.247","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","30.261","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433","28.433"
"1975:Q1","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.814","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","30.828","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.965","28.966","28.966","28.966","28.966","28.966","28.966","28.966","28.966","28.966","28.966","28.966"
"1975:Q2","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.195","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","31.209","29.323","29.323","29.323","29.323","29.323","29.323","29.323","29.323","29.323","29.323","29.323","29.323","29.324","29.324","29.324","29.324","29.324","29.324","29.324","29.324","29.324","29.324","29.324"
"1975:Q3","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.772","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","31.786","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866","29.866"
"1975:Q4","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.311","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","32.326","30.373","30.373","30.373","30.373","30.373","30.373","30.373","30.373","30.373","30.373","30.373","30.373","30.374","30.374","30.374","30.374","30.374","30.374","30.374","30.374","30.374","30.374","30.374"
"1976:Q1","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.66","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","32.675","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.701","30.701","30.701","30.701","30.701","30.701","30.701","30.701","30.701","30.701","30.701"
"1976:Q2","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.939","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","32.954","30.963","30.963","30.963","30.963","30.963","30.963","30.963","30.963","30.963","30.963","30.963","30.963","30.964","30.964","30.964","30.964","30.964","30.964","30.964","30.964","30.964","30.964","30.964"
"1976:Q3","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.446","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","33.462","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44","31.44"
"1976:Q4","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.97","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","33.986","31.932","31.932","31.932","31.932","31.932","31.932","31.932","31.932","31.932","31.932","31.932","31.932","31.933","31.933","31.933","31.933","31.933","31.933","31.933","31.933","31.933","31.933","31.933"
"1977:Q1","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.57","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","34.586","32.496","32.496","32.496","32.496","32.496","32.496","32.496","32.496","32.496","32.496","32.496","32.496","32.497","32.497","32.497","32.497","32.497","32.497","32.497","32.497","32.497","32.497","32.497"
"1977:Q2","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.173","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","35.19","33.063","33.063","33.063","33.063","33.063","33.063","33.063","33.063","33.063","33.063","33.063","33.063","33.064","33.064","33.064","33.064","33.064","33.064","33.064","33.064","33.064","33.064","33.064"
"1977:Q3","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.695","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","35.712","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554","33.554"
