"DATE","RINVBF90M1","RINVBF90M2","RINVBF90M3","RINVBF90M4","RINVBF90M5","RINVBF90M6","RINVBF90M7","RINVBF90M8","RINVBF90M9","RINVBF90M10","RINVBF90M11","RINVBF90M12","RINVBF91M1","RINVBF91M2","RINVBF91M3","RINVBF91M4","RINVBF91M5","RINVBF91M6","RINVBF91M7","RINVBF91M8","RINVBF91M9","RINVBF91M10","RINVBF91M11","RINVBF91M12","RINVBF92M1","RINVBF92M2","RINVBF92M3","RINVBF92M4","RINVBF92M5","RINVBF92M6","RINVBF92M7","RINVBF92M8","RINVBF92M9","RINVBF92M10","RINVBF92M11","RINVBF92M12","RINVBF93M1","RINVBF93M2","RINVBF93M3","RINVBF93M4","RINVBF93M5","RINVBF93M6","RINVBF93M7","RINVBF93M8","RINVBF93M9","RINVBF93M10","RINVBF93M11","RINVBF93M12","RINVBF94M1","RINVBF94M2","RINVBF94M3","RINVBF94M4","RINVBF94M5","RINVBF94M6","RINVBF94M7","RINVBF94M8","RINVBF94M9","RINVBF94M10","RINVBF94M11","RINVBF94M12","RINVBF95M1","RINVBF95M2","RINVBF95M3","RINVBF95M4","RINVBF95M5","RINVBF95M6","RINVBF95M7","RINVBF95M8","RINVBF95M9","RINVBF95M10","RINVBF95M11","RINVBF95M12","RINVBF96M1","RINVBF96M2","RINVBF96M3","RINVBF96M4","RINVBF96M5","RINVBF96M6","RINVBF96M7","RINVBF96M8","RINVBF96M9","RINVBF96M10","RINVBF96M11","RINVBF96M12","RINVBF97M1","RINVBF97M2","RINVBF97M3","RINVBF97M4","RINVBF97M5","RINVBF97M6","RINVBF97M7","RINVBF97M8","RINVBF97M9","RINVBF97M10","RINVBF97M11","RINVBF97M12","RINVBF98M1","RINVBF98M2","RINVBF98M3","RINVBF98M4","RINVBF98M5","RINVBF98M6","RINVBF98M7","RINVBF98M8","RINVBF98M9","RINVBF98M10","RINVBF98M11","RINVBF98M12","RINVBF99M1","RINVBF99M2","RINVBF99M3","RINVBF99M4","RINVBF99M5","RINVBF99M6","RINVBF99M7","RINVBF99M8","RINVBF99M9","RINVBF99M10","RINVBF99M11","RINVBF99M12"
"1982:Q2","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","469.6","#N/A","479.9"
"1982:Q3","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","454.2","#N/A","463.7"
"1982:Q4","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","445.5","#N/A","454.7"
"1983:Q1","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","435.9","#N/A","446.8"
"1983:Q2","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","#N/A","453.1"
"1983:Q3","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","363.9","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","423.0","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","#N/A","473.1"
"1983:Q4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","390.4","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","449.6","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","#N/A","504.8"
"1984:Q1","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","463.7","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","505.5","#N/A","520.3"
"1984:Q2","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","487.2","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","530.8","#N/A","546.1"
"1984:Q3","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","500.4","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","546.3","#N/A","563.6"
"1984:Q4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","509.6","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","558.8","#N/A","578.0"
"1985:Q1","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","448.2","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","518.8","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","564.6","#N/A","584.4"
"1985:Q2","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","457.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","525.8","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","572.7","#N/A","593.1"
"1985:Q3","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","517.2","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","563.5","#N/A","584.1"
"1985:Q4","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","460.9","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","572.9","#N/A","594.5"
"1986:Q1","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","448.5","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","513.2","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","563.8","#N/A","586.5"
"1986:Q2","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","548.0","#N/A","572.5"
"1986:Q3","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","492.5","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","538.7","#N/A","564.0"
"1986:Q4","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","435.7","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","495.5","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","543.4","#N/A","569.9"
"1987:Q1","430.9","430.9","430.9","430.9","430.9","430.9","430.9","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","526.2","554.0","554.0"
"1987:Q2","445.6","445.6","445.6","445.6","445.6","445.6","445.6","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","490.7","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","537.5","566.8","566.8"
"1987:Q3","472.8","472.8","472.8","472.8","472.8","472.8","472.8","461.6","461.6","461.6","461.6","461.6","461.6","461.6","461.6","461.6","461.6","461.6","461.6","461.6","461.6","461.6","461.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","585.1","585.1"
"1987:Q4","472.7","472.7","472.7","472.7","472.7","472.7","472.7","462.3","462.3","462.3","462.3","462.3","462.3","462.3","462.3","462.3","462.3","462.3","462.3","462.3","462.3","462.3","462.3","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","510.6","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","584.0","584.0"
"1988:Q1","483.6","483.6","483.6","483.6","483.6","483.6","483.6","475.0","475.0","475.0","475.0","475.0","475.0","475.0","475.0","475.0","475.0","475.0","475.0","475.0","475.0","475.0","475.0","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","517.7","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","556.1","590.5","590.5"
"1988:Q2","497.8","497.8","497.8","497.8","497.8","497.8","497.8","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","531.4","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","567.1","603.4","603.4"
"1988:Q3","501.0","501.0","501.0","501.0","501.0","501.0","501.0","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","535.2","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","568.0","606.7","606.7"
