"DATE","REX80M1","REX80M2","REX80M3","REX80M4","REX80M5","REX80M6","REX80M7","REX80M8","REX80M9","REX80M10","REX80M11","REX80M12","REX81M1","REX81M2","REX81M3","REX81M4","REX81M5","REX81M6","REX81M7","REX81M8","REX81M9","REX81M10","REX81M11","REX81M12","REX82M1","REX82M2","REX82M3","REX82M4","REX82M5","REX82M6","REX82M7","REX82M8","REX82M9","REX82M10","REX82M11","REX82M12","REX83M1","REX83M2","REX83M3","REX83M4","REX83M5","REX83M6","REX83M7","REX83M8","REX83M9","REX83M10","REX83M11","REX83M12","REX84M1","REX84M2","REX84M3","REX84M4","REX84M5","REX84M6","REX84M7","REX84M8","REX84M9","REX84M10","REX84M11","REX84M12","REX85M1","REX85M2","REX85M3","REX85M4","REX85M5","REX85M6","REX85M7","REX85M8","REX85M9","REX85M10","REX85M11","REX85M12","REX86M1","REX86M2","REX86M3","REX86M4","REX86M5","REX86M6","REX86M7","REX86M8","REX86M9","REX86M10","REX86M11","REX86M12","REX87M1","REX87M2","REX87M3","REX87M4","REX87M5","REX87M6","REX87M7","REX87M8","REX87M9","REX87M10","REX87M11","REX87M12","REX88M1","REX88M2","REX88M3","REX88M4","REX88M5","REX88M6","REX88M7","REX88M8","REX88M9","REX88M10","REX88M11","REX88M12","REX89M1","REX89M2","REX89M3","REX89M4","REX89M5","REX89M6","REX89M7","REX89M8","REX89M9","REX89M10","REX89M11","REX89M12"
"1979:Q3","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","151.3","151.3","151.3","151.3","151.3","151.3","151.3","151.3","151.3","151.3","151.3","151.3","151.3","151.3","151.3","151.3","151.3","151.3","151.3","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","149.2","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5"
"1979:Q4","#N/A","123.9","124.6","124.3","124.3","124.3","124.3","124.3","124.3","124.3","124.3","124.3","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8","378.8"
"1980:Q1","#N/A","#N/A","#N/A","#N/A","128.3","130.0","131.7","131.7","131.7","131.7","131.7","131.7","165.9","165.9","165.9","165.9","165.9","165.9","165.9","165.9","165.9","165.9","165.9","165.9","165.9","165.9","165.9","165.9","165.9","165.9","165.9","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","164.4","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9","398.9"
"1980:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","128.7","128.4","128.3","128.3","128.3","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1"
"1980:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","126.9","127.6","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6","383.6"
"1980:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","159.5","158.1","157.4","157.4","157.4","157.4","157.4","157.4","157.4","157.4","157.4","157.4","157.4","157.4","157.4","157.4","157.4","157.4","155.1","155.1","155.1","155.1","155.1","155.1","155.1","155.1","155.1","155.1","155.1","155.1","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","154.7","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6","380.6"
"1981:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","164.9","166.8","162.5","162.5","162.5","162.5","162.5","162.5","162.5","162.5","162.5","162.5","162.5","162.5","162.5","159.3","159.3","159.3","159.3","159.3","159.3","159.3","159.3","159.3","159.3","159.3","159.3","160.6","160.6","160.6","160.6","160.6","160.6","160.6","160.6","160.6","160.6","160.6","160.6","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.2","161.2","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5","394.5"
"1981:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","160.3","159.6","161.5","161.5","161.5","161.5","161.5","161.5","161.5","161.5","161.5","161.5","159.7","159.7","159.7","159.7","159.7","159.7","159.7","159.7","159.7","159.7","159.7","159.7","160.7","160.7","160.7","160.7","160.7","160.7","160.7","160.7","160.7","160.7","160.7","160.7","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","161.0","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3"
"1981:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","157.9","158.2","160.1","160.1","160.1","160.1","160.1","160.1","160.1","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","159.0","159.0","159.0","159.0","159.0","159.0","159.0","159.0","159.0","159.0","159.0","159.0","159.3","159.3","159.3","159.3","159.3","159.3","159.3","159.3","159.3","159.3","159.3","159.3","159.3","159.3","159.3","159.3","159.3","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1"
"1981:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","155.9","154.2","157.4","157.4","157.4","157.4","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8","389.8"
"1982:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","153.7","152.1","152.1","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1","374.1"
"1982:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","152.3","154.0","154.4","154.4","154.4","154.4","154.4","154.4","154.4","154.4","154.4","154.4","154.5","154.5","154.5","154.5","154.5","154.5","154.5","154.5","154.5","154.5","154.5","154.5","155.1","155.1","155.1","155.1","155.1","155.1","155.1","155.1","155.1","155.1","155.1","155.1","155.1","155.1","155.1","155.1","155.1","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5","378.5"
"1982:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","150.2","146.6","147.5","147.5","147.5","147.5","147.5","147.5","147.5","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.6","146.6","146.6","146.6","146.6","146.6","146.6","146.6","146.6","146.6","146.6","146.6","146.6","146.6","146.6","146.6","146.6","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5","359.5"
"1982:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","136.4","135.5","138.8","138.8","138.8","138.8","136.5","136.5","136.5","136.5","136.5","136.5","136.5","136.5","136.5","136.5","136.5","136.5","136.7","136.7","136.7","136.7","136.7","136.7","136.7","136.7","136.7","136.7","136.7","136.7","136.7","136.7","136.7","136.7","136.7","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0","336.0"
"1983:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","138.5","138.5","138.9","137.3","137.3","137.3","137.3","137.3","137.3","137.3","137.3","137.3","137.3","137.3","137.3","138.2","138.2","138.2","138.2","138.2","138.2","138.2","138.2","138.2","138.2","138.2","138.2","138.2","138.2","138.2","138.2","138.2","342.8","342.8","342.8","342.8","342.8","342.8","342.8","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5","342.5"
"1983:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","134.2","134.4","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","136.2","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","342.4","342.4","342.4","342.4","342.4","342.4","342.4","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7"
"1983:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","139.9","140.6","140.7","140.7","140.7","140.7","140.7","140.7","140.7","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","352.8","353.1","353.1","353.1","353.1","353.1","353.1","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8","352.8"
"1983:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","141.5","143.2","140.6","140.6","140.6","140.6","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","359.1","359.1","359.1","359.1","359.1","359.1","359.1","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5","355.5"
"1984:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","143.9","143.1","144.4","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","144.9","362.7","362.7","362.7","362.7","362.7","362.7","362.7","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7","362.7"
"1984:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","148.8","147.0","144.7","144.7","144.7","144.7","144.7","144.7","144.7","144.7","144.7","144.7","144.7","144.7","144.7","144.7","144.7","366.6","366.6","366.6","366.6","366.6","366.6","366.6","367.0","367.0","367.0","367.0","367.0","367.0","367.0","367.0","367.0","367.0","367.0","367.0","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1"
"1984:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","150.2","147.8","147.4","147.4","147.4","147.4","147.4","147.4","147.4","147.4","147.4","147.4","147.4","147.4","376.9","376.9","376.9","376.9","376.9","376.9","376.9","375.5","375.5","375.5","375.5","375.5","375.5","375.5","375.5","375.5","375.5","375.5","375.5","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7","378.7"
"1984:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","146.2","148.2","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","377.3","377.3","377.3","377.3","377.3","377.3","377.3","375.0","375.0","375.0","375.0","375.0","375.0","375.0","375.0","375.0","375.0","375.0","375.0","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6"
"1985:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","144.0","144.8","143.7","143.7","143.7","143.7","143.7","143.7","368.7","368.7","368.7","368.7","368.7","368.7","368.7","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2"
"1985:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","139.0","138.8","137.9","137.9","137.9","358.2","358.2","358.2","358.2","358.2","358.2","358.2","361.2","361.2","361.2","361.2","361.2","361.2","361.2","361.2","361.2","361.2","361.2","361.2","364.7","364.7","364.7","364.7","364.7","364.7","364.7","364.7","364.7","364.7","364.7","364.7","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6"
"1985:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","138.1","138.0","353.5","353.5","353.5","353.5","353.5","353.5","353.5","355.8","355.8","355.8","355.8","355.8","355.8","355.8","355.8","355.8","355.8","355.8","355.8","360.5","360.5","360.5","360.5","360.5","360.5","360.5","360.5","360.5","360.5","360.5","360.5","362.6","362.6","362.6","362.6","362.6","362.6","362.6","362.6","362.6","362.6","362.6","362.6","362.6","362.6","362.6","362.6","362.6"
