"DATE","NCPROFAT90M1","NCPROFAT90M2","NCPROFAT90M3","NCPROFAT90M4","NCPROFAT90M5","NCPROFAT90M6","NCPROFAT90M7","NCPROFAT90M8","NCPROFAT90M9","NCPROFAT90M10","NCPROFAT90M11","NCPROFAT90M12","NCPROFAT91M1","NCPROFAT91M2","NCPROFAT91M3","NCPROFAT91M4","NCPROFAT91M5","NCPROFAT91M6","NCPROFAT91M7","NCPROFAT91M8","NCPROFAT91M9","NCPROFAT91M10","NCPROFAT91M11","NCPROFAT91M12","NCPROFAT92M1","NCPROFAT92M2","NCPROFAT92M3","NCPROFAT92M4","NCPROFAT92M5","NCPROFAT92M6","NCPROFAT92M7","NCPROFAT92M8","NCPROFAT92M9","NCPROFAT92M10","NCPROFAT92M11","NCPROFAT92M12","NCPROFAT93M1","NCPROFAT93M2","NCPROFAT93M3","NCPROFAT93M4","NCPROFAT93M5","NCPROFAT93M6","NCPROFAT93M7","NCPROFAT93M8","NCPROFAT93M9","NCPROFAT93M10","NCPROFAT93M11","NCPROFAT93M12","NCPROFAT94M1","NCPROFAT94M2","NCPROFAT94M3","NCPROFAT94M4","NCPROFAT94M5","NCPROFAT94M6","NCPROFAT94M7","NCPROFAT94M8","NCPROFAT94M9","NCPROFAT94M10","NCPROFAT94M11","NCPROFAT94M12","NCPROFAT95M1","NCPROFAT95M2","NCPROFAT95M3","NCPROFAT95M4","NCPROFAT95M5","NCPROFAT95M6","NCPROFAT95M7","NCPROFAT95M8","NCPROFAT95M9","NCPROFAT95M10","NCPROFAT95M11","NCPROFAT95M12","NCPROFAT96M1","NCPROFAT96M2","NCPROFAT96M3","NCPROFAT96M4","NCPROFAT96M5","NCPROFAT96M6","NCPROFAT96M7","NCPROFAT96M8","NCPROFAT96M9","NCPROFAT96M10","NCPROFAT96M11","NCPROFAT96M12","NCPROFAT97M1","NCPROFAT97M2","NCPROFAT97M3","NCPROFAT97M4","NCPROFAT97M5","NCPROFAT97M6","NCPROFAT97M7","NCPROFAT97M8","NCPROFAT97M9","NCPROFAT97M10","NCPROFAT97M11","NCPROFAT97M12","NCPROFAT98M1","NCPROFAT98M2","NCPROFAT98M3","NCPROFAT98M4","NCPROFAT98M5","NCPROFAT98M6","NCPROFAT98M7","NCPROFAT98M8","NCPROFAT98M9","NCPROFAT98M10","NCPROFAT98M11","NCPROFAT98M12","NCPROFAT99M1","NCPROFAT99M2","NCPROFAT99M3","NCPROFAT99M4","NCPROFAT99M5","NCPROFAT99M6","NCPROFAT99M7","NCPROFAT99M8","NCPROFAT99M9","NCPROFAT99M10","NCPROFAT99M11","NCPROFAT99M12"
"1967:Q2","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","48.1","49.6","49.6"
"1967:Q3","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","49.1","50.6","50.6"
"1967:Q4","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","49.7","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","51.4","52.9","52.9"
"1968:Q1","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","51.5","51.5"
"1968:Q2","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","52.6","52.6"
"1968:Q3","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","51.2","52.8","52.8"
"1968:Q4","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","54.3","54.3"
"1969:Q1","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","51.7","53.7","53.7"
"1969:Q2","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","48.3","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","52.0","52.0"
"1969:Q3","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","50.4","50.4"
"1969:Q4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","49.4","49.4"
"1970:Q1","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","46.8","46.8"
"1970:Q2","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","42.0","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","46.6","46.6"
"1970:Q3","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","47.2","47.2"
"1970:Q4","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","40.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","42.1","44.3","44.3"
"1971:Q1","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","51.0","51.0"
"1971:Q2","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","50.7","53.0","53.0"
"1971:Q3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","54.2","56.6","56.6"
"1971:Q4","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","55.7","58.2","58.2"
"1972:Q1","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","56.8","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","59.4","62.0","62.0"
"1972:Q2","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","57.3","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","62.9","62.9"
"1972:Q3","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","59.7","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","62.8","65.6","65.6"
"1972:Q4","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","64.7","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","68.3","71.4","71.4"
"1973:Q1","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","82.3","82.3"
"1973:Q2","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","84.4","84.4"
