"DATE","RNX80M1","RNX80M2","RNX80M3","RNX80M4","RNX80M5","RNX80M6","RNX80M7","RNX80M8","RNX80M9","RNX80M10","RNX80M11","RNX80M12","RNX81M1","RNX81M2","RNX81M3","RNX81M4","RNX81M5","RNX81M6","RNX81M7","RNX81M8","RNX81M9","RNX81M10","RNX81M11","RNX81M12","RNX82M1","RNX82M2","RNX82M3","RNX82M4","RNX82M5","RNX82M6","RNX82M7","RNX82M8","RNX82M9","RNX82M10","RNX82M11","RNX82M12","RNX83M1","RNX83M2","RNX83M3","RNX83M4","RNX83M5","RNX83M6","RNX83M7","RNX83M8","RNX83M9","RNX83M10","RNX83M11","RNX83M12","RNX84M1","RNX84M2","RNX84M3","RNX84M4","RNX84M5","RNX84M6","RNX84M7","RNX84M8","RNX84M9","RNX84M10","RNX84M11","RNX84M12","RNX85M1","RNX85M2","RNX85M3","RNX85M4","RNX85M5","RNX85M6","RNX85M7","RNX85M8","RNX85M9","RNX85M10","RNX85M11","RNX85M12","RNX86M1","RNX86M2","RNX86M3","RNX86M4","RNX86M5","RNX86M6","RNX86M7","RNX86M8","RNX86M9","RNX86M10","RNX86M11","RNX86M12","RNX87M1","RNX87M2","RNX87M3","RNX87M4","RNX87M5","RNX87M6","RNX87M7","RNX87M8","RNX87M9","RNX87M10","RNX87M11","RNX87M12","RNX88M1","RNX88M2","RNX88M3","RNX88M4","RNX88M5","RNX88M6","RNX88M7","RNX88M8","RNX88M9","RNX88M10","RNX88M11","RNX88M12","RNX89M1","RNX89M2","RNX89M3","RNX89M4","RNX89M5","RNX89M6","RNX89M7","RNX89M8","RNX89M9","RNX89M10","RNX89M11","RNX89M12"
"1972:Q1","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-5.7","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-1.9","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2"
"1972:Q2","-4.4","-4.4","-4.4","-4.4","-4.4","-4.4","-4.4","-4.4","-4.4","-4.4","-4.4","-4.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-0.4","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2"
"1972:Q3","-1.6","-1.6","-1.6","-1.6","-1.6","-1.6","-1.6","-1.6","-1.6","-1.6","-1.6","-1.6","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7"
"1972:Q4","-1.4","-1.4","-1.4","-1.4","-1.4","-1.4","-1.4","-1.4","-1.4","-1.4","-1.4","-1.4","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","2.9","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6","-48.6"
"1973:Q1","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1"
"1973:Q2","5.7","5.7","5.7","5.7","5.7","5.7","5.7","5.7","5.7","5.7","5.7","5.7","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6"
"1973:Q3","9.3","9.3","9.3","9.3","9.3","9.3","9.3","9.3","9.3","9.3","9.3","9.3","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4","-23.4"
"1973:Q4","12.9","12.9","12.9","12.9","12.9","12.9","12.9","12.9","12.9","12.9","12.9","12.9","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4","-22.4"
"1974:Q1","15.0","15.0","15.0","15.0","15.0","15.0","15.0","15.0","15.0","15.0","15.0","15.0","28.3","28.3","28.3","28.3","28.3","28.3","28.3","28.3","28.3","28.3","28.3","28.3","28.3","28.3","28.3","28.3","28.3","28.3","28.3","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0"
"1974:Q2","15.4","15.4","15.4","15.4","15.4","15.4","15.4","15.4","15.4","15.4","15.4","15.4","29.0","29.0","29.0","29.0","29.0","29.0","29.0","29.0","29.0","29.0","29.0","29.0","29.0","29.0","29.0","29.0","29.0","29.0","29.0","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","28.9","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4"
"1974:Q3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","15.3","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","26.2","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5"
"1974:Q4","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5","-3.5"
"1975:Q1","20.5","20.5","20.5","20.5","20.5","20.5","20.5","20.5","20.5","20.5","20.5","20.5","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4","17.4"
"1975:Q2","24.7","24.7","24.7","24.7","24.7","24.7","24.7","24.7","24.7","24.7","24.7","24.7","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2"
"1975:Q3","22.8","22.8","22.8","22.8","22.8","22.8","22.8","22.8","22.8","22.8","22.8","22.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4","14.4"
"1975:Q4","22.2","22.2","22.2","22.2","22.2","22.2","22.2","22.2","22.2","22.2","22.2","22.2","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5"
"1976:Q1","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","26.7","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2"
"1976:Q2","16.2","16.2","16.2","16.2","16.2","16.2","16.2","16.2","16.2","16.2","16.2","16.2","26.0","26.0","26.0","26.0","26.0","26.0","26.0","26.0","26.0","26.0","26.0","26.0","26.0","26.0","26.0","26.0","26.0","26.0","26.0","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7","-8.7"
"1976:Q3","16.1","16.1","16.1","16.1","16.1","16.1","16.1","16.1","16.1","16.1","16.1","16.1","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","25.6","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4"
"1976:Q4","13.3","13.3","13.3","13.3","13.3","13.3","13.3","13.3","13.3","13.3","13.3","13.3","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8","-21.8"
"1977:Q1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","11.1","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","22.3","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9","-39.9"
"1977:Q2","10.9","10.9","10.9","10.9","10.9","10.9","10.9","10.9","10.9","10.9","10.9","10.9","22.4","22.4","22.4","22.4","22.4","22.4","22.4","22.4","22.4","22.4","22.4","22.4","22.4","22.4","22.4","22.4","22.4","22.4","22.4","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","22.6","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8","-32.8"
"1977:Q3","13.2","13.2","13.2","13.2","13.2","13.2","13.2","13.2","13.2","13.2","13.2","13.2","25.0","25.0","25.0","25.0","25.0","25.0","25.0","25.0","25.0","25.0","25.0","25.0","25.0","25.0","25.0","25.0","25.0","25.0","25.0","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1","-28.1"
"1977:Q4","5.8","5.8","5.8","5.8","5.8","5.8","5.8","5.8","5.8","5.8","5.8","5.8","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","17.9","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","18.1","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0","-41.0"
