"DATE","RCONND00M1","RCONND00M2","RCONND00M3","RCONND00M4","RCONND00M5","RCONND00M6","RCONND00M7","RCONND00M8","RCONND00M9","RCONND00M10","RCONND00M11","RCONND00M12","RCONND01M1","RCONND01M2","RCONND01M3","RCONND01M4","RCONND01M5","RCONND01M6","RCONND01M7","RCONND01M8","RCONND01M9","RCONND01M10","RCONND01M11","RCONND01M12","RCONND02M1","RCONND02M2","RCONND02M3","RCONND02M4","RCONND02M5","RCONND02M6","RCONND02M7","RCONND02M8","RCONND02M9","RCONND02M10","RCONND02M11","RCONND02M12","RCONND03M1","RCONND03M2","RCONND03M3","RCONND03M4","RCONND03M5","RCONND03M6","RCONND03M7","RCONND03M8","RCONND03M9","RCONND03M10","RCONND03M11","RCONND03M12","RCONND04M1","RCONND04M2","RCONND04M3","RCONND04M4","RCONND04M5","RCONND04M6","RCONND04M7","RCONND04M8","RCONND04M9","RCONND04M10","RCONND04M11","RCONND04M12","RCONND05M1","RCONND05M2","RCONND05M3","RCONND05M4","RCONND05M5","RCONND05M6","RCONND05M7","RCONND05M8","RCONND05M9","RCONND05M10","RCONND05M11","RCONND05M12","RCONND06M1","RCONND06M2","RCONND06M3","RCONND06M4","RCONND06M5","RCONND06M6","RCONND06M7","RCONND06M8","RCONND06M9","RCONND06M10","RCONND06M11","RCONND06M12","RCONND07M1","RCONND07M2","RCONND07M3","RCONND07M4","RCONND07M5","RCONND07M6","RCONND07M7","RCONND07M8","RCONND07M9","RCONND07M10","RCONND07M11","RCONND07M12","RCONND08M1","RCONND08M2","RCONND08M3","RCONND08M4","RCONND08M5","RCONND08M6","RCONND08M7","RCONND08M8","RCONND08M9","RCONND08M10","RCONND08M11","RCONND08M12","RCONND09M1","RCONND09M2","RCONND09M3","RCONND09M4","RCONND09M5","RCONND09M6","RCONND09M7","RCONND09M8","RCONND09M9","RCONND09M10","RCONND09M11","RCONND09M12"
"1983:Q1","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.4","1194.4","1194.4","1054.3","1054.3","1054.3","1054.3","1054.3"
"1983:Q2","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.2","1206.2","1206.2","1066.7","1066.7","1066.7","1066.7","1066.7"
"1983:Q3","1133.1","1133.1","1133.1","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.1","1224.1","1224.1","1082.9","1082.9","1082.9","1082.9","1082.9"
"1983:Q4","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1144.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.5","1236.4","1236.4","1236.4","1096.2","1096.2","1096.2","1096.2","1096.2"
"1984:Q1","1150.6","1150.6","1150.6","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1150.7","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.2","1243.1","1243.1","1243.1","1099.0","1099.0","1099.0","1099.0","1099.0"
"1984:Q2","1171.2","1171.2","1171.2","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1171.3","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.4","1265.3","1265.3","1265.3","1123.1","1123.1","1123.1","1123.1","1123.1"
"1984:Q3","1175.0","1175.0","1175.0","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1175.1","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1269.5","1123.9","1123.9","1123.9","1123.9","1123.9"
"1984:Q4","1181.6","1181.6","1181.6","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1181.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1276.7","1132.5","1132.5","1132.5","1132.5","1132.5"
"1985:Q1","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1188.3","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.9","1283.8","1283.8","1283.8","1139.4","1139.4","1139.4","1139.4","1139.4"
"1985:Q2","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1197.9","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.2","1294.1","1294.1","1294.1","1148.3","1148.3","1148.3","1148.3","1148.3"
"1985:Q3","1205.2","1205.2","1205.2","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1205.3","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1302.0","1157.8","1157.8","1157.8","1157.8","1157.8"
"1985:Q4","1214.6","1214.6","1214.6","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.3","1312.2","1312.2","1312.2","1168.1","1168.1","1168.1","1168.1","1168.1"
"1986:Q1","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1230.5","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.2","1329.3","1329.3","1329.3","1183.0","1183.0","1183.0","1183.0","1183.0"
"1986:Q2","1243.6","1243.6","1243.6","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1243.7","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1343.8","1193.6","1193.6","1193.6","1193.6","1193.6"
"1986:Q3","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1246.5","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1346.6","1196.0","1196.0","1196.0","1196.0","1196.0"
"1986:Q4","1257.9","1257.9","1257.9","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1258.0","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1359.4","1205.8","1205.8","1205.8","1205.8","1205.8"
"1987:Q1","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1266.0","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.8","1364.7","1364.7","1364.7","1207.3","1207.3","1207.3","1207.3","1207.3"
"1987:Q2","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1275.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1377.0","1376.9","1376.9","1376.9","1216.5","1216.5","1216.5","1216.5","1216.5"
"1987:Q3","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1276.0","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1379.4","1217.4","1217.4","1217.4","1217.4","1217.4"
"1987:Q4","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1281.0","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.7","1386.6","1386.6","1386.6","1218.9","1218.9","1218.9","1218.9","1218.9"
"1988:Q1","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1295.8","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.2","1399.0","1399.0","1399.0","1232.0","1232.0","1232.0","1232.0","1232.0"
