"DATE","RINVRESID00M1","RINVRESID00M2","RINVRESID00M3","RINVRESID00M4","RINVRESID00M5","RINVRESID00M6","RINVRESID00M7","RINVRESID00M8","RINVRESID00M9","RINVRESID00M10","RINVRESID00M11","RINVRESID00M12","RINVRESID01M1","RINVRESID01M2","RINVRESID01M3","RINVRESID01M4","RINVRESID01M5","RINVRESID01M6","RINVRESID01M7","RINVRESID01M8","RINVRESID01M9","RINVRESID01M10","RINVRESID01M11","RINVRESID01M12","RINVRESID02M1","RINVRESID02M2","RINVRESID02M3","RINVRESID02M4","RINVRESID02M5","RINVRESID02M6","RINVRESID02M7","RINVRESID02M8","RINVRESID02M9","RINVRESID02M10","RINVRESID02M11","RINVRESID02M12","RINVRESID03M1","RINVRESID03M2","RINVRESID03M3","RINVRESID03M4","RINVRESID03M5","RINVRESID03M6","RINVRESID03M7","RINVRESID03M8","RINVRESID03M9","RINVRESID03M10","RINVRESID03M11","RINVRESID03M12","RINVRESID04M1","RINVRESID04M2","RINVRESID04M3","RINVRESID04M4","RINVRESID04M5","RINVRESID04M6","RINVRESID04M7","RINVRESID04M8","RINVRESID04M9","RINVRESID04M10","RINVRESID04M11","RINVRESID04M12","RINVRESID05M1","RINVRESID05M2","RINVRESID05M3","RINVRESID05M4","RINVRESID05M5","RINVRESID05M6","RINVRESID05M7","RINVRESID05M8","RINVRESID05M9","RINVRESID05M10","RINVRESID05M11","RINVRESID05M12","RINVRESID06M1","RINVRESID06M2","RINVRESID06M3","RINVRESID06M4","RINVRESID06M5","RINVRESID06M6","RINVRESID06M7","RINVRESID06M8","RINVRESID06M9","RINVRESID06M10","RINVRESID06M11","RINVRESID06M12","RINVRESID07M1","RINVRESID07M2","RINVRESID07M3","RINVRESID07M4","RINVRESID07M5","RINVRESID07M6","RINVRESID07M7","RINVRESID07M8","RINVRESID07M9","RINVRESID07M10","RINVRESID07M11","RINVRESID07M12","RINVRESID08M1","RINVRESID08M2","RINVRESID08M3","RINVRESID08M4","RINVRESID08M5","RINVRESID08M6","RINVRESID08M7","RINVRESID08M8","RINVRESID08M9","RINVRESID08M10","RINVRESID08M11","RINVRESID08M12","RINVRESID09M1","RINVRESID09M2","RINVRESID09M3","RINVRESID09M4","RINVRESID09M5","RINVRESID09M6","RINVRESID09M7","RINVRESID09M8","RINVRESID09M9","RINVRESID09M10","RINVRESID09M11","RINVRESID09M12"
"1980:Q4","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","245.5","317.4","317.4","317.4","317.4","317.4"
"1981:Q1","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","212.2","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","241.1","311.8","311.8","311.8","311.8","311.8"
"1981:Q2","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","204.0","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","232.9","301.3","301.3","301.3","301.3","301.3"
"1981:Q3","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","187.9","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","278.0","278.0","278.0","278.0","278.0"
"1981:Q4","168.8","168.8","168.8","168.8","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","168.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","192.9","249.5","249.5","249.5","249.5","249.5"
"1982:Q1","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","159.2","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","235.0","235.0","235.0","235.0","235.0"
"1982:Q2","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","176.1","227.5","227.5","227.5","227.5","227.5"
"1982:Q3","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","226.7","226.7","226.7","226.7","226.7"
"1982:Q4","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","188.4","243.2","243.2","243.2","243.2","243.2"
"1983:Q1","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","192.7","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","220.5","284.6","284.6","284.6","284.6","284.6"
"1983:Q2","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","217.7","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","246.6","318.3","318.3","318.3","318.3","318.3"
"1983:Q3","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","237.6","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","271.0","349.9","349.9","349.9","349.9","349.9"
"1983:Q4","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","282.5","364.7","364.7","364.7","364.7","364.7"
"1984:Q1","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","252.8","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","290.3","374.9","374.9","374.9","374.9","374.9"
"1984:Q2","259.0","259.0","259.0","259.0","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","259.1","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","381.9","381.9","381.9","381.9","381.9"
"1984:Q3","255.7","255.7","255.7","255.7","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","255.8","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","292.9","378.3","378.3","378.3","378.3","378.3"
"1984:Q4","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","293.2","378.7","378.7","378.7","378.7","378.7"
"1985:Q1","256.1","256.1","256.1","256.1","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","292.3","377.5","377.5","377.5","377.5","377.5"
"1985:Q2","254.7","254.7","254.7","254.7","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","294.6","380.5","380.5","380.5","380.5","380.5"
"1985:Q3","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","259.8","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","298.3","385.3","385.3","385.3","385.3","385.3"
"1985:Q4","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","265.3","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","305.4","394.4","394.4","394.4","394.4","394.4"
"1986:Q1","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","318.5","411.2","411.2","411.2","411.2","411.2"
"1986:Q2","292.4","292.4","292.4","292.4","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","292.5","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","336.2","434.1","434.1","434.1","434.1","434.1"
"1986:Q3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","296.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","341.3","440.8","440.8","440.8","440.8","440.8"
"1986:Q4","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","294.8","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.7","440.0","440.0","440.0","440.0","440.0"
"1987:Q1","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","291.3","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","339.8","438.9","438.9","438.9","438.9","438.9"
