"DATE","RG90M1","RG90M2","RG90M3","RG90M4","RG90M5","RG90M6","RG90M7","RG90M8","RG90M9","RG90M10","RG90M11","RG90M12","RG91M1","RG91M2","RG91M3","RG91M4","RG91M5","RG91M6","RG91M7","RG91M8","RG91M9","RG91M10","RG91M11","RG91M12","RG92M1","RG92M2","RG92M3","RG92M4","RG92M5","RG92M6","RG92M7","RG92M8","RG92M9","RG92M10","RG92M11","RG92M12","RG93M1","RG93M2","RG93M3","RG93M4","RG93M5","RG93M6","RG93M7","RG93M8","RG93M9","RG93M10","RG93M11","RG93M12","RG94M1","RG94M2","RG94M3","RG94M4","RG94M5","RG94M6","RG94M7","RG94M8","RG94M9","RG94M10","RG94M11","RG94M12","RG95M1","RG95M2","RG95M3","RG95M4","RG95M5","RG95M6","RG95M7","RG95M8","RG95M9","RG95M10","RG95M11","RG95M12","RG96M1","RG96M2","RG96M3","RG96M4","RG96M5","RG96M6","RG96M7","RG96M8","RG96M9","RG96M10","RG96M11","RG96M12","RG97M1","RG97M2","RG97M3","RG97M4","RG97M5","RG97M6","RG97M7","RG97M8","RG97M9","RG97M10","RG97M11","RG97M12","RG98M1","RG98M2","RG98M3","RG98M4","RG98M5","RG98M6","RG98M7","RG98M8","RG98M9","RG98M10","RG98M11","RG98M12","RG99M1","RG99M2","RG99M3","RG99M4","RG99M5","RG99M6","RG99M7","RG99M8","RG99M9","RG99M10","RG99M11","RG99M12"
"1981:Q1","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","712.2","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","946.1","1025.2","1025.2"
"1981:Q2","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","713.4","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","947.7","1027.9","1027.9"
"1981:Q3","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","711.7","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","945.5","1025.7","1025.7"
"1981:Q4","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","635.9","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","715.5","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","951.7","1032.9","1032.9"
"1982:Q1","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","634.6","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","714.7","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","949.0","1032.1","1032.1"
"1982:Q2","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","629.7","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","719.2","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","954.7","1038.1","1038.1"
"1982:Q3","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","642.5","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","724.6","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","961.2","1045.4","1045.4"
"1982:Q4","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","660.1","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","735.9","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","975.5","1062.5","1062.5"
"1983:Q1","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","649.2","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","735.3","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","978.4","1067.9","1067.9"
"1983:Q2","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","740.4","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","985.0","1076.2","1076.2"
"1983:Q3","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","751.5","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1001.8","1094.9","1094.9"
"1983:Q4","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","642.2","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","748.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","984.1","1076.6","1076.6"
"1984:Q1","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","653.0","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","994.1","1089.0","1089.0"
"1984:Q2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1016.6","1113.1","1113.1"
"1984:Q3","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","684.5","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1022.5","1121.1","1121.1"
"1984:Q4","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","693.2","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","784.3","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1040.4","1142.1","1142.1"
"1985:Q1","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","705.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","791.5","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1053.2","1155.5","1155.5"
"1985:Q2","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","716.7","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1178.5","1178.5"
"1985:Q3","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","749.8","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","825.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1095.7","1207.1","1207.1"
"1985:Q4","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","752.7","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","830.5","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1098.9","1212.7","1212.7"
"1986:Q1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","744.1","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","834.9","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1108.3","1221.9","1221.9"
"1986:Q2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","761.2","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","850.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1129.6","1245.9","1245.9"
"1986:Q3","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","871.6","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1154.5","1275.3","1275.3"
"1986:Q4","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","776.0","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","864.8","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1269.6","1269.6"
"1987:Q1","776.6","776.6","776.6","776.6","776.6","776.6","776.6","775.7","775.7","775.7","775.7","775.7","775.7","775.7","775.7","775.7","775.7","775.7","775.7","775.7","775.7","775.7","775.7","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","869.1","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1153.4","1276.7","1276.7"
