"DATE","RCONND65Q4","RCONND66Q1","RCONND66Q2","RCONND66Q3","RCONND66Q4","RCONND67Q1","RCONND67Q2","RCONND67Q3","RCONND67Q4","RCONND68Q1","RCONND68Q2","RCONND68Q3","RCONND68Q4","RCONND69Q1","RCONND69Q2","RCONND69Q3","RCONND69Q4","RCONND70Q1","RCONND70Q2","RCONND70Q3","RCONND70Q4","RCONND71Q1","RCONND71Q2","RCONND71Q3","RCONND71Q4","RCONND72Q1","RCONND72Q2","RCONND72Q3","RCONND72Q4","RCONND73Q1","RCONND73Q2","RCONND73Q3","RCONND73Q4","RCONND74Q1","RCONND74Q2","RCONND74Q3","RCONND74Q4","RCONND75Q1","RCONND75Q2","RCONND75Q3","RCONND75Q4","RCONND76Q1","RCONND76Q2","RCONND76Q3","RCONND76Q4","RCONND77Q1","RCONND77Q2","RCONND77Q3","RCONND77Q4","RCONND78Q1","RCONND78Q2","RCONND78Q3","RCONND78Q4","RCONND79Q1","RCONND79Q2","RCONND79Q3","RCONND79Q4","RCONND80Q1","RCONND80Q2","RCONND80Q3","RCONND80Q4","RCONND81Q1","RCONND81Q2","RCONND81Q3","RCONND81Q4","RCONND82Q1","RCONND82Q2","RCONND82Q3","RCONND82Q4","RCONND83Q1","RCONND83Q2","RCONND83Q3","RCONND83Q4","RCONND84Q1","RCONND84Q2","RCONND84Q3","RCONND84Q4","RCONND85Q1","RCONND85Q2","RCONND85Q3","RCONND85Q4","RCONND86Q1","RCONND86Q2","RCONND86Q3","RCONND86Q4","RCONND87Q1","RCONND87Q2","RCONND87Q3","RCONND87Q4","RCONND88Q1","RCONND88Q2","RCONND88Q3","RCONND88Q4","RCONND89Q1","RCONND89Q2","RCONND89Q3","RCONND89Q4","RCONND90Q1","RCONND90Q2","RCONND90Q3","RCONND90Q4","RCONND91Q1","RCONND91Q2","RCONND91Q3","RCONND91Q4","RCONND92Q1","RCONND92Q2","RCONND92Q3","RCONND92Q4","RCONND93Q1","RCONND93Q2","RCONND93Q3","RCONND93Q4","RCONND94Q1","RCONND94Q2","RCONND94Q3","RCONND94Q4","RCONND95Q1","RCONND95Q2","RCONND95Q3","RCONND95Q4","RCONND96Q1","RCONND96Q2","RCONND96Q3","RCONND96Q4","RCONND97Q1","RCONND97Q2","RCONND97Q3","RCONND97Q4","RCONND98Q1","RCONND98Q2","RCONND98Q3","RCONND98Q4","RCONND99Q1","RCONND99Q2","RCONND99Q3","RCONND99Q4","RCONND00Q1","RCONND00Q2","RCONND00Q3","RCONND00Q4","RCONND01Q1","RCONND01Q2","RCONND01Q3","RCONND01Q4","RCONND02Q1","RCONND02Q2","RCONND02Q3","RCONND02Q4","RCONND03Q1","RCONND03Q2","RCONND03Q3","RCONND03Q4","RCONND04Q1","RCONND04Q2","RCONND04Q3","RCONND04Q4","RCONND05Q1","RCONND05Q2","RCONND05Q3","RCONND05Q4","RCONND06Q1","RCONND06Q2","RCONND06Q3","RCONND06Q4","RCONND07Q1","RCONND07Q2","RCONND07Q3","RCONND07Q4","RCONND08Q1","RCONND08Q2","RCONND08Q3","RCONND08Q4","RCONND09Q1","RCONND09Q2","RCONND09Q3","RCONND09Q4","RCONND10Q1","RCONND10Q2","RCONND10Q3","RCONND10Q4","RCONND11Q1","RCONND11Q2","RCONND11Q3","RCONND11Q4","RCONND12Q1","RCONND12Q2","RCONND12Q3","RCONND12Q4","RCONND13Q1","RCONND13Q2","RCONND13Q3","RCONND13Q4","RCONND14Q1","RCONND14Q2","RCONND14Q3","RCONND14Q4","RCONND15Q1","RCONND15Q2"
"1960:Q3","149.5","149.5","149.5","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","#N/A","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","661.4","661.4","661.4","661.4","661.4","661.4","661.4","661.4","661.4","661.4","661.4","661.4","661.4","661.4","661.4","661.4","661.4","661.4","661.4","661.4","661.4","661.4","598.0","598.0","598.0","598.0","598.0","598.0","598.0","598.0","597.9","597.9","597.9","597.9","597.9","597.9","597.9","597.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9"
"1960:Q4","149.6","149.6","149.6","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","#N/A","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","662.0","662.0","662.0","662.0","662.0","662.0","662.0","662.0","662.0","662.0","662.0","662.0","662.0","662.0","662.0","662.0","662.0","662.0","662.0","662.0","662.0","662.0","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.3","598.3","598.3","598.3","598.3","598.3","598.3","598.3","651.3","651.3","651.3","651.3","651.3","651.3","651.3","651.3"
"1961:Q1","150.9","150.9","150.9","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","#N/A","616.7","616.7","616.7","616.7","616.7","616.7","616.7","616.7","616.7","616.7","616.7","616.7","616.7","616.7","616.7","616.7","666.3","666.3","666.3","666.3","666.3","666.3","666.3","666.3","666.3","666.3","666.3","666.3","666.3","666.3","666.3","666.3","666.3","666.3","666.3","666.3","666.3","666.3","602.0","602.0","602.0","602.0","602.0","602.0","602.0","602.0","601.9","601.9","601.9","601.9","601.9","601.9","601.9","601.9","655.2","655.2","655.2","655.2","655.2","655.2","655.2","655.2"
"1961:Q2","152.4","152.4","152.4","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","#N/A","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","673.3","673.3","673.3","673.3","673.3","673.3","673.3","673.3","673.3","673.3","673.3","673.3","673.3","673.3","673.3","673.3","673.3","673.3","673.3","673.3","673.3","673.4","610.0","610.0","610.0","610.0","610.0","610.0","610.0","610.0","610.0","610.0","610.0","610.0","610.0","610.0","610.0","610.0","664.0","664.0","664.0","664.0","664.0","664.0","664.0","664.0"
"1961:Q3","153.3","153.3","153.3","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","#N/A","623.6","623.7","623.7","623.7","623.7","623.7","623.7","623.7","623.7","623.7","623.7","623.7","623.7","623.7","623.7","623.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","673.7","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","664.5","664.5","664.5","664.5","664.5","664.5","664.5","664.5"
"1961:Q4","155.8","155.8","155.8","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","#N/A","632.5","632.5","632.5","632.5","632.5","632.5","632.5","632.5","632.5","632.5","632.5","632.5","632.5","632.5","632.5","632.5","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","618.8","618.8","618.8","618.8","618.8","618.8","618.8","618.8","618.7","618.7","618.7","618.7","618.7","618.7","618.7","618.7","673.5","673.5","673.5","673.5","673.5","673.5","673.5","673.5"
"1962:Q1","156.6","156.6","156.6","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","#N/A","638.0","638.0","638.0","638.0","638.0","638.0","638.0","638.0","638.0","638.0","638.0","638.0","638.0","638.0","638.0","638.0","689.3","689.3","689.3","689.3","689.3","689.3","689.3","689.3","689.3","689.3","689.3","689.3","689.3","689.3","689.3","689.3","689.3","689.3","689.3","689.3","689.3","689.3","623.9","623.9","623.9","623.9","623.9","623.9","623.9","623.9","623.9","623.9","623.9","623.9","623.9","623.9","623.9","623.9","679.1","679.1","679.1","679.1","679.1","679.1","679.1","679.1"
"1962:Q2","157.8","157.8","157.8","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","#N/A","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","692.5","692.5","692.5","692.5","692.5","692.5","692.5","692.5","692.5","692.5","692.5","692.5","692.5","692.5","692.5","692.5","692.5","692.5","692.5","692.5","692.5","692.5","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","626.4","681.8","681.8","681.8","681.8","681.8","681.8","681.8","681.8"
"1962:Q3","158.9","158.9","158.9","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","#N/A","645.8","645.9","645.9","645.9","645.9","645.9","645.9","645.9","645.9","645.9","645.9","645.9","645.9","645.9","645.9","645.9","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.6","631.3","631.3","631.3","631.3","631.3","631.3","631.3","631.3","631.2","631.2","631.2","631.2","631.2","631.2","631.2","631.2","687.1","687.1","687.1","687.1","687.1","687.1","687.1","687.1"
"1962:Q4","160.2","160.2","160.2","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","#N/A","649.8","649.8","649.8","649.8","649.8","649.8","649.8","649.8","649.8","649.8","649.8","649.8","649.8","649.8","649.8","649.8","701.9","701.9","701.9","701.9","701.9","701.9","701.9","701.9","701.9","701.9","701.9","701.9","701.9","701.9","701.9","701.9","701.9","701.9","701.9","701.9","701.9","701.9","634.8","634.8","634.8","634.8","634.8","634.8","634.8","634.8","634.8","634.8","634.8","634.8","634.8","634.8","634.8","634.8","691.0","691.0","691.0","691.0","691.0","691.0","691.0","691.0"
"1963:Q1","161.0","161.0","161.0","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","#N/A","652.4","652.5","652.5","652.5","652.5","652.5","652.5","652.5","652.5","652.5","652.5","652.5","652.5","652.5","652.5","652.5","704.8","704.8","704.8","704.8","704.8","704.8","704.8","704.8","704.8","704.8","704.8","704.8","704.8","704.8","704.8","704.8","704.8","704.8","704.8","704.8","704.8","704.8","638.3","638.3","638.3","638.3","638.3","638.3","638.3","638.3","638.2","638.2","638.2","638.2","638.2","638.2","638.2","638.2","694.7","694.7","694.7","694.7","694.7","694.7","694.7","694.7"
"1963:Q2","161.2","161.2","161.2","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","#N/A","655.1","655.1","655.1","655.1","655.1","655.1","655.1","655.1","655.1","655.1","655.1","655.1","655.1","655.1","655.1","655.1","707.8","707.8","707.8","707.8","707.8","707.8","707.8","707.8","707.8","707.8","707.8","707.8","707.8","707.8","707.8","707.8","707.8","707.8","707.8","707.8","707.8","707.8","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","697.1","697.1","697.1","697.1","697.1","697.1","697.1","697.1"
"1963:Q3","163.0","163.0","163.0","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","#N/A","660.5","660.5","660.5","660.5","660.5","660.5","660.5","660.5","660.5","660.5","660.5","660.5","660.5","660.5","660.5","660.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","713.5","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","703.5","703.5","703.5","703.5","703.5","703.5","703.5","703.5"
"1963:Q4","162.1","162.1","162.1","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","#N/A","660.8","660.8","660.8","660.8","660.8","660.8","660.8","660.8","660.8","660.8","660.8","660.8","660.8","660.8","660.8","660.8","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","645.5","645.5","645.5","645.5","645.5","645.5","645.5","645.5","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","702.6","702.6","702.6","702.6","702.6","702.6","702.6","702.6"
