"DATE","RINVRESID80M1","RINVRESID80M2","RINVRESID80M3","RINVRESID80M4","RINVRESID80M5","RINVRESID80M6","RINVRESID80M7","RINVRESID80M8","RINVRESID80M9","RINVRESID80M10","RINVRESID80M11","RINVRESID80M12","RINVRESID81M1","RINVRESID81M2","RINVRESID81M3","RINVRESID81M4","RINVRESID81M5","RINVRESID81M6","RINVRESID81M7","RINVRESID81M8","RINVRESID81M9","RINVRESID81M10","RINVRESID81M11","RINVRESID81M12","RINVRESID82M1","RINVRESID82M2","RINVRESID82M3","RINVRESID82M4","RINVRESID82M5","RINVRESID82M6","RINVRESID82M7","RINVRESID82M8","RINVRESID82M9","RINVRESID82M10","RINVRESID82M11","RINVRESID82M12","RINVRESID83M1","RINVRESID83M2","RINVRESID83M3","RINVRESID83M4","RINVRESID83M5","RINVRESID83M6","RINVRESID83M7","RINVRESID83M8","RINVRESID83M9","RINVRESID83M10","RINVRESID83M11","RINVRESID83M12","RINVRESID84M1","RINVRESID84M2","RINVRESID84M3","RINVRESID84M4","RINVRESID84M5","RINVRESID84M6","RINVRESID84M7","RINVRESID84M8","RINVRESID84M9","RINVRESID84M10","RINVRESID84M11","RINVRESID84M12","RINVRESID85M1","RINVRESID85M2","RINVRESID85M3","RINVRESID85M4","RINVRESID85M5","RINVRESID85M6","RINVRESID85M7","RINVRESID85M8","RINVRESID85M9","RINVRESID85M10","RINVRESID85M11","RINVRESID85M12","RINVRESID86M1","RINVRESID86M2","RINVRESID86M3","RINVRESID86M4","RINVRESID86M5","RINVRESID86M6","RINVRESID86M7","RINVRESID86M8","RINVRESID86M9","RINVRESID86M10","RINVRESID86M11","RINVRESID86M12","RINVRESID87M1","RINVRESID87M2","RINVRESID87M3","RINVRESID87M4","RINVRESID87M5","RINVRESID87M6","RINVRESID87M7","RINVRESID87M8","RINVRESID87M9","RINVRESID87M10","RINVRESID87M11","RINVRESID87M12","RINVRESID88M1","RINVRESID88M2","RINVRESID88M3","RINVRESID88M4","RINVRESID88M5","RINVRESID88M6","RINVRESID88M7","RINVRESID88M8","RINVRESID88M9","RINVRESID88M10","RINVRESID88M11","RINVRESID88M12","RINVRESID89M1","RINVRESID89M2","RINVRESID89M3","RINVRESID89M4","RINVRESID89M5","RINVRESID89M6","RINVRESID89M7","RINVRESID89M8","RINVRESID89M9","RINVRESID89M10","RINVRESID89M11","RINVRESID89M12"
"1970:Q4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","44.5","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2"
"1971:Q1","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1"
"1971:Q2","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3"
"1971:Q3","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7"
"1971:Q4","56.4","56.4","56.4","56.4","56.4","56.4","56.4","56.4","56.4","56.4","56.4","56.4","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2"
"1972:Q1","60.9","60.9","60.9","60.9","60.9","60.9","60.9","60.9","60.9","60.9","60.9","60.9","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6"
"1972:Q2","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","63.4","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5"
"1972:Q3","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6"
"1972:Q4","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8"
"1973:Q1","64.4","64.4","64.4","64.4","64.4","64.4","64.4","64.4","64.4","64.4","64.4","64.4","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1"
"1973:Q2","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","63.7","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3"
"1973:Q3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7"
"1973:Q4","54.0","54.0","54.0","54.0","54.0","54.0","54.0","54.0","54.0","54.0","54.0","54.0","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","57.4","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5"
"1974:Q1","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4"
"1974:Q2","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4","134.4"
"1974:Q3","44.0","44.0","44.0","44.0","44.0","44.0","44.0","44.0","44.0","44.0","44.0","44.0","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","47.4","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6"
"1974:Q4","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","39.7","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","42.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4","114.4"
"1975:Q1","36.3","36.3","36.3","36.3","36.3","36.3","36.3","36.3","36.3","36.3","36.3","36.3","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9"
"1975:Q2","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","40.3","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8"
"1975:Q3","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","43.1","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2","118.2"
"1975:Q4","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","42.3","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.9","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6"
"1976:Q1","45.8","45.8","45.8","45.8","45.8","45.8","45.8","45.8","45.8","45.8","45.8","45.8","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4"
"1976:Q2","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1"
"1976:Q3","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3","136.3"
"1976:Q4","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4","152.4"
