"DATE","RINVRESID90M1","RINVRESID90M2","RINVRESID90M3","RINVRESID90M4","RINVRESID90M5","RINVRESID90M6","RINVRESID90M7","RINVRESID90M8","RINVRESID90M9","RINVRESID90M10","RINVRESID90M11","RINVRESID90M12","RINVRESID91M1","RINVRESID91M2","RINVRESID91M3","RINVRESID91M4","RINVRESID91M5","RINVRESID91M6","RINVRESID91M7","RINVRESID91M8","RINVRESID91M9","RINVRESID91M10","RINVRESID91M11","RINVRESID91M12","RINVRESID92M1","RINVRESID92M2","RINVRESID92M3","RINVRESID92M4","RINVRESID92M5","RINVRESID92M6","RINVRESID92M7","RINVRESID92M8","RINVRESID92M9","RINVRESID92M10","RINVRESID92M11","RINVRESID92M12","RINVRESID93M1","RINVRESID93M2","RINVRESID93M3","RINVRESID93M4","RINVRESID93M5","RINVRESID93M6","RINVRESID93M7","RINVRESID93M8","RINVRESID93M9","RINVRESID93M10","RINVRESID93M11","RINVRESID93M12","RINVRESID94M1","RINVRESID94M2","RINVRESID94M3","RINVRESID94M4","RINVRESID94M5","RINVRESID94M6","RINVRESID94M7","RINVRESID94M8","RINVRESID94M9","RINVRESID94M10","RINVRESID94M11","RINVRESID94M12","RINVRESID95M1","RINVRESID95M2","RINVRESID95M3","RINVRESID95M4","RINVRESID95M5","RINVRESID95M6","RINVRESID95M7","RINVRESID95M8","RINVRESID95M9","RINVRESID95M10","RINVRESID95M11","RINVRESID95M12","RINVRESID96M1","RINVRESID96M2","RINVRESID96M3","RINVRESID96M4","RINVRESID96M5","RINVRESID96M6","RINVRESID96M7","RINVRESID96M8","RINVRESID96M9","RINVRESID96M10","RINVRESID96M11","RINVRESID96M12","RINVRESID97M1","RINVRESID97M2","RINVRESID97M3","RINVRESID97M4","RINVRESID97M5","RINVRESID97M6","RINVRESID97M7","RINVRESID97M8","RINVRESID97M9","RINVRESID97M10","RINVRESID97M11","RINVRESID97M12","RINVRESID98M1","RINVRESID98M2","RINVRESID98M3","RINVRESID98M4","RINVRESID98M5","RINVRESID98M6","RINVRESID98M7","RINVRESID98M8","RINVRESID98M9","RINVRESID98M10","RINVRESID98M11","RINVRESID98M12","RINVRESID99M1","RINVRESID99M2","RINVRESID99M3","RINVRESID99M4","RINVRESID99M5","RINVRESID99M6","RINVRESID99M7","RINVRESID99M8","RINVRESID99M9","RINVRESID99M10","RINVRESID99M11","RINVRESID99M12"
"1968:Q3","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","116.8","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","155.9","#N/A","175.9"
"1968:Q4","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","157.8","#N/A","178.1"
"1969:Q1","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","#N/A","184.5"
"1969:Q2","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","#N/A","182.6"
"1969:Q3","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","116.5","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","141.9","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","#N/A","181.1"
"1969:Q4","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","148.7","#N/A","167.8"
"1970:Q1","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","149.0","#N/A","168.2"
"1970:Q2","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","122.8","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","#N/A","157.0"
"1970:Q3","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","107.6","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","146.4","#N/A","165.3"
"1970:Q4","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","119.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","#N/A","182.8"
"1971:Q1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","151.1","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","170.6","#N/A","192.5"
"1971:Q2","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","166.1","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","#N/A","211.9"
"1971:Q3","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","#N/A","222.4"
"1971:Q4","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","181.0","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","204.6","#N/A","231.0"
"1972:Q1","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","193.1","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","218.3","#N/A","246.4"
"1972:Q2","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","164.5","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","197.1","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","#N/A","251.2"
"1972:Q3","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","197.6","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","223.1","#N/A","251.8"
"1972:Q4","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","204.2","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","#N/A","260.8"
"1973:Q1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","177.1","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","238.8","#N/A","269.6"
"1973:Q2","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","200.5","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","226.6","#N/A","255.9"
"1973:Q3","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","217.0","#N/A","245.0"
