"DATE","RIMP00M1","RIMP00M2","RIMP00M3","RIMP00M4","RIMP00M5","RIMP00M6","RIMP00M7","RIMP00M8","RIMP00M9","RIMP00M10","RIMP00M11","RIMP00M12","RIMP01M1","RIMP01M2","RIMP01M3","RIMP01M4","RIMP01M5","RIMP01M6","RIMP01M7","RIMP01M8","RIMP01M9","RIMP01M10","RIMP01M11","RIMP01M12","RIMP02M1","RIMP02M2","RIMP02M3","RIMP02M4","RIMP02M5","RIMP02M6","RIMP02M7","RIMP02M8","RIMP02M9","RIMP02M10","RIMP02M11","RIMP02M12","RIMP03M1","RIMP03M2","RIMP03M3","RIMP03M4","RIMP03M5","RIMP03M6","RIMP03M7","RIMP03M8","RIMP03M9","RIMP03M10","RIMP03M11","RIMP03M12","RIMP04M1","RIMP04M2","RIMP04M3","RIMP04M4","RIMP04M5","RIMP04M6","RIMP04M7","RIMP04M8","RIMP04M9","RIMP04M10","RIMP04M11","RIMP04M12","RIMP05M1","RIMP05M2","RIMP05M3","RIMP05M4","RIMP05M5","RIMP05M6","RIMP05M7","RIMP05M8","RIMP05M9","RIMP05M10","RIMP05M11","RIMP05M12","RIMP06M1","RIMP06M2","RIMP06M3","RIMP06M4","RIMP06M5","RIMP06M6","RIMP06M7","RIMP06M8","RIMP06M9","RIMP06M10","RIMP06M11","RIMP06M12","RIMP07M1","RIMP07M2","RIMP07M3","RIMP07M4","RIMP07M5","RIMP07M6","RIMP07M7","RIMP07M8","RIMP07M9","RIMP07M10","RIMP07M11","RIMP07M12","RIMP08M1","RIMP08M2","RIMP08M3","RIMP08M4","RIMP08M5","RIMP08M6","RIMP08M7","RIMP08M8","RIMP08M9","RIMP08M10","RIMP08M11","RIMP08M12","RIMP09M1","RIMP09M2","RIMP09M3","RIMP09M4","RIMP09M5","RIMP09M6","RIMP09M7","RIMP09M8","RIMP09M9","RIMP09M10","RIMP09M11","RIMP09M12"
"1984:Q3","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","468.0","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","496.6","496.6","496.6","496.6","496.6"
"1984:Q4","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","461.1","511.2","511.2","511.2","511.2","511.2"
"1985:Q1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","471.1","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","450.9","499.9","499.9","499.9","499.9","499.9"
"1985:Q2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","494.2","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","473.1","524.5","524.5","524.5","524.5","524.5"
"1985:Q3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","489.3","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","519.4","519.4","519.4","519.4","519.4"
"1985:Q4","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","486.7","539.8","539.8","539.8","539.8","539.8"
"1986:Q1","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","507.3","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","486.5","539.3","539.3","539.3","539.3","539.3"
"1986:Q2","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","562.2","562.2","562.2","562.2","562.2"
"1986:Q3","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","543.6","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","577.8","577.8","577.8","577.8","577.8"
"1986:Q4","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","548.1","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","525.4","582.3","582.3","582.3","582.3","582.3"
"1987:Q1","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","578.8","578.8","578.8","578.8","578.8"
"1987:Q2","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","558.9","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","535.1","593.2","593.2","593.2","593.2","593.2"
"1987:Q3","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","545.5","604.8","604.8","604.8","604.8","604.8"
"1987:Q4","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","583.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","558.0","618.7","618.7","618.7","618.7","618.7"
"1988:Q1","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","555.6","615.8","615.8","615.8","615.8","615.8"
"1988:Q2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","573.2","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","549.1","608.7","608.7","608.7","608.7","608.7"
"1988:Q3","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","586.1","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","561.9","623.1","623.1","623.1","623.1","623.1"
"1988:Q4","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","603.0","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","578.8","642.0","642.0","642.0","642.0","642.0"
"1989:Q1","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","595.7","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","577.2","645.0","645.0","645.0","645.0","645.0"
"1989:Q2","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","606.9","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","648.1","648.1","648.1","648.1","648.1"
"1989:Q3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","612.3","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","586.5","647.2","647.2","647.2","647.2","647.2"
"1989:Q4","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","620.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","594.2","658.9","658.9","658.9","658.9","658.9"
"1990:Q1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","607.3","679.8","679.8","679.8","679.8","679.8"
"1990:Q2","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","639.3","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","614.1","678.7","678.7","678.7","678.7","678.7"
"1990:Q3","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","640.4","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","613.2","675.9","675.9","675.9","675.9","675.9"
"1990:Q4","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","621.0","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","657.8","657.8","657.8","657.8","657.8"
