"DATE","RNX00M1","RNX00M2","RNX00M3","RNX00M4","RNX00M5","RNX00M6","RNX00M7","RNX00M8","RNX00M9","RNX00M10","RNX00M11","RNX00M12","RNX01M1","RNX01M2","RNX01M3","RNX01M4","RNX01M5","RNX01M6","RNX01M7","RNX01M8","RNX01M9","RNX01M10","RNX01M11","RNX01M12","RNX02M1","RNX02M2","RNX02M3","RNX02M4","RNX02M5","RNX02M6","RNX02M7","RNX02M8","RNX02M9","RNX02M10","RNX02M11","RNX02M12","RNX03M1","RNX03M2","RNX03M3","RNX03M4","RNX03M5","RNX03M6","RNX03M7","RNX03M8","RNX03M9","RNX03M10","RNX03M11","RNX03M12","RNX04M1","RNX04M2","RNX04M3","RNX04M4","RNX04M5","RNX04M6","RNX04M7","RNX04M8","RNX04M9","RNX04M10","RNX04M11","RNX04M12","RNX05M1","RNX05M2","RNX05M3","RNX05M4","RNX05M5","RNX05M6","RNX05M7","RNX05M8","RNX05M9","RNX05M10","RNX05M11","RNX05M12","RNX06M1","RNX06M2","RNX06M3","RNX06M4","RNX06M5","RNX06M6","RNX06M7","RNX06M8","RNX06M9","RNX06M10","RNX06M11","RNX06M12","RNX07M1","RNX07M2","RNX07M3","RNX07M4","RNX07M5","RNX07M6","RNX07M7","RNX07M8","RNX07M9","RNX07M10","RNX07M11","RNX07M12","RNX08M1","RNX08M2","RNX08M3","RNX08M4","RNX08M5","RNX08M6","RNX08M7","RNX08M8","RNX08M9","RNX08M10","RNX08M11","RNX08M12","RNX09M1","RNX09M2","RNX09M3","RNX09M4","RNX09M5","RNX09M6","RNX09M7","RNX09M8","RNX09M9","RNX09M10","RNX09M11","RNX09M12"
"1997:Q4","-128.7","-128.7","-128.7","-131.5","-131.5","-131.5","-131.5","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-139.2","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.6","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-127.7","-169.4","-169.4","-169.4","-169.4","-169.4"
"1998:Q1","-171.7","-171.7","-171.7","-174.5","-174.5","-174.5","-174.5","-175.3","-175.3","-175.3","-175.3","-175.3","-175.3","-175.3","-175.3","-175.3","-175.3","-175.3","-175.3","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-180.8","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-163.7","-209.9","-209.9","-209.9","-209.9","-209.9"
"1998:Q2","-218.4","-218.4","-218.4","-221.0","-221.0","-221.0","-221.0","-219.8","-219.8","-219.8","-219.8","-219.8","-219.8","-219.8","-219.8","-219.8","-219.8","-219.8","-219.8","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-223.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-205.1","-250.9","-250.9","-250.9","-250.9","-250.9"
"1998:Q3","-237.9","-237.9","-237.9","-240.3","-240.3","-240.3","-240.3","-244.1","-244.1","-244.1","-244.1","-244.1","-244.1","-244.1","-244.1","-244.1","-244.1","-244.1","-244.1","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-241.2","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-223.9","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-224.0","-273.2","-273.2","-273.2","-273.2","-273.2"
"1998:Q4","-232.3","-232.3","-232.3","-234.4","-234.4","-234.4","-234.4","-244.9","-244.9","-244.9","-244.9","-244.9","-244.9","-244.9","-244.9","-244.9","-244.9","-244.9","-244.9","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-239.2","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-222.3","-276.4","-276.4","-276.4","-276.4","-276.4"
"1999:Q1","-284.5","-284.5","-284.5","-286.6","-286.6","-286.6","-286.6","-279.8","-279.8","-279.8","-279.8","-279.8","-279.8","-279.8","-279.8","-279.8","-279.8","-279.8","-279.8","-283.0","-283.0","-283.0","-283.0","-283.0","-283.0","-283.0","-283.0","-283.0","-283.0","-283.0","-283.0","-283.2","-283.2","-283.2","-283.2","-283.2","-283.2","-283.2","-283.2","-283.2","-283.2","-283.2","-283.2","-283.2","-283.2","-283.2","-283.2","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-262.1","-319.0","-319.0","-319.0","-319.0","-319.0"
"1999:Q2","-319.0","-319.0","-319.0","-321.1","-321.1","-321.1","-321.1","-314.6","-314.6","-314.6","-314.6","-314.6","-314.6","-314.6","-314.6","-314.6","-314.6","-314.6","-314.6","-313.4","-313.4","-313.4","-313.4","-313.4","-313.4","-313.4","-313.4","-313.4","-313.4","-313.4","-313.4","-319.6","-319.6","-319.6","-319.6","-319.6","-319.6","-319.6","-319.6","-319.6","-319.6","-319.6","-319.6","-319.6","-319.6","-319.6","-319.6","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-295.2","-350.9","-350.9","-350.9","-350.9","-350.9"
"1999:Q3","-338.2","-338.2","-338.2","-340.4","-340.4","-340.4","-340.4","-342.6","-342.6","-342.6","-342.6","-342.6","-342.6","-342.6","-342.6","-342.6","-342.6","-342.6","-342.6","-333.3","-333.3","-333.3","-333.3","-333.3","-333.3","-333.3","-333.3","-333.3","-333.3","-333.3","-333.3","-339.6","-339.6","-339.6","-339.6","-339.6","-339.6","-339.6","-339.6","-339.6","-339.6","-339.6","-339.6","-339.6","-339.6","-339.6","-339.6","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-313.9","-374.4","-374.4","-374.4","-374.4","-374.4"
"1999:Q4","#N/A","-356.1","-349.7","-344.1","-344.1","-344.1","-344.1","-352.5","-352.5","-352.5","-352.5","-352.5","-352.5","-352.5","-352.5","-352.5","-352.5","-352.5","-352.5","-337.8","-337.8","-337.8","-337.8","-337.8","-337.8","-337.8","-337.8","-337.8","-337.8","-337.8","-337.8","-339.5","-339.5","-339.5","-339.5","-339.5","-339.5","-339.5","-339.5","-339.5","-339.5","-339.5","-339.5","-339.5","-339.5","-339.5","-339.5","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.7","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-313.8","-382.2","-382.2","-382.2","-382.2","-382.2"
"2000:Q1","#N/A","#N/A","#N/A","#N/A","-377.1","-372.9","-367.5","-376.8","-376.8","-376.8","-376.8","-376.8","-376.8","-376.8","-376.8","-376.8","-376.8","-376.8","-376.8","-371.1","-371.1","-371.1","-371.1","-371.1","-371.1","-371.1","-371.1","-371.1","-371.1","-371.1","-371.1","-368.8","-368.8","-368.8","-368.8","-368.8","-368.8","-368.8","-368.8","-368.8","-368.8","-368.8","-368.8","-368.8","-368.8","-368.8","-368.8","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-350.6","-424.1","-424.1","-424.1","-424.1","-424.1"
"2000:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-416.1","-408.6","-403.4","-403.4","-403.4","-403.4","-403.4","-403.4","-403.4","-403.4","-403.4","-403.4","-392.8","-392.8","-392.8","-392.8","-392.8","-392.8","-392.8","-392.8","-392.8","-392.8","-392.8","-392.8","-394.6","-394.6","-394.6","-394.6","-394.6","-394.6","-394.6","-394.6","-394.6","-394.6","-394.6","-394.6","-394.6","-394.6","-394.6","-394.6","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-374.5","-439.5","-439.5","-439.5","-439.5","-439.5"
"2000:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-410.8","-425.0","-427.7","-427.7","-427.7","-427.7","-427.7","-427.7","-427.7","-411.2","-411.2","-411.2","-411.2","-411.2","-411.2","-411.2","-411.2","-411.2","-411.2","-411.2","-411.2","-413.1","-413.1","-413.1","-413.1","-413.1","-413.1","-413.1","-413.1","-413.1","-413.1","-413.1","-413.1","-413.1","-413.1","-413.1","-413.1","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-395.6","-467.3","-467.3","-467.3","-467.3","-467.3"
"2000:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-442.2","-442.9","-441.7","-441.7","-441.7","-441.7","-421.1","-421.1","-421.1","-421.1","-421.1","-421.1","-421.1","-421.1","-421.1","-421.1","-421.1","-421.1","-418.5","-418.5","-418.5","-418.5","-418.5","-418.5","-418.5","-418.5","-418.5","-418.5","-418.5","-418.5","-418.5","-418.5","-418.5","-418.5","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-397.2","-475.5","-475.5","-475.5","-475.5","-475.5"
"2001:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-404.9","-411.9","-422.6","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-404.5","-385.9","-385.9","-385.9","-385.9","-385.9","-385.9","-385.9","-385.9","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-398.2","-466.8","-466.8","-466.8","-466.8","-466.8"
"2001:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-407.4","-410.5","-406.7","-406.7","-406.7","-406.7","-406.7","-406.7","-406.7","-406.7","-406.7","-406.7","-414.8","-414.8","-414.8","-414.8","-414.8","-414.8","-414.8","-414.8","-414.8","-414.8","-414.8","-414.8","-414.8","-414.8","-414.8","-414.8","-391.7","-391.7","-391.7","-391.7","-391.7","-391.7","-391.7","-391.7","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-385.2","-456.3","-456.3","-456.3","-456.3","-456.3"
"2001:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-395.0","-408.1","-411.0","-411.0","-411.0","-411.0","-411.0","-411.0","-411.0","-419.0","-419.0","-419.0","-419.0","-419.0","-419.0","-419.0","-419.0","-419.0","-419.0","-419.0","-419.0","-419.0","-419.0","-419.0","-419.0","-401.3","-401.3","-401.3","-401.3","-401.3","-401.3","-401.3","-401.3","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-398.4","-476.6","-476.6","-476.6","-476.6","-476.6"
"2001:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-432.6","-418.5","-412.7","-412.7","-412.7","-412.7","-425.3","-425.3","-425.3","-425.3","-425.3","-425.3","-425.3","-425.3","-425.3","-425.3","-425.3","-425.3","-425.3","-425.3","-425.3","-425.3","-413.4","-413.4","-413.4","-413.4","-413.4","-413.4","-413.4","-413.4","-414.5","-414.5","-414.5","-414.5","-414.5","-414.5","-414.5","-414.5","-414.5","-414.5","-414.5","-414.5","-414.5","-414.5","-414.5","-414.5","-414.5","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-414.6","-488.7","-488.7","-488.7","-488.7","-488.7"
"2002:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-448.5","-443.7","-434.5","-446.6","-446.6","-446.6","-446.6","-446.6","-446.6","-446.6","-446.6","-446.6","-446.6","-446.6","-446.6","-446.6","-446.6","-446.6","-446.6","-431.2","-431.2","-431.2","-431.2","-431.2","-431.2","-431.2","-431.2","-444.9","-444.9","-444.9","-444.9","-444.9","-444.9","-444.9","-444.9","-444.9","-444.9","-444.9","-444.9","-441.3","-441.3","-441.3","-441.3","-441.3","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-441.2","-510.6","-510.6","-510.6","-510.6","-510.6"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-497.5","-494.1","-487.4","-487.4","-487.4","-487.4","-487.4","-487.4","-487.4","-487.4","-487.4","-487.4","-487.4","-487.4","-487.4","-487.4","-467.6","-467.6","-467.6","-467.6","-467.6","-467.6","-467.6","-467.6","-458.1","-458.1","-458.1","-458.1","-458.1","-458.1","-458.1","-458.1","-458.1","-458.1","-458.1","-458.1","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-458.9","-534.9","-534.9","-534.9","-534.9","-534.9"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-491.2","-487.5","-488.0","-488.0","-488.0","-488.0","-488.0","-488.0","-488.0","-488.0","-488.0","-488.0","-488.0","-471.9","-471.9","-471.9","-471.9","-471.9","-471.9","-471.9","-471.9","-469.8","-469.8","-469.8","-469.8","-469.8","-469.8","-469.8","-469.8","-469.8","-469.8","-469.8","-469.8","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-472.2","-554.2","-554.2","-554.2","-554.2","-554.2"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-506.9","-527.6","-532.2","-532.2","-532.2","-532.2","-532.2","-532.2","-532.2","-532.2","-511.5","-511.5","-511.5","-511.5","-511.5","-511.5","-511.5","-511.5","-515.4","-515.4","-515.4","-515.4","-515.4","-515.4","-515.4","-515.4","-515.4","-515.4","-515.4","-515.4","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-513.0","-595.6","-595.6","-595.6","-595.6","-595.6"
