"DATE","NOUTPUT90M1","NOUTPUT90M2","NOUTPUT90M3","NOUTPUT90M4","NOUTPUT90M5","NOUTPUT90M6","NOUTPUT90M7","NOUTPUT90M8","NOUTPUT90M9","NOUTPUT90M10","NOUTPUT90M11","NOUTPUT90M12","NOUTPUT91M1","NOUTPUT91M2","NOUTPUT91M3","NOUTPUT91M4","NOUTPUT91M5","NOUTPUT91M6","NOUTPUT91M7","NOUTPUT91M8","NOUTPUT91M9","NOUTPUT91M10","NOUTPUT91M11","NOUTPUT91M12","NOUTPUT92M1","NOUTPUT92M2","NOUTPUT92M3","NOUTPUT92M4","NOUTPUT92M5","NOUTPUT92M6","NOUTPUT92M7","NOUTPUT92M8","NOUTPUT92M9","NOUTPUT92M10","NOUTPUT92M11","NOUTPUT92M12","NOUTPUT93M1","NOUTPUT93M2","NOUTPUT93M3","NOUTPUT93M4","NOUTPUT93M5","NOUTPUT93M6","NOUTPUT93M7","NOUTPUT93M8","NOUTPUT93M9","NOUTPUT93M10","NOUTPUT93M11","NOUTPUT93M12","NOUTPUT94M1","NOUTPUT94M2","NOUTPUT94M3","NOUTPUT94M4","NOUTPUT94M5","NOUTPUT94M6","NOUTPUT94M7","NOUTPUT94M8","NOUTPUT94M9","NOUTPUT94M10","NOUTPUT94M11","NOUTPUT94M12","NOUTPUT95M1","NOUTPUT95M2","NOUTPUT95M3","NOUTPUT95M4","NOUTPUT95M5","NOUTPUT95M6","NOUTPUT95M7","NOUTPUT95M8","NOUTPUT95M9","NOUTPUT95M10","NOUTPUT95M11","NOUTPUT95M12","NOUTPUT96M1","NOUTPUT96M2","NOUTPUT96M3","NOUTPUT96M4","NOUTPUT96M5","NOUTPUT96M6","NOUTPUT96M7","NOUTPUT96M8","NOUTPUT96M9","NOUTPUT96M10","NOUTPUT96M11","NOUTPUT96M12","NOUTPUT97M1","NOUTPUT97M2","NOUTPUT97M3","NOUTPUT97M4","NOUTPUT97M5","NOUTPUT97M6","NOUTPUT97M7","NOUTPUT97M8","NOUTPUT97M9","NOUTPUT97M10","NOUTPUT97M11","NOUTPUT97M12","NOUTPUT98M1","NOUTPUT98M2","NOUTPUT98M3","NOUTPUT98M4","NOUTPUT98M5","NOUTPUT98M6","NOUTPUT98M7","NOUTPUT98M8","NOUTPUT98M9","NOUTPUT98M10","NOUTPUT98M11","NOUTPUT98M12","NOUTPUT99M1","NOUTPUT99M2","NOUTPUT99M3","NOUTPUT99M4","NOUTPUT99M5","NOUTPUT99M6","NOUTPUT99M7","NOUTPUT99M8","NOUTPUT99M9","NOUTPUT99M10","NOUTPUT99M11","NOUTPUT99M12"
"1980:Q1","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2673.0","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2650.1","2722.9","2722.9","2722.9","2722.9","2722.9","2722.9","2722.9","2722.9","2722.9","2722.9","2722.9","2722.9","2722.9","2722.9","2722.9","2722.9","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2722.3","2732.9","2732.9"
"1980:Q2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2672.2","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2719.4","2736.9","2736.9"
"1980:Q3","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2734.0","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2705.3","2783.2","2783.2","2783.2","2783.2","2783.2","2783.2","2783.2","2783.2","2783.2","2783.2","2783.2","2783.2","2783.2","2783.2","2783.2","2783.2","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2783.4","2793.6","2793.6"
"1980:Q4","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2848.6","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2832.9","2911.6","2911.6","2911.6","2911.6","2911.6","2911.6","2911.6","2911.6","2911.6","2911.6","2911.6","2911.6","2911.6","2911.6","2911.6","2911.6","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2911.8","2918.8","2918.8"
"1981:Q1","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2978.8","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","2953.5","3043.2","3043.2","3043.2","3043.2","3043.2","3043.2","3043.2","3043.2","3043.2","3043.2","3043.2","3043.2","3043.2","3043.2","3043.2","3043.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3040.2","3052.6","3052.6"
"1981:Q2","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","3017.7","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","2993.0","3073.3","3073.3","3073.3","3073.3","3073.3","3073.3","3073.3","3073.3","3073.3","3073.3","3073.3","3073.3","3073.3","3073.3","3073.3","3073.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3070.3","3086.2","3086.2"
"1981:Q3","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3099.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3079.6","3163.2","3163.2","3163.2","3163.2","3163.2","3163.2","3163.2","3163.2","3163.2","3163.2","3163.2","3163.2","3163.2","3163.2","3163.2","3163.2","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3167.7","3183.5","3183.5"
"1981:Q4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3114.4","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3096.3","3183.9","3183.9","3183.9","3183.9","3183.9","3183.9","3183.9","3183.9","3183.9","3183.9","3183.9","3183.9","3183.9","3183.9","3183.9","3183.9","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3185.5","3203.1","3203.1"
"1982:Q1","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3112.6","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3092.9","3179.6","3179.6","3179.6","3179.6","3179.6","3179.6","3179.6","3179.6","3179.6","3179.6","3179.6","3179.6","3179.6","3179.6","3179.6","3179.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3178.6","3193.8","3193.8"
"1982:Q2","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3159.5","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3146.2","3234.7","3234.7","3234.7","3234.7","3234.7","3234.7","3234.7","3234.7","3234.7","3234.7","3234.7","3234.7","3234.7","3234.7","3234.7","3234.7","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3231.6","3248.9","3248.9"
"1982:Q3","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3179.4","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3164.2","3258.5","3258.5","3258.5","3258.5","3258.5","3258.5","3258.5","3258.5","3258.5","3258.5","3258.5","3258.5","3258.5","3258.5","3258.5","3258.5","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3259.1","3278.6","3278.6"
"1982:Q4","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3212.5","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3195.1","3295.5","3295.5","3295.5","3295.5","3295.5","3295.5","3295.5","3295.5","3295.5","3295.5","3295.5","3295.5","3295.5","3295.5","3295.5","3295.5","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3299.1","3315.6","3315.6"
"1983:Q1","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3265.8","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3254.9","3359.5","3359.5","3359.5","3359.5","3359.5","3359.5","3359.5","3359.5","3359.5","3359.5","3359.5","3359.5","3359.5","3359.5","3359.5","3359.5","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3361.0","3378.5","3378.5"
"1983:Q2","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.4","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3367.1","3469.4","3469.4","3469.4","3469.4","3469.4","3469.4","3469.4","3469.4","3469.4","3469.4","3469.4","3469.4","3469.4","3469.4","3469.4","3469.4","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3469.2","3489.6","3489.6"
"1983:Q3","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3443.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3450.9","3563.8","3563.8","3563.8","3563.8","3563.8","3563.8","3563.8","3563.8","3563.8","3563.8","3563.8","3563.8","3563.8","3563.8","3563.8","3563.8","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3563.3","3582.9","3582.9"
"1983:Q4","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3545.8","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3547.3","3665.4","3665.4","3665.4","3665.4","3665.4","3665.4","3665.4","3665.4","3665.4","3665.4","3665.4","3665.4","3665.4","3665.4","3665.4","3665.4","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3664.6","3688.8","3688.8"
"1984:Q1","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3674.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3666.9","3792.8","3792.8","3792.8","3792.8","3792.8","3792.8","3792.8","3792.8","3792.8","3792.8","3792.8","3792.8","3792.8","3792.8","3792.8","3792.8","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3791.1","3813.4","3813.4"
"1984:Q2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.2","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3754.6","3879.2","3879.2","3879.2","3879.2","3879.2","3879.2","3879.2","3879.2","3879.2","3879.2","3879.2","3879.2","3879.2","3879.2","3879.2","3879.2","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3879.7","3909.4","3909.4"
"1984:Q3","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3807.9","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3818.2","3943.3","3943.3","3943.3","3943.3","3943.3","3943.3","3943.3","3943.3","3943.3","3943.3","3943.3","3943.3","3943.3","3943.3","3943.3","3943.3","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3942.2","3974.7","3974.7"
"1984:Q4","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3851.8","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3869.1","3994.4","3994.4","3994.4","3994.4","3994.4","3994.4","3994.4","3994.4","3994.4","3994.4","3994.4","3994.4","3994.4","3994.4","3994.4","3994.4","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","3996.7","4033.5","4033.5"
