"DATE","RGSL80M1","RGSL80M2","RGSL80M3","RGSL80M4","RGSL80M5","RGSL80M6","RGSL80M7","RGSL80M8","RGSL80M9","RGSL80M10","RGSL80M11","RGSL80M12","RGSL81M1","RGSL81M2","RGSL81M3","RGSL81M4","RGSL81M5","RGSL81M6","RGSL81M7","RGSL81M8","RGSL81M9","RGSL81M10","RGSL81M11","RGSL81M12","RGSL82M1","RGSL82M2","RGSL82M3","RGSL82M4","RGSL82M5","RGSL82M6","RGSL82M7","RGSL82M8","RGSL82M9","RGSL82M10","RGSL82M11","RGSL82M12","RGSL83M1","RGSL83M2","RGSL83M3","RGSL83M4","RGSL83M5","RGSL83M6","RGSL83M7","RGSL83M8","RGSL83M9","RGSL83M10","RGSL83M11","RGSL83M12","RGSL84M1","RGSL84M2","RGSL84M3","RGSL84M4","RGSL84M5","RGSL84M6","RGSL84M7","RGSL84M8","RGSL84M9","RGSL84M10","RGSL84M11","RGSL84M12","RGSL85M1","RGSL85M2","RGSL85M3","RGSL85M4","RGSL85M5","RGSL85M6","RGSL85M7","RGSL85M8","RGSL85M9","RGSL85M10","RGSL85M11","RGSL85M12","RGSL86M1","RGSL86M2","RGSL86M3","RGSL86M4","RGSL86M5","RGSL86M6","RGSL86M7","RGSL86M8","RGSL86M9","RGSL86M10","RGSL86M11","RGSL86M12","RGSL87M1","RGSL87M2","RGSL87M3","RGSL87M4","RGSL87M5","RGSL87M6","RGSL87M7","RGSL87M8","RGSL87M9","RGSL87M10","RGSL87M11","RGSL87M12","RGSL88M1","RGSL88M2","RGSL88M3","RGSL88M4","RGSL88M5","RGSL88M6","RGSL88M7","RGSL88M8","RGSL88M9","RGSL88M10","RGSL88M11","RGSL88M12","RGSL89M1","RGSL89M2","RGSL89M3","RGSL89M4","RGSL89M5","RGSL89M6","RGSL89M7","RGSL89M8","RGSL89M9","RGSL89M10","RGSL89M11","RGSL89M12"
"1981:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","178.9","178.7","178.8","178.8","178.8","178.8","178.8","178.8","178.8","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5","367.5"
"1981:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","178.8","178.8","178.8","178.8","178.8","178.8","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.9","175.9","175.9","175.9","175.9","175.9","175.9","175.9","175.9","175.9","175.9","175.9","175.9","175.9","175.9","175.9","175.9","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4","368.4"
"1982:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","177.5","177.6","177.8","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","175.4","175.4","175.4","175.4","175.4","175.4","175.4","175.4","175.4","175.4","175.4","175.4","175.4","175.4","175.4","175.4","175.4","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7","367.7"
"1982:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","175.0","174.9","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.4","175.4","175.4","175.4","175.4","175.4","175.4","175.4","175.4","175.4","175.4","175.4","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2","369.2"
"1982:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","174.7","174.9","174.9","174.9","174.9","174.9","174.9","174.9","174.9","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","175.7","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6","368.6"
"1982:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","175.4","175.1","174.8","174.8","174.8","174.8","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6","370.6"
"1983:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","175.1","174.6","174.6","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","175.3","369.9","369.9","369.9","369.9","369.9","369.9","369.9","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0"
"1983:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","174.0","174.3","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","370.6","370.6","370.6","370.6","370.6","370.6","370.6","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4"
"1983:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","176.6","176.5","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.4","176.4","176.4","176.4","176.4","176.4","176.4","176.4","176.4","176.4","176.4","176.4","176.4","176.4","176.4","176.4","176.4","374.1","374.1","374.1","374.1","374.1","374.1","374.1","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0"
"1983:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","176.3","176.1","175.9","175.9","175.9","175.9","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","175.8","374.3","374.3","374.3","374.3","374.3","374.3","374.3","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2"
"1984:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","177.3","177.0","177.2","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","177.3","378.6","378.6","378.6","378.6","378.6","378.6","378.6","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6"
"1984:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","178.7","179.0","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","382.4","382.4","382.4","382.4","382.4","382.4","382.4","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7"
"1984:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","181.1","181.4","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","181.1","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.4","385.4","385.4","385.4","385.4","385.4","385.4","385.4","385.4","385.4","385.4","385.4","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9"
"1984:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","181.9","181.2","180.9","180.9","180.9","180.9","180.9","180.9","180.9","180.9","180.9","386.6","386.6","386.6","386.6","386.6","386.6","386.6","387.7","387.7","387.7","387.7","387.7","387.7","387.7","387.7","387.7","387.7","387.7","387.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7"
"1985:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","181.3","181.0","180.9","180.9","180.9","180.9","180.9","180.9","387.1","387.1","387.1","387.1","387.1","387.1","387.1","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4"
"1985:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","183.1","183.7","183.9","183.9","183.9","393.6","393.6","393.6","393.6","393.6","393.6","393.6","396.9","396.9","396.9","396.9","396.9","396.9","396.9","396.9","396.9","396.9","396.9","396.9","401.4","401.4","401.4","401.4","401.4","401.4","401.4","401.4","401.4","401.4","401.4","401.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4"
"1985:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","186.1","186.2","398.1","398.1","398.1","398.1","398.1","398.1","398.1","401.9","401.9","401.9","401.9","401.9","401.9","401.9","401.9","401.9","401.9","401.9","401.9","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9"
"1985:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","398.0","396.9","396.5","396.5","396.5","396.5","402.2","402.2","402.2","402.2","402.2","402.2","402.2","402.2","402.2","402.2","402.2","402.2","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1"
"1986:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","398.9","399.1","399.2","404.8","404.8","404.8","404.8","404.8","404.8","404.8","404.8","404.8","404.8","404.8","404.8","415.5","415.5","415.5","415.5","415.5","415.5","415.5","415.5","415.5","415.5","415.5","415.5","419.1","419.1","419.1","419.1","419.1","419.1","419.1","419.1","419.1","419.1","419.1","419.1","419.6","419.6","419.6","419.6","419.6"
"1986:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","412.4","413.0","413.3","413.3","413.3","413.3","413.3","413.3","413.3","413.3","413.3","413.3","421.0","421.0","421.0","421.0","421.0","421.0","421.0","421.0","421.0","421.0","421.0","421.0","425.2","425.2","425.2","425.2","425.2","425.2","425.2","425.2","425.2","425.2","425.2","425.2","425.7","425.7","425.7","425.7","425.7"
"1986:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","419.5","420.6","419.5","419.5","419.5","419.5","419.5","419.5","419.5","424.6","424.6","424.6","424.6","424.6","424.6","424.6","424.6","424.6","424.6","424.6","424.6","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.9","430.9","430.9","430.9","430.9"
"1986:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","420.6","419.7","420.7","420.7","420.7","420.7","427.1","427.1","427.1","427.1","427.1","427.1","427.1","427.1","427.1","427.1","427.1","427.1","434.0","434.0","434.0","434.0","434.0","434.0","434.0","434.0","434.0","434.0","434.0","434.0","433.6","433.6","433.6","433.6","433.6"
"1987:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","424.6","424.3","424.8","432.3","432.3","432.3","432.3","432.3","432.3","432.3","432.3","432.3","432.3","432.3","432.3","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.5","438.5","438.5","438.5","438.5"
