"DATE","ROUTPUT90M1","ROUTPUT90M2","ROUTPUT90M3","ROUTPUT90M4","ROUTPUT90M5","ROUTPUT90M6","ROUTPUT90M7","ROUTPUT90M8","ROUTPUT90M9","ROUTPUT90M10","ROUTPUT90M11","ROUTPUT90M12","ROUTPUT91M1","ROUTPUT91M2","ROUTPUT91M3","ROUTPUT91M4","ROUTPUT91M5","ROUTPUT91M6","ROUTPUT91M7","ROUTPUT91M8","ROUTPUT91M9","ROUTPUT91M10","ROUTPUT91M11","ROUTPUT91M12","ROUTPUT92M1","ROUTPUT92M2","ROUTPUT92M3","ROUTPUT92M4","ROUTPUT92M5","ROUTPUT92M6","ROUTPUT92M7","ROUTPUT92M8","ROUTPUT92M9","ROUTPUT92M10","ROUTPUT92M11","ROUTPUT92M12","ROUTPUT93M1","ROUTPUT93M2","ROUTPUT93M3","ROUTPUT93M4","ROUTPUT93M5","ROUTPUT93M6","ROUTPUT93M7","ROUTPUT93M8","ROUTPUT93M9","ROUTPUT93M10","ROUTPUT93M11","ROUTPUT93M12","ROUTPUT94M1","ROUTPUT94M2","ROUTPUT94M3","ROUTPUT94M4","ROUTPUT94M5","ROUTPUT94M6","ROUTPUT94M7","ROUTPUT94M8","ROUTPUT94M9","ROUTPUT94M10","ROUTPUT94M11","ROUTPUT94M12","ROUTPUT95M1","ROUTPUT95M2","ROUTPUT95M3","ROUTPUT95M4","ROUTPUT95M5","ROUTPUT95M6","ROUTPUT95M7","ROUTPUT95M8","ROUTPUT95M9","ROUTPUT95M10","ROUTPUT95M11","ROUTPUT95M12","ROUTPUT96M1","ROUTPUT96M2","ROUTPUT96M3","ROUTPUT96M4","ROUTPUT96M5","ROUTPUT96M6","ROUTPUT96M7","ROUTPUT96M8","ROUTPUT96M9","ROUTPUT96M10","ROUTPUT96M11","ROUTPUT96M12","ROUTPUT97M1","ROUTPUT97M2","ROUTPUT97M3","ROUTPUT97M4","ROUTPUT97M5","ROUTPUT97M6","ROUTPUT97M7","ROUTPUT97M8","ROUTPUT97M9","ROUTPUT97M10","ROUTPUT97M11","ROUTPUT97M12","ROUTPUT98M1","ROUTPUT98M2","ROUTPUT98M3","ROUTPUT98M4","ROUTPUT98M5","ROUTPUT98M6","ROUTPUT98M7","ROUTPUT98M8","ROUTPUT98M9","ROUTPUT98M10","ROUTPUT98M11","ROUTPUT98M12","ROUTPUT99M1","ROUTPUT99M2","ROUTPUT99M3","ROUTPUT99M4","ROUTPUT99M5","ROUTPUT99M6","ROUTPUT99M7","ROUTPUT99M8","ROUTPUT99M9","ROUTPUT99M10","ROUTPUT99M11","ROUTPUT99M12"
"1975:Q4","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","2752.7","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3292.5","3944.2","3944.2","3944.2","3944.2","3944.2","3944.2","3944.2","3944.2","3944.2","3944.2","3944.2","3944.2","3944.2","3944.2","3944.2","3944.2","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","3952.5","4129.4","4129.4"
"1976:Q1","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","2804.4","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","3356.7","4039.1","4039.1","4039.1","4039.1","4039.1","4039.1","4039.1","4039.1","4039.1","4039.1","4039.1","4039.1","4039.1","4039.1","4039.1","4039.1","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4044.6","4222.1","4222.1"
"1976:Q2","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","2816.9","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","3369.2","4068.9","4068.9","4068.9","4068.9","4068.9","4068.9","4068.9","4068.9","4068.9","4068.9","4068.9","4068.9","4068.9","4068.9","4068.9","4068.9","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4072.2","4253.6","4253.6"
"1976:Q3","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","2828.6","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","3381.0","4087.7","4087.7","4087.7","4087.7","4087.7","4087.7","4087.7","4087.7","4087.7","4087.7","4087.7","4087.7","4087.7","4087.7","4087.7","4087.7","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4088.5","4270.8","4270.8"
"1976:Q4","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","2856.8","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","3416.3","4128.4","4128.4","4128.4","4128.4","4128.4","4128.4","4128.4","4128.4","4128.4","4128.4","4128.4","4128.4","4128.4","4128.4","4128.4","4128.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4126.4","4303.6","4303.6"
"1977:Q1","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","2896.0","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","3466.4","4181.8","4181.8","4181.8","4181.8","4181.8","4181.8","4181.8","4181.8","4181.8","4181.8","4181.8","4181.8","4181.8","4181.8","4181.8","4181.8","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4176.3","4355.4","4355.4"
"1977:Q2","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","2942.7","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","3525.0","4268.0","4268.0","4268.0","4268.0","4268.0","4268.0","4268.0","4268.0","4268.0","4268.0","4268.0","4268.0","4268.0","4268.0","4268.0","4268.0","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4260.1","4433.3","4433.3"
"1977:Q3","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3001.8","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","3574.4","4336.3","4336.3","4336.3","4336.3","4336.3","4336.3","4336.3","4336.3","4336.3","4336.3","4336.3","4336.3","4336.3","4336.3","4336.3","4336.3","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4329.5","4513.7","4513.7"
"1977:Q4","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","2994.1","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","3567.2","4331.0","4331.0","4331.0","4331.0","4331.0","4331.0","4331.0","4331.0","4331.0","4331.0","4331.0","4331.0","4331.0","4331.0","4331.0","4331.0","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4328.3","4520.5","4520.5"
"1978:Q1","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3020.5","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","3591.8","4340.8","4340.8","4340.8","4340.8","4340.8","4340.8","4340.8","4340.8","4340.8","4340.8","4340.8","4340.8","4340.8","4340.8","4340.8","4340.8","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4345.5","4536.2","4536.2"
"1978:Q2","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3115.9","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","3707.0","4501.3","4501.3","4501.3","4501.3","4501.3","4501.3","4501.3","4501.3","4501.3","4501.3","4501.3","4501.3","4501.3","4501.3","4501.3","4501.3","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4510.7","4713.6","4713.6"
"1978:Q3","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3142.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","3735.6","4540.5","4540.5","4540.5","4540.5","4540.5","4540.5","4540.5","4540.5","4540.5","4540.5","4540.5","4540.5","4540.5","4540.5","4540.5","4540.5","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4552.1","4761.7","4761.7"
"1978:Q4","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3181.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","3779.6","4592.3","4592.3","4592.3","4592.3","4592.3","4592.3","4592.3","4592.3","4592.3","4592.3","4592.3","4592.3","4592.3","4592.3","4592.3","4592.3","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4603.7","4828.0","4828.0"
"1979:Q1","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3181.7","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","3780.8","4597.7","4597.7","4597.7","4597.7","4597.7","4597.7","4597.7","4597.7","4597.7","4597.7","4597.7","4597.7","4597.7","4597.7","4597.7","4597.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4605.7","4841.7","4841.7"
"1979:Q2","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","3784.3","4608.6","4608.6","4608.6","4608.6","4608.6","4608.6","4608.6","4608.6","4608.6","4608.6","4608.6","4608.6","4608.6","4608.6","4608.6","4608.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4615.6","4847.8","4847.8"
"1979:Q3","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3207.4","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","3807.5","4638.8","4638.8","4638.8","4638.8","4638.8","4638.8","4638.8","4638.8","4638.8","4638.8","4638.8","4638.8","4638.8","4638.8","4638.8","4638.8","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4644.9","4885.6","4885.6"
"1979:Q4","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3201.3","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","3814.6","4651.0","4651.0","4651.0","4651.0","4651.0","4651.0","4651.0","4651.0","4651.0","4651.0","4651.0","4651.0","4651.0","4651.0","4651.0","4651.0","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4656.2","4905.4","4905.4"
"1980:Q1","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3233.4","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","3830.8","4674.3","4674.3","4674.3","4674.3","4674.3","4674.3","4674.3","4674.3","4674.3","4674.3","4674.3","4674.3","4674.3","4674.3","4674.3","4674.3","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4679.0","4926.8","4926.8"
"1980:Q2","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3157.0","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","3732.6","4562.6","4562.6","4562.6","4562.6","4562.6","4562.6","4562.6","4562.6","4562.6","4562.6","4562.6","4562.6","4562.6","4562.6","4562.6","4562.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4566.6","4829.0","4829.0"
"1980:Q3","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3159.1","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","3733.5","4559.6","4559.6","4559.6","4559.6","4559.6","4559.6","4559.6","4559.6","4559.6","4559.6","4559.6","4559.6","4559.6","4559.6","4559.6","4559.6","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4562.3","4823.3","4823.3"
