"DATE","RGF00M1","RGF00M2","RGF00M3","RGF00M4","RGF00M5","RGF00M6","RGF00M7","RGF00M8","RGF00M9","RGF00M10","RGF00M11","RGF00M12","RGF01M1","RGF01M2","RGF01M3","RGF01M4","RGF01M5","RGF01M6","RGF01M7","RGF01M8","RGF01M9","RGF01M10","RGF01M11","RGF01M12","RGF02M1","RGF02M2","RGF02M3","RGF02M4","RGF02M5","RGF02M6","RGF02M7","RGF02M8","RGF02M9","RGF02M10","RGF02M11","RGF02M12","RGF03M1","RGF03M2","RGF03M3","RGF03M4","RGF03M5","RGF03M6","RGF03M7","RGF03M8","RGF03M9","RGF03M10","RGF03M11","RGF03M12","RGF04M1","RGF04M2","RGF04M3","RGF04M4","RGF04M5","RGF04M6","RGF04M7","RGF04M8","RGF04M9","RGF04M10","RGF04M11","RGF04M12","RGF05M1","RGF05M2","RGF05M3","RGF05M4","RGF05M5","RGF05M6","RGF05M7","RGF05M8","RGF05M9","RGF05M10","RGF05M11","RGF05M12","RGF06M1","RGF06M2","RGF06M3","RGF06M4","RGF06M5","RGF06M6","RGF06M7","RGF06M8","RGF06M9","RGF06M10","RGF06M11","RGF06M12","RGF07M1","RGF07M2","RGF07M3","RGF07M4","RGF07M5","RGF07M6","RGF07M7","RGF07M8","RGF07M9","RGF07M10","RGF07M11","RGF07M12","RGF08M1","RGF08M2","RGF08M3","RGF08M4","RGF08M5","RGF08M6","RGF08M7","RGF08M8","RGF08M9","RGF08M10","RGF08M11","RGF08M12","RGF09M1","RGF09M2","RGF09M3","RGF09M4","RGF09M5","RGF09M6","RGF09M7","RGF09M8","RGF09M9","RGF09M10","RGF09M11","RGF09M12"
"1979:Q4","409.2645","409.2645","409.2645","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","531.1","531.1","531.1","531.1","531.1"
"1980:Q1","421.011","421.011","421.011","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","421.4","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","451.7","548.1","548.1","548.1","548.1","548.1"
"1980:Q2","431.4818","431.4818","431.4818","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","561.9","561.9","561.9","561.9","561.9"
"1980:Q3","426.4856","426.4856","426.4856","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","456.8","554.3","554.3","554.3","554.3","554.3"
"1980:Q4","427.336","427.336","427.336","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","458.3","556.1","556.1","556.1","556.1","556.1"
"1981:Q1","436.1591","436.1591","436.1591","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","467.9","567.6","567.6","567.6","567.6","567.6"
"1981:Q2","449.3937","449.3937","449.3937","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","449.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","481.8","584.5","584.5","584.5","584.5","584.5"
"1981:Q3","449.128","449.128","449.128","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","449.4","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","583.9","583.9","583.9","583.9","583.9"
"1981:Q4","451.7855","451.7855","451.7855","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","452.1","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","486.4","590.1","590.1","590.1","590.1","590.1"
"1982:Q1","452.5828","452.5828","452.5828","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","487.1","591.0","591.0","591.0","591.0","591.0"
"1982:Q2","456.9944","456.9944","456.9944","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","457.3","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","491.6","596.4","596.4","596.4","596.4","596.4"
"1982:Q3","464.4887","464.4887","464.4887","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","464.7","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","499.0","605.4","605.4","605.4","605.4","605.4"
"1982:Q4","477.6702","477.6702","477.6702","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","478.0","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","513.7","623.3","623.3","623.3","623.3","623.3"
"1983:Q1","482.1349","482.1349","482.1349","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","482.5","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","520.0","630.9","630.9","630.9","630.9","630.9"
"1983:Q2","491.8084","491.8084","491.8084","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","531.0","644.3","644.3","644.3","644.3","644.3"
"1983:Q3","505.7341","505.7341","505.7341","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","506.1","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","545.9","662.4","662.4","662.4","662.4","662.4"
"1983:Q4","488.141","488.141","488.141","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","488.5","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","526.7","639.2","639.2","639.2","639.2","639.2"
"1984:Q1","492.4462","492.4462","492.4462","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","531.3","644.6","644.6","644.6","644.6","644.6"
"1984:Q2","508.4979","508.4979","508.4979","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","508.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","547.9","664.8","664.8","664.8","664.8","664.8"
"1984:Q3","506.8502","506.8502","506.8502","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","507.2","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","545.8","662.3","662.3","662.3","662.3","662.3"
"1984:Q4","521.52","521.52","521.52","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","521.8","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","684.3","684.3","684.3","684.3","684.3"
"1985:Q1","528.4828","528.4828","528.4828","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","528.8","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","691.6","691.6","691.6","691.6","691.6"
"1985:Q2","540.0166","540.0166","540.0166","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","540.4","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","583.9","708.5","708.5","708.5","708.5","708.5"
"1985:Q3","557.8754","557.8754","557.8754","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","603.5","732.3","732.3","732.3","732.3","732.3"
"1985:Q4","557.8754","557.8754","557.8754","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","558.3","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","603.2","732.0","732.0","732.0","732.0","732.0"
"1986:Q1","554.5269","554.5269","554.5269","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","554.9","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","728.1","728.1","728.1","728.1","728.1"
