"DATE","RCONS70M1","RCONS70M2","RCONS70M3","RCONS70M4","RCONS70M5","RCONS70M6","RCONS70M7","RCONS70M8","RCONS70M9","RCONS70M10","RCONS70M11","RCONS70M12","RCONS71M1","RCONS71M2","RCONS71M3","RCONS71M4","RCONS71M5","RCONS71M6","RCONS71M7","RCONS71M8","RCONS71M9","RCONS71M10","RCONS71M11","RCONS71M12","RCONS72M1","RCONS72M2","RCONS72M3","RCONS72M4","RCONS72M5","RCONS72M6","RCONS72M7","RCONS72M8","RCONS72M9","RCONS72M10","RCONS72M11","RCONS72M12","RCONS73M1","RCONS73M2","RCONS73M3","RCONS73M4","RCONS73M5","RCONS73M6","RCONS73M7","RCONS73M8","RCONS73M9","RCONS73M10","RCONS73M11","RCONS73M12","RCONS74M1","RCONS74M2","RCONS74M3","RCONS74M4","RCONS74M5","RCONS74M6","RCONS74M7","RCONS74M8","RCONS74M9","RCONS74M10","RCONS74M11","RCONS74M12","RCONS75M1","RCONS75M2","RCONS75M3","RCONS75M4","RCONS75M5","RCONS75M6","RCONS75M7","RCONS75M8","RCONS75M9","RCONS75M10","RCONS75M11","RCONS75M12","RCONS76M1","RCONS76M2","RCONS76M3","RCONS76M4","RCONS76M5","RCONS76M6","RCONS76M7","RCONS76M8","RCONS76M9","RCONS76M10","RCONS76M11","RCONS76M12","RCONS77M1","RCONS77M2","RCONS77M3","RCONS77M4","RCONS77M5","RCONS77M6","RCONS77M7","RCONS77M8","RCONS77M9","RCONS77M10","RCONS77M11","RCONS77M12","RCONS78M1","RCONS78M2","RCONS78M3","RCONS78M4","RCONS78M5","RCONS78M6","RCONS78M7","RCONS78M8","RCONS78M9","RCONS78M10","RCONS78M11","RCONS78M12","RCONS79M1","RCONS79M2","RCONS79M3","RCONS79M4","RCONS79M5","RCONS79M6","RCONS79M7","RCONS79M8","RCONS79M9","RCONS79M10","RCONS79M11","RCONS79M12"
"1953:Q1","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3","144.3"
"1953:Q2","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0"
"1953:Q3","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","91.8","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5"
"1953:Q4","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2"
"1954:Q1","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7"
"1954:Q2","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6"
"1954:Q3","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","95.9","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0"
"1954:Q4","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","96.8","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3"
"1955:Q1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6"
"1955:Q2","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4"
"1955:Q3","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6"
"1955:Q4","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5"
"1956:Q1","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","102.3","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1"
"1956:Q2","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8"
"1956:Q3","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7"
"1956:Q4","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9","167.9"
"1957:Q1","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5","168.5"
"1957:Q2","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6","169.6"
"1957:Q3","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3","170.3"
"1957:Q4","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","109.5","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2","172.2"
"1958:Q1","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4","172.4"
"1958:Q2","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2"
"1958:Q3","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","113.1","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4","177.4"
"1958:Q4","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","113.6","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1","178.1"
