"DATE","RG00M1","RG00M2","RG00M3","RG00M4","RG00M5","RG00M6","RG00M7","RG00M8","RG00M9","RG00M10","RG00M11","RG00M12","RG01M1","RG01M2","RG01M3","RG01M4","RG01M5","RG01M6","RG01M7","RG01M8","RG01M9","RG01M10","RG01M11","RG01M12","RG02M1","RG02M2","RG02M3","RG02M4","RG02M5","RG02M6","RG02M7","RG02M8","RG02M9","RG02M10","RG02M11","RG02M12","RG03M1","RG03M2","RG03M3","RG03M4","RG03M5","RG03M6","RG03M7","RG03M8","RG03M9","RG03M10","RG03M11","RG03M12","RG04M1","RG04M2","RG04M3","RG04M4","RG04M5","RG04M6","RG04M7","RG04M8","RG04M9","RG04M10","RG04M11","RG04M12","RG05M1","RG05M2","RG05M3","RG05M4","RG05M5","RG05M6","RG05M7","RG05M8","RG05M9","RG05M10","RG05M11","RG05M12","RG06M1","RG06M2","RG06M3","RG06M4","RG06M5","RG06M6","RG06M7","RG06M8","RG06M9","RG06M10","RG06M11","RG06M12","RG07M1","RG07M2","RG07M3","RG07M4","RG07M5","RG07M6","RG07M7","RG07M8","RG07M9","RG07M10","RG07M11","RG07M12","RG08M1","RG08M2","RG08M3","RG08M4","RG08M5","RG08M6","RG08M7","RG08M8","RG08M9","RG08M10","RG08M11","RG08M12","RG09M1","RG09M2","RG09M3","RG09M4","RG09M5","RG09M6","RG09M7","RG09M8","RG09M9","RG09M10","RG09M11","RG09M12"
"1982:Q4","1062.5","1062.5","1062.5","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1064.0","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1165.8","1420.1","1420.1","1420.1","1420.1","1420.1"
"1983:Q1","1067.9","1067.9","1067.9","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1069.8","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1174.6","1430.8","1430.8","1430.8","1430.8","1430.8"
"1983:Q2","1076.2","1076.2","1076.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1078.2","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1184.6","1443.0","1443.0","1443.0","1443.0","1443.0"
"1983:Q3","1094.9","1094.9","1094.9","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1097.0","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1205.2","1468.0","1468.0","1468.0","1468.0","1468.0"
"1983:Q4","1076.6","1076.6","1076.6","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1078.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1443.2","1443.2","1443.2","1443.2","1443.2"
"1984:Q1","1089.0","1089.0","1089.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1091.0","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1196.6","1457.8","1457.8","1457.8","1457.8","1457.8"
"1984:Q2","1113.1","1113.1","1113.1","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1115.2","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1222.4","1489.2","1489.2","1489.2","1489.2","1489.2"
"1984:Q3","1121.1","1121.1","1121.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1231.4","1500.2","1500.2","1500.2","1500.2","1500.2"
"1984:Q4","1142.1","1142.1","1142.1","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1144.2","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1257.9","1532.3","1532.3","1532.3","1532.3","1532.3"
"1985:Q1","1155.5","1155.5","1155.5","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1157.6","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1272.2","1549.9","1549.9","1549.9","1549.9","1549.9"
"1985:Q2","1178.5","1178.5","1178.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1180.5","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1300.8","1584.7","1584.7","1584.7","1584.7","1584.7"
"1985:Q3","1207.1","1207.1","1207.1","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1209.2","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1334.6","1625.8","1625.8","1625.8","1625.8","1625.8"
"1985:Q4","1212.7","1212.7","1212.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1214.7","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1342.6","1635.5","1635.5","1635.5","1635.5","1635.5"
"1986:Q1","1221.9","1221.9","1221.9","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1224.0","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1357.1","1653.2","1653.2","1653.2","1653.2","1653.2"
"1986:Q2","1245.9","1245.9","1245.9","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1385.9","1688.3","1688.3","1688.3","1688.3","1688.3"
"1986:Q3","1275.3","1275.3","1275.3","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1277.4","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1417.5","1726.6","1726.6","1726.6","1726.6","1726.6"
"1986:Q4","1269.6","1269.6","1269.6","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1271.5","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1409.6","1716.6","1716.6","1716.6","1716.6","1716.6"
"1987:Q1","1276.7","1276.7","1276.7","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1278.4","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1413.2","1723.7","1723.7","1723.7","1723.7","1723.7"
"1987:Q2","1287.5","1287.5","1287.5","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1289.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1423.1","1734.6","1734.6","1734.6","1734.6","1734.6"
"1987:Q3","1290.9","1290.9","1290.9","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1292.4","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1425.6","1734.6","1734.6","1734.6","1734.6","1734.6"
"1987:Q4","1308.6","1308.6","1308.6","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1310.0","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1445.1","1755.6","1755.6","1755.6","1755.6","1755.6"
