"DATE","NOUTPUT00M1","NOUTPUT00M2","NOUTPUT00M3","NOUTPUT00M4","NOUTPUT00M5","NOUTPUT00M6","NOUTPUT00M7","NOUTPUT00M8","NOUTPUT00M9","NOUTPUT00M10","NOUTPUT00M11","NOUTPUT00M12","NOUTPUT01M1","NOUTPUT01M2","NOUTPUT01M3","NOUTPUT01M4","NOUTPUT01M5","NOUTPUT01M6","NOUTPUT01M7","NOUTPUT01M8","NOUTPUT01M9","NOUTPUT01M10","NOUTPUT01M11","NOUTPUT01M12","NOUTPUT02M1","NOUTPUT02M2","NOUTPUT02M3","NOUTPUT02M4","NOUTPUT02M5","NOUTPUT02M6","NOUTPUT02M7","NOUTPUT02M8","NOUTPUT02M9","NOUTPUT02M10","NOUTPUT02M11","NOUTPUT02M12","NOUTPUT03M1","NOUTPUT03M2","NOUTPUT03M3","NOUTPUT03M4","NOUTPUT03M5","NOUTPUT03M6","NOUTPUT03M7","NOUTPUT03M8","NOUTPUT03M9","NOUTPUT03M10","NOUTPUT03M11","NOUTPUT03M12","NOUTPUT04M1","NOUTPUT04M2","NOUTPUT04M3","NOUTPUT04M4","NOUTPUT04M5","NOUTPUT04M6","NOUTPUT04M7","NOUTPUT04M8","NOUTPUT04M9","NOUTPUT04M10","NOUTPUT04M11","NOUTPUT04M12","NOUTPUT05M1","NOUTPUT05M2","NOUTPUT05M3","NOUTPUT05M4","NOUTPUT05M5","NOUTPUT05M6","NOUTPUT05M7","NOUTPUT05M8","NOUTPUT05M9","NOUTPUT05M10","NOUTPUT05M11","NOUTPUT05M12","NOUTPUT06M1","NOUTPUT06M2","NOUTPUT06M3","NOUTPUT06M4","NOUTPUT06M5","NOUTPUT06M6","NOUTPUT06M7","NOUTPUT06M8","NOUTPUT06M9","NOUTPUT06M10","NOUTPUT06M11","NOUTPUT06M12","NOUTPUT07M1","NOUTPUT07M2","NOUTPUT07M3","NOUTPUT07M4","NOUTPUT07M5","NOUTPUT07M6","NOUTPUT07M7","NOUTPUT07M8","NOUTPUT07M9","NOUTPUT07M10","NOUTPUT07M11","NOUTPUT07M12","NOUTPUT08M1","NOUTPUT08M2","NOUTPUT08M3","NOUTPUT08M4","NOUTPUT08M5","NOUTPUT08M6","NOUTPUT08M7","NOUTPUT08M8","NOUTPUT08M9","NOUTPUT08M10","NOUTPUT08M11","NOUTPUT08M12","NOUTPUT09M1","NOUTPUT09M2","NOUTPUT09M3","NOUTPUT09M4","NOUTPUT09M5","NOUTPUT09M6","NOUTPUT09M7","NOUTPUT09M8","NOUTPUT09M9","NOUTPUT09M10","NOUTPUT09M11","NOUTPUT09M12"
"1999:Q1","9072.7","9072.7","9072.7","9072.7","9072.7","9072.7","9072.7","9104.5","9104.5","9104.5","9104.5","9104.5","9104.5","9104.5","9104.5","9104.5","9104.5","9104.5","9104.5","9093.1","9093.1","9093.1","9093.1","9093.1","9093.1","9093.1","9093.1","9093.1","9093.1","9093.1","9093.1","9092.7","9092.7","9092.7","9092.7","9092.7","9092.7","9092.7","9092.7","9092.7","9092.7","9092.7","9092.7","9092.7","9092.7","9092.7","9092.7","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9066.6","9148.6","9148.6","9148.6","9148.6","9148.6"
"1999:Q2","9146.2","9146.2","9146.2","9146.2","9146.2","9146.2","9146.2","9191.5","9191.5","9191.5","9191.5","9191.5","9191.5","9191.5","9191.5","9191.5","9191.5","9191.5","9191.5","9161.4","9161.4","9161.4","9161.4","9161.4","9161.4","9161.4","9161.4","9161.4","9161.4","9161.4","9161.4","9171.7","9171.7","9171.7","9171.7","9171.7","9171.7","9171.7","9171.7","9171.7","9171.7","9171.7","9171.7","9171.7","9171.7","9171.7","9171.7","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9174.1","9252.6","9252.6","9252.6","9252.6","9252.6"
"1999:Q3","9297.8","9297.8","9297.8","9297.8","9297.8","9297.8","9297.8","9340.9","9340.9","9340.9","9340.9","9340.9","9340.9","9340.9","9340.9","9340.9","9340.9","9340.9","9340.9","9297.4","9297.4","9297.4","9297.4","9297.4","9297.4","9297.4","9297.4","9297.4","9297.4","9297.4","9297.4","9316.5","9316.5","9316.5","9316.5","9316.5","9316.5","9316.5","9316.5","9316.5","9316.5","9316.5","9316.5","9316.5","9316.5","9316.5","9316.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9313.5","9405.1","9405.1","9405.1","9405.1","9405.1"
"1999:Q4","#N/A","9477.1","9501.6","9507.9","9507.9","9507.9","9507.9","9559.7","9559.7","9559.7","9559.7","9559.7","9559.7","9559.7","9559.7","9559.7","9559.7","9559.7","9559.7","9522.5","9522.5","9522.5","9522.5","9522.5","9522.5","9522.5","9522.5","9522.5","9522.5","9522.5","9522.5","9516.4","9516.4","9516.4","9516.4","9516.4","9516.4","9516.4","9516.4","9516.4","9516.4","9516.4","9516.4","9516.4","9516.4","9516.4","9516.4","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9519.5","9607.7","9607.7","9607.7","9607.7","9607.7"
"2000:Q1","#N/A","#N/A","#N/A","#N/A","9697.2","9697.6","9707.0","9752.7","9752.7","9752.7","9752.7","9752.7","9752.7","9752.7","9752.7","9752.7","9752.7","9752.7","9752.7","9668.7","9668.7","9668.7","9668.7","9668.7","9668.7","9668.7","9668.7","9668.7","9668.7","9668.7","9668.7","9649.5","9649.5","9649.5","9649.5","9649.5","9649.5","9649.5","9649.5","9649.5","9649.5","9649.5","9649.5","9649.5","9649.5","9649.5","9649.5","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9629.4","9709.5","9709.5","9709.5","9709.5","9709.5"
"2000:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9937.3","9942.9","9945.7","9945.7","9945.7","9945.7","9945.7","9945.7","9945.7","9945.7","9945.7","9945.7","9857.6","9857.6","9857.6","9857.6","9857.6","9857.6","9857.6","9857.6","9857.6","9857.6","9857.6","9857.6","9820.7","9820.7","9820.7","9820.7","9820.7","9820.7","9820.7","9820.7","9820.7","9820.7","9820.7","9820.7","9820.7","9820.7","9820.7","9820.7","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9822.8","9949.1","9949.1","9949.1","9949.1","9949.1"
"2000:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","10063.3","10052.2","10039.4","10039.4","10039.4","10039.4","10039.4","10039.4","10039.4","9937.5","9937.5","9937.5","9937.5","9937.5","9937.5","9937.5","9937.5","9937.5","9937.5","9937.5","9937.5","9874.8","9874.8","9874.8","9874.8","9874.8","9874.8","9874.8","9874.8","9874.8","9874.8","9874.8","9874.8","9874.8","9874.8","9874.8","9874.8","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","9862.1","10017.5","10017.5","10017.5","10017.5","10017.5"
"2000:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","10125.0","10112.8","10114.4","10114.4","10114.4","10114.4","10027.9","10027.9","10027.9","10027.9","10027.9","10027.9","10027.9","10027.9","10027.9","10027.9","10027.9","10027.9","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","9953.6","10129.8","10129.8","10129.8","10129.8","10129.8"
"2001:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","10243.6","10229.4","10226.8","10141.7","10141.7","10141.7","10141.7","10141.7","10141.7","10141.7","10141.7","10141.7","10141.7","10141.7","10141.7","10028.1","10028.1","10028.1","10028.1","10028.1","10028.1","10028.1","10028.1","10028.1","10028.1","10028.1","10028.1","10028.1","10028.1","10028.1","10028.1","10024.8","10024.8","10024.8","10024.8","10024.8","10024.8","10024.8","10024.8","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10021.5","10165.1","10165.1","10165.1","10165.1","10165.1"
"2001:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","10217.6","10201.6","10202.6","10202.6","10202.6","10202.6","10202.6","10202.6","10202.6","10202.6","10202.6","10202.6","10049.9","10049.9","10049.9","10049.9","10049.9","10049.9","10049.9","10049.9","10049.9","10049.9","10049.9","10049.9","10049.9","10049.9","10049.9","10049.9","10088.2","10088.2","10088.2","10088.2","10088.2","10088.2","10088.2","10088.2","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10128.9","10301.3","10301.3","10301.3","10301.3","10301.3"
"2001:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","10247.7","10229.7","10224.9","10224.9","10224.9","10224.9","10224.9","10224.9","10224.9","10097.7","10097.7","10097.7","10097.7","10097.7","10097.7","10097.7","10097.7","10097.7","10097.7","10097.7","10097.7","10097.7","10097.7","10097.7","10097.7","10096.2","10096.2","10096.2","10096.2","10096.2","10096.2","10096.2","10096.2","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10135.1","10305.2","10305.2","10305.2","10305.2","10305.2"
"2001:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","10221.6","10253.2","10263.3","10263.3","10263.3","10263.3","10152.9","10152.9","10152.9","10152.9","10152.9","10152.9","10152.9","10152.9","10152.9","10152.9","10152.9","10152.9","10152.9","10152.9","10152.9","10152.9","10193.9","10193.9","10193.9","10193.9","10193.9","10193.9","10193.9","10193.9","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10226.3","10373.1","10373.1","10373.1","10373.1","10373.1"
"2002:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","10431.3","10428.8","10449.8","10313.1","10313.1","10313.1","10313.1","10313.1","10313.1","10313.1","10313.1","10313.1","10313.1","10313.1","10313.1","10313.1","10313.1","10313.1","10313.1","10329.3","10329.3","10329.3","10329.3","10329.3","10329.3","10329.3","10329.3","10338.2","10338.2","10338.2","10338.2","10338.2","10338.2","10338.2","10338.2","10338.2","10338.2","10338.2","10338.2","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10333.3","10498.7","10498.7","10498.7","10498.7","10498.7"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","10369.9","10371.0","10376.9","10376.9","10376.9","10376.9","10376.9","10376.9","10376.9","10376.9","10376.9","10376.9","10376.9","10376.9","10376.9","10376.9","10428.3","10428.3","10428.3","10428.3","10428.3","10428.3","10428.3","10428.3","10445.7","10445.7","10445.7","10445.7","10445.7","10445.7","10445.7","10445.7","10445.7","10445.7","10445.7","10445.7","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10426.6","10601.9","10601.9","10601.9","10601.9","10601.9"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","10486.1","10503.7","10506.2","10506.2","10506.2","10506.2","10506.2","10506.2","10506.2","10506.2","10506.2","10506.2","10506.2","10542.0","10542.0","10542.0","10542.0","10542.0","10542.0","10542.0","10542.0","10546.5","10546.5","10546.5","10546.5","10546.5","10546.5","10546.5","10546.5","10546.5","10546.5","10546.5","10546.5","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10527.4","10701.7","10701.7","10701.7","10701.7","10701.7"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","10572.3","10586.3","10588.8","10588.8","10588.8","10588.8","10588.8","10588.8","10588.8","10588.8","10623.7","10623.7","10623.7","10623.7","10623.7","10623.7","10623.7","10623.7","10617.5","10617.5","10617.5","10617.5","10617.5","10617.5","10617.5","10617.5","10617.5","10617.5","10617.5","10617.5","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10591.1","10766.9","10766.9","10766.9","10766.9","10766.9"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","10697.7","10704.2","10688.4","10688.4","10688.4","10688.4","10688.4","10735.8","10735.8","10735.8","10735.8","10735.8","10735.8","10735.8","10735.8","10744.6","10744.6","10744.6","10744.6","10744.6","10744.6","10744.6","10744.6","10744.6","10744.6","10744.6","10744.6","10717.0","10717.0","10717.0","10717.0","10717.0","10717.0","10717.0","10717.0","10717.0","10717.0","10717.0","10717.0","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10705.6","10888.4","10888.4","10888.4","10888.4","10888.4"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","10777.3","10793.9","10802.7","10802.7","10846.7","10846.7","10846.7","10846.7","10846.7","10846.7","10846.7","10846.7","10884.0","10884.0","10884.0","10884.0","10884.0","10884.0","10884.0","10884.0","10884.0","10884.0","10884.0","10884.0","10844.6","10844.6","10844.6","10844.6","10844.6","10844.6","10844.6","10844.6","10844.6","10844.6","10844.6","10844.6","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","10831.8","11008.1","11008.1","11008.1","11008.1","11008.1"
"2003:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11038.4","#N/A","11107.0","11107.0","11107.0","11107.0","11107.0","11107.0","11107.0","11116.7","11116.7","11116.7","11116.7","11116.7","11116.7","11116.7","11116.7","11116.7","11116.7","11116.7","11116.7","11087.4","11087.4","11087.4","11087.4","11087.4","11087.4","11087.4","11087.4","11087.4","11087.4","11087.4","11087.4","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11086.1","11255.7","11255.7","11255.7","11255.7","11255.7"
"2003:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11246.3","11252.3","11262.0","11262.0","11262.0","11262.0","11270.9","11270.9","11270.9","11270.9","11270.9","11270.9","11270.9","11270.9","11270.9","11270.9","11270.9","11270.9","11236.0","11236.0","11236.0","11236.0","11236.0","11236.0","11236.0","11236.0","11236.0","11236.0","11236.0","11236.0","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11219.5","11416.5","11416.5","11416.5","11416.5","11416.5"
