"DATE","RGSL00M1","RGSL00M2","RGSL00M3","RGSL00M4","RGSL00M5","RGSL00M6","RGSL00M7","RGSL00M8","RGSL00M9","RGSL00M10","RGSL00M11","RGSL00M12","RGSL01M1","RGSL01M2","RGSL01M3","RGSL01M4","RGSL01M5","RGSL01M6","RGSL01M7","RGSL01M8","RGSL01M9","RGSL01M10","RGSL01M11","RGSL01M12","RGSL02M1","RGSL02M2","RGSL02M3","RGSL02M4","RGSL02M5","RGSL02M6","RGSL02M7","RGSL02M8","RGSL02M9","RGSL02M10","RGSL02M11","RGSL02M12","RGSL03M1","RGSL03M2","RGSL03M3","RGSL03M4","RGSL03M5","RGSL03M6","RGSL03M7","RGSL03M8","RGSL03M9","RGSL03M10","RGSL03M11","RGSL03M12","RGSL04M1","RGSL04M2","RGSL04M3","RGSL04M4","RGSL04M5","RGSL04M6","RGSL04M7","RGSL04M8","RGSL04M9","RGSL04M10","RGSL04M11","RGSL04M12","RGSL05M1","RGSL05M2","RGSL05M3","RGSL05M4","RGSL05M5","RGSL05M6","RGSL05M7","RGSL05M8","RGSL05M9","RGSL05M10","RGSL05M11","RGSL05M12","RGSL06M1","RGSL06M2","RGSL06M3","RGSL06M4","RGSL06M5","RGSL06M6","RGSL06M7","RGSL06M8","RGSL06M9","RGSL06M10","RGSL06M11","RGSL06M12","RGSL07M1","RGSL07M2","RGSL07M3","RGSL07M4","RGSL07M5","RGSL07M6","RGSL07M7","RGSL07M8","RGSL07M9","RGSL07M10","RGSL07M11","RGSL07M12","RGSL08M1","RGSL08M2","RGSL08M3","RGSL08M4","RGSL08M5","RGSL08M6","RGSL08M7","RGSL08M8","RGSL08M9","RGSL08M10","RGSL08M11","RGSL08M12","RGSL09M1","RGSL09M2","RGSL09M3","RGSL09M4","RGSL09M5","RGSL09M6","RGSL09M7","RGSL09M8","RGSL09M9","RGSL09M10","RGSL09M11","RGSL09M12"
"1965:Q2","379.5735","379.5735","379.5735","#N/A","#N/A","#N/A","#N/A","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","381.4","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","420.8","514.0","514.0","514.0","514.0","514.0"
"1965:Q3","390.2582","390.2582","390.2582","#N/A","#N/A","#N/A","#N/A","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","392.1","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","432.7","528.4","528.4","528.4","528.4","528.4"
"1965:Q4","395.9567","395.9567","395.9567","#N/A","#N/A","#N/A","#N/A","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","397.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","438.9","536.0","536.0","536.0","536.0","536.0"
"1966:Q1","401.0319","401.0319","401.0319","#N/A","#N/A","#N/A","#N/A","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","403.0","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","542.7","542.7","542.7","542.7","542.7"
"1966:Q2","404.1483","404.1483","404.1483","#N/A","#N/A","#N/A","#N/A","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","406.1","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","447.8","546.8","546.8","546.8","546.8","546.8"
"1966:Q3","408.7783","408.7783","408.7783","#N/A","#N/A","#N/A","#N/A","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","453.0","553.2","553.2","553.2","553.2","553.2"
"1966:Q4","419.1959","419.1959","419.1959","#N/A","#N/A","#N/A","#N/A","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","464.6","567.4","567.4","567.4","567.4","567.4"
"1967:Q1","424.093","424.093","424.093","#N/A","#N/A","#N/A","#N/A","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","574.5","574.5","574.5","574.5","574.5"
"1967:Q2","426.408","426.408","426.408","#N/A","#N/A","#N/A","#N/A","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","428.5","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","577.6","577.6","577.6","577.6","577.6"
"1967:Q3","428.0998","428.0998","428.0998","#N/A","#N/A","#N/A","#N/A","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","430.2","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","474.8","579.9","579.9","579.9","579.9","579.9"
"1967:Q4","435.49","435.49","435.49","#N/A","#N/A","#N/A","#N/A","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","483.1","590.0","590.0","590.0","590.0","590.0"
"1968:Q1","443.4145","443.4145","443.4145","#N/A","#N/A","#N/A","#N/A","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","445.7","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","600.3","600.3","600.3","600.3","600.3"
"1968:Q2","451.8732","451.8732","451.8732","#N/A","#N/A","#N/A","#N/A","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","501.1","612.0","612.0","612.0","612.0","612.0"
"1968:Q3","458.1059","458.1059","458.1059","#N/A","#N/A","#N/A","#N/A","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","460.4","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","508.3","620.8","620.8","620.8","620.8","620.8"
"1968:Q4","461.6675","461.6675","461.6675","#N/A","#N/A","#N/A","#N/A","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","463.8","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","512.7","626.2","626.2","626.2","626.2","626.2"
"1969:Q1","464.6948","464.6948","464.6948","#N/A","#N/A","#N/A","#N/A","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","516.9","631.3","631.3","631.3","631.3","631.3"
"1969:Q2","468.3454","468.3454","468.3454","#N/A","#N/A","#N/A","#N/A","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","470.1","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","636.7","636.7","636.7","636.7","636.7"
"1969:Q3","469.0577","469.0577","469.0577","#N/A","#N/A","#N/A","#N/A","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","522.3","638.0","638.0","638.0","638.0","638.0"
"1969:Q4","468.0783","468.0783","468.0783","#N/A","#N/A","#N/A","#N/A","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","469.7","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","521.2","636.6","636.6","636.6","636.6","636.6"
"1970:Q1","472.7974","472.7974","472.7974","#N/A","#N/A","#N/A","#N/A","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","474.4","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","642.5","642.5","642.5","642.5","642.5"
"1970:Q2","475.4686","475.4686","475.4686","#N/A","#N/A","#N/A","#N/A","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","477.3","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","528.9","645.9","645.9","645.9","645.9","645.9"
"1970:Q3","486.1532","486.1532","486.1532","#N/A","#N/A","#N/A","#N/A","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","488.2","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","540.8","660.4","660.4","660.4","660.4","660.4"
"1970:Q4","488.6463","488.6463","488.6463","#N/A","#N/A","#N/A","#N/A","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","490.9","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","543.5","663.8","663.8","663.8","663.8","663.8"
"1971:Q1","490.7833","490.7833","490.7833","#N/A","#N/A","#N/A","#N/A","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","493.5","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","666.9","666.9","666.9","666.9","666.9"
"1971:Q2","493.8106","493.8106","493.8106","#N/A","#N/A","#N/A","#N/A","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","549.7","671.4","671.4","671.4","671.4","671.4"
"1971:Q3","494.79","494.79","494.79","#N/A","#N/A","#N/A","#N/A","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","498.2","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","551.0","673.1","673.1","673.1","673.1","673.1"
