"DATE","RCONS00M1","RCONS00M2","RCONS00M3","RCONS00M4","RCONS00M5","RCONS00M6","RCONS00M7","RCONS00M8","RCONS00M9","RCONS00M10","RCONS00M11","RCONS00M12","RCONS01M1","RCONS01M2","RCONS01M3","RCONS01M4","RCONS01M5","RCONS01M6","RCONS01M7","RCONS01M8","RCONS01M9","RCONS01M10","RCONS01M11","RCONS01M12","RCONS02M1","RCONS02M2","RCONS02M3","RCONS02M4","RCONS02M5","RCONS02M6","RCONS02M7","RCONS02M8","RCONS02M9","RCONS02M10","RCONS02M11","RCONS02M12","RCONS03M1","RCONS03M2","RCONS03M3","RCONS03M4","RCONS03M5","RCONS03M6","RCONS03M7","RCONS03M8","RCONS03M9","RCONS03M10","RCONS03M11","RCONS03M12","RCONS04M1","RCONS04M2","RCONS04M3","RCONS04M4","RCONS04M5","RCONS04M6","RCONS04M7","RCONS04M8","RCONS04M9","RCONS04M10","RCONS04M11","RCONS04M12","RCONS05M1","RCONS05M2","RCONS05M3","RCONS05M4","RCONS05M5","RCONS05M6","RCONS05M7","RCONS05M8","RCONS05M9","RCONS05M10","RCONS05M11","RCONS05M12","RCONS06M1","RCONS06M2","RCONS06M3","RCONS06M4","RCONS06M5","RCONS06M6","RCONS06M7","RCONS06M8","RCONS06M9","RCONS06M10","RCONS06M11","RCONS06M12","RCONS07M1","RCONS07M2","RCONS07M3","RCONS07M4","RCONS07M5","RCONS07M6","RCONS07M7","RCONS07M8","RCONS07M9","RCONS07M10","RCONS07M11","RCONS07M12","RCONS08M1","RCONS08M2","RCONS08M3","RCONS08M4","RCONS08M5","RCONS08M6","RCONS08M7","RCONS08M8","RCONS08M9","RCONS08M10","RCONS08M11","RCONS08M12","RCONS09M1","RCONS09M2","RCONS09M3","RCONS09M4","RCONS09M5","RCONS09M6","RCONS09M7","RCONS09M8","RCONS09M9","RCONS09M10","RCONS09M11","RCONS09M12"
"1982:Q4","1931.5","1931.5","1931.5","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","1948.6","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.8","2116.2","2116.2","2116.2","2740.9","2740.9","2740.9","2740.9","2740.9"
"1983:Q1","1949.8","1949.8","1949.8","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","1971.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2145.1","2144.6","2144.6","2144.6","2776.9","2776.9","2776.9","2776.9","2776.9"
"1983:Q2","1979.9","1979.9","1979.9","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2003.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2176.1","2175.6","2175.6","2175.6","2812.5","2812.5","2812.5","2812.5","2812.5"
"1983:Q3","2000.3","2000.3","2000.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2025.3","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2208.2","2207.7","2207.7","2207.7","2852.8","2852.8","2852.8","2852.8","2852.8"
"1983:Q4","2025.3","2025.3","2025.3","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2051.2","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.5","2233.1","2233.1","2233.1","2882.0","2882.0","2882.0","2882.0","2882.0"
"1984:Q1","2041.8","2041.8","2041.8","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2066.2","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2241.1","2240.6","2240.6","2240.6","2896.2","2896.2","2896.2","2896.2","2896.2"
"1984:Q2","2058.8","2058.8","2058.8","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2082.9","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2263.0","2262.6","2262.6","2262.6","2920.6","2920.6","2920.6","2920.6","2920.6"
"1984:Q3","2082.9","2082.9","2082.9","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2106.7","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2292.0","2291.6","2291.6","2291.6","2958.7","2958.7","2958.7","2958.7","2958.7"
"1984:Q4","2110.6","2110.6","2110.6","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2134.4","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.9","2322.5","2322.5","2322.5","2992.5","2992.5","2992.5","2992.5","2992.5"
"1985:Q1","2145.4","2145.4","2145.4","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2169.2","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2368.0","2367.6","2367.6","2367.6","3046.7","3046.7","3046.7","3046.7","3046.7"
"1985:Q2","2166.4","2166.4","2166.4","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2190.2","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.8","2389.4","2389.4","2389.4","3074.4","3074.4","3074.4","3074.4","3074.4"
"1985:Q3","2198.4","2198.4","2198.4","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2222.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2427.2","2426.9","2426.9","2426.9","3115.8","3115.8","3115.8","3115.8","3115.8"
"1985:Q4","2224.0","2224.0","2224.0","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2247.8","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2449.0","2448.7","2448.7","2448.7","3140.8","3140.8","3140.8","3140.8","3140.8"
"1986:Q1","2231.0","2231.0","2231.0","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2255.1","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.6","2454.3","2454.3","2454.3","3151.7","3151.7","3151.7","3151.7","3151.7"
"1986:Q2","2243.5","2243.5","2243.5","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2267.3","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2465.1","2464.8","2464.8","2464.8","3169.5","3169.5","3169.5","3169.5","3169.5"
"1986:Q3","2265.1","2265.1","2265.1","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2288.3","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.2","2486.0","2486.0","2486.0","3195.2","3195.2","3195.2","3195.2","3195.2"
"1986:Q4","2291.9","2291.9","2291.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2313.9","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2512.1","2511.9","2511.9","2511.9","3229.9","3229.9","3229.9","3229.9","3229.9"
"1987:Q1","2327.1","2327.1","2327.1","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2346.8","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2551.0","2550.7","2550.7","2550.7","3275.2","3275.2","3275.2","3275.2","3275.2"
"1987:Q2","2349.5","2349.5","2349.5","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2367.8","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2575.1","2574.8","2574.8","2574.8","3306.5","3306.5","3306.5","3306.5","3306.5"
"1987:Q3","2373.6","2373.6","2373.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2390.6","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2599.0","2598.7","2598.7","2598.7","3334.8","3334.8","3334.8","3334.8","3334.8"
"1987:Q4","2395.6","2395.6","2395.6","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2411.9","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2622.2","2621.9","2621.9","2621.9","3368.8","3368.8","3368.8","3368.8","3368.8"
