"DATE","RCON80M1","RCON80M2","RCON80M3","RCON80M4","RCON80M5","RCON80M6","RCON80M7","RCON80M8","RCON80M9","RCON80M10","RCON80M11","RCON80M12","RCON81M1","RCON81M2","RCON81M3","RCON81M4","RCON81M5","RCON81M6","RCON81M7","RCON81M8","RCON81M9","RCON81M10","RCON81M11","RCON81M12","RCON82M1","RCON82M2","RCON82M3","RCON82M4","RCON82M5","RCON82M6","RCON82M7","RCON82M8","RCON82M9","RCON82M10","RCON82M11","RCON82M12","RCON83M1","RCON83M2","RCON83M3","RCON83M4","RCON83M5","RCON83M6","RCON83M7","RCON83M8","RCON83M9","RCON83M10","RCON83M11","RCON83M12","RCON84M1","RCON84M2","RCON84M3","RCON84M4","RCON84M5","RCON84M6","RCON84M7","RCON84M8","RCON84M9","RCON84M10","RCON84M11","RCON84M12","RCON85M1","RCON85M2","RCON85M3","RCON85M4","RCON85M5","RCON85M6","RCON85M7","RCON85M8","RCON85M9","RCON85M10","RCON85M11","RCON85M12","RCON86M1","RCON86M2","RCON86M3","RCON86M4","RCON86M5","RCON86M6","RCON86M7","RCON86M8","RCON86M9","RCON86M10","RCON86M11","RCON86M12","RCON87M1","RCON87M2","RCON87M3","RCON87M4","RCON87M5","RCON87M6","RCON87M7","RCON87M8","RCON87M9","RCON87M10","RCON87M11","RCON87M12","RCON88M1","RCON88M2","RCON88M3","RCON88M4","RCON88M5","RCON88M6","RCON88M7","RCON88M8","RCON88M9","RCON88M10","RCON88M11","RCON88M12","RCON89M1","RCON89M2","RCON89M3","RCON89M4","RCON89M5","RCON89M6","RCON89M7","RCON89M8","RCON89M9","RCON89M10","RCON89M11","RCON89M12"
"1962:Q1","475.3","475.3","475.3","475.3","475.3","475.3","475.3","475.3","475.3","475.3","475.3","475.3","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","474.5","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6","1053.6"
"1962:Q2","480.7","480.7","480.7","480.7","480.7","480.7","480.7","480.7","480.7","480.7","480.7","480.7","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","479.8","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6","1063.6"
"1962:Q3","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8","1072.8"
"1962:Q4","490.8","490.8","490.8","490.8","490.8","490.8","490.8","490.8","490.8","490.8","490.8","490.8","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","490.0","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8","1085.8"
"1963:Q1","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.9","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","493.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1","1094.1"
"1963:Q2","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","498.3","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","497.4","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2","1100.2"
"1963:Q3","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5","1115.5"
"1963:Q4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","507.5","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6","1123.6"
"1964:Q1","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","516.6","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2","1145.2"
"1964:Q2","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","526.4","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","525.6","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4","1164.4"
"1964:Q3","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","535.0","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8","1184.8"
"1964:Q4","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0","1188.0"
"1965:Q1","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.7","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2","1208.2"
"1965:Q2","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7","1221.7"
"1965:Q3","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.8","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","559.2","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3","1242.3"
"1965:Q4","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","574.5","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","573.9","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2","1273.2"
"1966:Q1","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.7","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","581.2","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6","1287.6"
"1966:Q2","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","582.3","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1","1293.1"
"1966:Q3","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","589.0","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","588.6","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5"
"1966:Q4","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.8","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5","1309.5"
"1967:Q1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","595.1","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","594.8","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4"
"1967:Q2","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.9","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","602.4","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5","1336.5"
"1967:Q3","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3","1343.3"
"1967:Q4","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","608.2","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5","1351.5"
