"DATE","RINVBF00M1","RINVBF00M2","RINVBF00M3","RINVBF00M4","RINVBF00M5","RINVBF00M6","RINVBF00M7","RINVBF00M8","RINVBF00M9","RINVBF00M10","RINVBF00M11","RINVBF00M12","RINVBF01M1","RINVBF01M2","RINVBF01M3","RINVBF01M4","RINVBF01M5","RINVBF01M6","RINVBF01M7","RINVBF01M8","RINVBF01M9","RINVBF01M10","RINVBF01M11","RINVBF01M12","RINVBF02M1","RINVBF02M2","RINVBF02M3","RINVBF02M4","RINVBF02M5","RINVBF02M6","RINVBF02M7","RINVBF02M8","RINVBF02M9","RINVBF02M10","RINVBF02M11","RINVBF02M12","RINVBF03M1","RINVBF03M2","RINVBF03M3","RINVBF03M4","RINVBF03M5","RINVBF03M6","RINVBF03M7","RINVBF03M8","RINVBF03M9","RINVBF03M10","RINVBF03M11","RINVBF03M12","RINVBF04M1","RINVBF04M2","RINVBF04M3","RINVBF04M4","RINVBF04M5","RINVBF04M6","RINVBF04M7","RINVBF04M8","RINVBF04M9","RINVBF04M10","RINVBF04M11","RINVBF04M12","RINVBF05M1","RINVBF05M2","RINVBF05M3","RINVBF05M4","RINVBF05M5","RINVBF05M6","RINVBF05M7","RINVBF05M8","RINVBF05M9","RINVBF05M10","RINVBF05M11","RINVBF05M12","RINVBF06M1","RINVBF06M2","RINVBF06M3","RINVBF06M4","RINVBF06M5","RINVBF06M6","RINVBF06M7","RINVBF06M8","RINVBF06M9","RINVBF06M10","RINVBF06M11","RINVBF06M12","RINVBF07M1","RINVBF07M2","RINVBF07M3","RINVBF07M4","RINVBF07M5","RINVBF07M6","RINVBF07M7","RINVBF07M8","RINVBF07M9","RINVBF07M10","RINVBF07M11","RINVBF07M12","RINVBF08M1","RINVBF08M2","RINVBF08M3","RINVBF08M4","RINVBF08M5","RINVBF08M6","RINVBF08M7","RINVBF08M8","RINVBF08M9","RINVBF08M10","RINVBF08M11","RINVBF08M12","RINVBF09M1","RINVBF09M2","RINVBF09M3","RINVBF09M4","RINVBF09M5","RINVBF09M6","RINVBF09M7","RINVBF09M8","RINVBF09M9","RINVBF09M10","RINVBF09M11","RINVBF09M12"
"1983:Q4","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","469.8","487.8","487.8","487.8","487.8","487.8"
"1984:Q1","520.3","520.3","520.3","520.3","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","520.4","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","485.1","503.6","503.6","503.6","503.6","503.6"
"1984:Q2","546.1","546.1","546.1","546.1","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","509.3","528.6","528.6","528.6","528.6","528.6"
"1984:Q3","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","563.6","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","546.0","546.0","546.0","546.0","546.0"
"1984:Q4","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","578.0","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","538.9","559.2","559.2","559.2","559.2","559.2"
"1985:Q1","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","545.1","565.7","565.7","565.7","565.7","565.7"
"1985:Q2","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","593.1","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","552.9","573.8","573.8","573.8","573.8","573.8"
"1985:Q3","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","584.1","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","544.4","565.0","565.0","565.0","565.0","565.0"
"1985:Q4","594.5","594.5","594.5","594.5","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","553.8","574.8","574.8","574.8","574.8","574.8"
"1986:Q1","586.5","586.5","586.5","586.5","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","546.2","566.9","566.9","566.9","566.9","566.9"
"1986:Q2","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","572.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","532.5","552.7","552.7","552.7","552.7","552.7"
"1986:Q3","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","564.0","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","524.7","544.6","544.6","544.6","544.6","544.6"
"1986:Q4","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","530.0","550.2","550.2","550.2","550.2","550.2"
"1987:Q1","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","554.0","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","535.1","535.1","535.1","535.1","535.1"
"1987:Q2","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","547.9","547.9","547.9","547.9","547.9"
"1987:Q3","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","585.1","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","544.9","565.5","565.5","565.5","565.5","565.5"
"1987:Q4","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","543.7","564.1","564.1","564.1","564.1","564.1"
"1988:Q1","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","547.8","568.5","568.5","568.5","568.5","568.5"
"1988:Q2","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","603.4","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","582.4","582.4","582.4","582.4","582.4"
"1988:Q3","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","606.7","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","564.2","585.5","585.5","585.5","585.5","585.5"
"1988:Q4","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","613.8","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","570.1","591.7","591.7","591.7","591.7","591.7"
"1989:Q1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","623.1","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","579.8","601.7","601.7","601.7","601.7","601.7"
"1989:Q2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","632.2","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","588.0","610.2","610.2","610.2","610.2","610.2"
"1989:Q3","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","651.1","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","604.9","627.7","627.7","627.7","627.7","627.7"
"1989:Q4","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","641.6","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","596.0","618.5","618.5","618.5","618.5","618.5"
"1990:Q1","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","650.0","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","603.9","626.8","626.8","626.8","626.8","626.8"
