"DATE","RINVBF80M1","RINVBF80M2","RINVBF80M3","RINVBF80M4","RINVBF80M5","RINVBF80M6","RINVBF80M7","RINVBF80M8","RINVBF80M9","RINVBF80M10","RINVBF80M11","RINVBF80M12","RINVBF81M1","RINVBF81M2","RINVBF81M3","RINVBF81M4","RINVBF81M5","RINVBF81M6","RINVBF81M7","RINVBF81M8","RINVBF81M9","RINVBF81M10","RINVBF81M11","RINVBF81M12","RINVBF82M1","RINVBF82M2","RINVBF82M3","RINVBF82M4","RINVBF82M5","RINVBF82M6","RINVBF82M7","RINVBF82M8","RINVBF82M9","RINVBF82M10","RINVBF82M11","RINVBF82M12","RINVBF83M1","RINVBF83M2","RINVBF83M3","RINVBF83M4","RINVBF83M5","RINVBF83M6","RINVBF83M7","RINVBF83M8","RINVBF83M9","RINVBF83M10","RINVBF83M11","RINVBF83M12","RINVBF84M1","RINVBF84M2","RINVBF84M3","RINVBF84M4","RINVBF84M5","RINVBF84M6","RINVBF84M7","RINVBF84M8","RINVBF84M9","RINVBF84M10","RINVBF84M11","RINVBF84M12","RINVBF85M1","RINVBF85M2","RINVBF85M3","RINVBF85M4","RINVBF85M5","RINVBF85M6","RINVBF85M7","RINVBF85M8","RINVBF85M9","RINVBF85M10","RINVBF85M11","RINVBF85M12","RINVBF86M1","RINVBF86M2","RINVBF86M3","RINVBF86M4","RINVBF86M5","RINVBF86M6","RINVBF86M7","RINVBF86M8","RINVBF86M9","RINVBF86M10","RINVBF86M11","RINVBF86M12","RINVBF87M1","RINVBF87M2","RINVBF87M3","RINVBF87M4","RINVBF87M5","RINVBF87M6","RINVBF87M7","RINVBF87M8","RINVBF87M9","RINVBF87M10","RINVBF87M11","RINVBF87M12","RINVBF88M1","RINVBF88M2","RINVBF88M3","RINVBF88M4","RINVBF88M5","RINVBF88M6","RINVBF88M7","RINVBF88M8","RINVBF88M9","RINVBF88M10","RINVBF88M11","RINVBF88M12","RINVBF89M1","RINVBF89M2","RINVBF89M3","RINVBF89M4","RINVBF89M5","RINVBF89M6","RINVBF89M7","RINVBF89M8","RINVBF89M9","RINVBF89M10","RINVBF89M11","RINVBF89M12"
"1977:Q2","128.3","128.3","128.3","128.3","128.3","128.3","128.3","128.3","128.3","128.3","128.3","128.3","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4","320.4"
"1977:Q3","130.8","130.8","130.8","130.8","130.8","130.8","130.8","130.8","130.8","130.8","130.8","130.8","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8","327.8"
"1977:Q4","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","146.5","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4","336.4"
"1978:Q1","133.1","133.1","133.1","133.1","133.1","133.1","133.1","133.1","133.1","133.1","133.1","133.1","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","145.7","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5","339.5"
"1978:Q2","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","157.9","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6","363.6"
"1978:Q3","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","141.6","155.0","155.0","155.0","155.0","155.0","155.0","155.0","155.0","155.0","155.0","155.0","155.0","155.0","155.0","155.0","155.0","155.0","155.0","155.0","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4","369.4"
"1978:Q4","145.5","145.5","145.5","145.5","145.5","145.5","145.5","145.5","145.5","145.5","145.5","145.5","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","159.4","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","165.2","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0"
"1979:Q1","147.2","147.2","147.2","147.2","147.2","147.2","147.2","147.2","147.2","147.2","147.2","147.2","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7","383.7"
"1979:Q2","146.9","146.9","146.9","146.9","146.9","146.9","146.9","146.9","146.9","146.9","146.9","146.9","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9","384.9"
"1979:Q3","150.7","150.7","150.7","150.7","150.7","150.7","150.7","150.7","150.7","150.7","150.7","150.7","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","172.9","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2","394.2"
"1979:Q4","#N/A","148.0","149.8","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8","394.8"
"1980:Q1","#N/A","#N/A","#N/A","#N/A","151.0","152.1","151.2","151.2","151.2","151.2","151.2","151.2","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","171.9","171.9","171.9","171.9","171.9","171.9","171.9","171.9","171.9","171.9","171.9","171.9","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7","397.7"
"1980:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","143.9","145.0","145.3","145.3","145.3","156.1","156.1","156.1","156.1","156.1","156.1","156.1","156.1","156.1","156.1","156.1","156.1","156.1","156.1","156.1","156.1","156.1","156.1","156.1","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","162.2","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9","372.9"
"1980:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","144.1","143.5","155.5","155.5","155.5","155.5","155.5","155.5","155.5","155.5","155.5","155.5","155.5","155.5","155.5","155.5","155.5","155.5","155.5","155.5","155.5","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4","370.4"
"1980:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","154.3","156.1","157.0","157.0","157.0","157.0","157.0","157.0","157.0","157.0","157.0","157.0","157.0","157.0","157.0","157.0","157.0","157.0","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","165.7","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8","375.8"
"1981:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","161.7","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","171.6","171.6","171.6","171.6","171.6","171.6","171.6","171.6","171.6","171.6","171.6","171.6","171.6","171.6","171.6","171.6","171.6","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7","385.7"
"1981:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","159.5","160.4","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","170.1","170.1","170.1","170.1","170.1","170.1","170.1","170.1","170.1","170.1","170.1","170.1","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3","395.3"
"1981:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","161.0","162.8","163.9","163.9","163.9","163.9","163.9","163.9","163.9","173.9","173.9","173.9","173.9","173.9","173.9","173.9","173.9","173.9","173.9","173.9","173.9","177.0","177.0","177.0","177.0","177.0","177.0","177.0","177.0","177.0","177.0","177.0","177.0","178.2","178.2","178.2","178.2","178.2","178.2","178.2","178.2","178.2","178.2","178.2","178.2","178.2","178.2","178.2","178.2","178.2","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7"
"1981:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","159.2","161.7","162.7","162.7","162.7","162.7","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.9","176.9","176.9","176.9","176.9","176.9","176.9","176.9","176.9","176.9","176.9","176.9","176.9","176.9","176.9","176.9","176.9","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0","397.0"
"1982:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","162.4","162.4","163.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","173.6","173.6","173.6","173.6","173.6","173.6","173.6","173.6","173.6","173.6","173.6","173.6","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","175.2","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0","387.0"
"1982:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","168.2","166.4","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","167.1","167.1","167.1","167.1","167.1","167.1","167.1","167.1","167.1","167.1","167.1","167.1","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","166.9","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5"
"1982:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","161.0","162.0","163.4","163.4","163.4","163.4","163.4","163.4","163.4","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","163.9","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0","358.0"
"1982:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","159.6","160.0","160.9","160.9","160.9","160.9","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","161.5","161.5","161.5","161.5","161.5","161.5","161.5","161.5","161.5","161.5","161.5","161.5","161.5","161.5","161.5","161.5","161.5","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3","352.3"
"1983:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","162.0","163.1","162.4","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","337.5","337.5","337.5","337.5","337.5","337.5","337.5","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6","341.6"
"1983:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","161.8","162.3","163.0","163.0","163.0","163.0","163.0","163.0","163.0","163.0","163.0","163.0","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","346.9","346.9","346.9","346.9","346.9","346.9","346.9","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8","348.8"
