"DATE","RCOND80M1","RCOND80M2","RCOND80M3","RCOND80M4","RCOND80M5","RCOND80M6","RCOND80M7","RCOND80M8","RCOND80M9","RCOND80M10","RCOND80M11","RCOND80M12","RCOND81M1","RCOND81M2","RCOND81M3","RCOND81M4","RCOND81M5","RCOND81M6","RCOND81M7","RCOND81M8","RCOND81M9","RCOND81M10","RCOND81M11","RCOND81M12","RCOND82M1","RCOND82M2","RCOND82M3","RCOND82M4","RCOND82M5","RCOND82M6","RCOND82M7","RCOND82M8","RCOND82M9","RCOND82M10","RCOND82M11","RCOND82M12","RCOND83M1","RCOND83M2","RCOND83M3","RCOND83M4","RCOND83M5","RCOND83M6","RCOND83M7","RCOND83M8","RCOND83M9","RCOND83M10","RCOND83M11","RCOND83M12","RCOND84M1","RCOND84M2","RCOND84M3","RCOND84M4","RCOND84M5","RCOND84M6","RCOND84M7","RCOND84M8","RCOND84M9","RCOND84M10","RCOND84M11","RCOND84M12","RCOND85M1","RCOND85M2","RCOND85M3","RCOND85M4","RCOND85M5","RCOND85M6","RCOND85M7","RCOND85M8","RCOND85M9","RCOND85M10","RCOND85M11","RCOND85M12","RCOND86M1","RCOND86M2","RCOND86M3","RCOND86M4","RCOND86M5","RCOND86M6","RCOND86M7","RCOND86M8","RCOND86M9","RCOND86M10","RCOND86M11","RCOND86M12","RCOND87M1","RCOND87M2","RCOND87M3","RCOND87M4","RCOND87M5","RCOND87M6","RCOND87M7","RCOND87M8","RCOND87M9","RCOND87M10","RCOND87M11","RCOND87M12","RCOND88M1","RCOND88M2","RCOND88M3","RCOND88M4","RCOND88M5","RCOND88M6","RCOND88M7","RCOND88M8","RCOND88M9","RCOND88M10","RCOND88M11","RCOND88M12","RCOND89M1","RCOND89M2","RCOND89M3","RCOND89M4","RCOND89M5","RCOND89M6","RCOND89M7","RCOND89M8","RCOND89M9","RCOND89M10","RCOND89M11","RCOND89M12"
"1979:Q4","#N/A","146.0","146.9","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.7","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.0","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4","263.4"
"1980:Q1","#N/A","#N/A","#N/A","#N/A","146.3","145.5","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6","260.6"
"1980:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","128.3","127.4","127.4","127.4","127.4","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","128.9","128.9","128.9","128.9","128.9","128.9","128.9","128.9","128.9","128.9","128.9","128.9","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9","231.9"
"1980:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","133.6","132.9","132.6","132.6","132.6","132.6","132.6","132.6","132.6","132.6","132.6","132.6","132.6","132.6","132.6","132.6","132.6","132.6","132.6","132.6","132.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","135.6","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7","242.7"
"1980:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","138.3","139.2","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.1","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6","248.6"
"1981:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","146.6","146.4","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","145.3","145.3","145.3","145.3","145.3","145.3","145.3","145.3","145.3","145.3","145.3","145.3","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","145.4","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7"
"1981:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","137.3","137.2","137.4","137.4","137.4","137.4","137.4","137.4","137.4","137.4","137.4","137.4","138.6","138.6","138.6","138.6","138.6","138.6","138.6","138.6","138.6","138.6","138.6","138.6","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4"
"1981:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","142.4","141.2","140.3","140.3","140.3","140.3","140.3","140.3","140.3","142.2","142.2","142.2","142.2","142.2","142.2","142.2","142.2","142.2","142.2","142.2","142.2","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.9","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.5","143.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5","255.5"
"1981:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","133.0","133.2","133.1","133.1","133.1","133.1","134.1","134.1","134.1","134.1","134.1","134.1","134.1","134.1","134.1","134.1","134.1","134.1","134.8","134.8","134.8","134.8","134.8","134.8","134.8","134.8","134.8","134.8","134.8","134.8","134.0","134.0","134.0","134.0","134.0","134.0","134.0","134.0","134.0","134.0","134.0","134.0","134.0","134.0","134.0","134.0","134.0","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4"
"1982:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","137.7","138.0","138.2","137.5","137.5","137.5","137.5","137.5","137.5","137.5","137.5","137.5","137.5","137.5","137.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","138.5","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7"
"1982:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","139.0","138.0","138.3","138.3","138.3","138.3","138.3","138.3","138.3","138.3","138.3","138.3","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","139.5","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1","249.1"
"1982:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","136.8","136.5","136.4","136.4","136.4","136.4","136.4","136.4","136.4","138.2","138.2","138.2","138.2","138.2","138.2","138.2","138.2","138.2","138.2","138.2","138.2","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8"
"1982:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","142.8","142.6","142.8","142.8","142.8","142.8","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","143.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0","262.0"
"1983:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","144.5","145.1","145.0","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","146.8","264.9","264.9","264.9","264.9","264.9","264.9","264.9","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3","263.3"
"1983:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","156.4","156.3","156.5","156.5","156.5","156.5","156.5","156.5","156.5","156.5","156.5","156.5","156.2","156.2","156.2","156.2","156.2","156.2","156.2","156.2","156.2","156.2","156.2","156.2","156.2","156.2","156.2","156.2","156.2","280.8","280.8","280.8","280.8","280.8","280.8","280.8","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0","280.0"
"1983:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","158.6","158.8","157.9","157.9","157.9","157.9","157.9","157.9","157.9","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5"
"1983:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","163.6","164.7","165.2","165.2","165.2","165.2","167.2","167.2","167.2","167.2","167.2","167.2","167.2","167.2","167.2","167.2","167.2","167.2","167.2","167.2","167.2","167.2","167.2","300.0","300.0","300.0","300.0","300.0","300.0","300.0","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5"
"1984:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","171.9","173.9","174.0","173.7","173.7","173.7","173.7","173.7","173.7","173.7","173.7","173.7","173.7","173.7","173.7","173.7","173.7","173.7","173.7","173.7","311.0","311.0","311.0","311.0","311.0","311.0","311.0","311.1","311.1","311.1","311.1","311.1","311.1","311.1","311.1","311.1","311.1","311.1","311.1","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6","312.6"
"1984:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","177.6","178.4","178.6","178.6","178.6","178.6","178.6","178.6","178.6","178.6","178.6","178.6","178.6","178.6","178.6","178.6","178.6","317.7","317.7","317.7","317.7","317.7","317.7","317.7","319.0","319.0","319.0","319.0","319.0","319.0","319.0","319.0","319.0","319.0","319.0","319.0","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5","322.5"
"1984:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","177.0","177.6","177.0","177.0","177.0","177.0","177.0","177.0","177.0","177.0","177.0","177.0","177.0","177.0","318.0","318.0","318.0","318.0","318.0","318.0","318.0","318.8","318.8","318.8","318.8","318.8","318.8","318.8","318.8","318.8","318.8","318.8","318.8","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3"
"1984:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","182.1","182.4","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","327.6","327.6","327.6","327.6","327.6","327.6","327.6","326.8","326.8","326.8","326.8","326.8","326.8","326.8","326.8","326.8","326.8","326.8","326.8","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1","333.1"
"1985:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","186.0","186.8","187.0","187.0","187.0","187.0","187.0","187.0","335.0","335.0","335.0","335.0","335.0","335.0","335.0","332.3","332.3","332.3","332.3","332.3","332.3","332.3","332.3","332.3","332.3","332.3","332.3","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","344.8","344.8","344.8","344.8","344.8","344.8","344.8","344.8","344.8","344.8","344.8","344.8","344.8","344.8","344.8","344.8","344.8"
"1985:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","190.6","190.3","190.1","190.1","190.1","340.3","340.3","340.3","340.3","340.3","340.3","340.3","338.8","338.8","338.8","338.8","338.8","338.8","338.8","338.8","338.8","338.8","338.8","338.8","346.6","346.6","346.6","346.6","346.6","346.6","346.6","346.6","346.6","346.6","346.6","346.6","350.3","350.3","350.3","350.3","350.3","350.3","350.3","350.3","350.3","350.3","350.3","350.3","350.3","350.3","350.3","350.3","350.3"
"1985:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","199.2","200.3","359.3","359.3","359.3","359.3","359.3","359.3","359.3","357.4","357.4","357.4","357.4","357.4","357.4","357.4","357.4","357.4","357.4","357.4","357.4","366.8","366.8","366.8","366.8","366.8","366.8","366.8","366.8","366.8","366.8","366.8","366.8","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1","369.1"
