"DATE","RGF70M1","RGF70M2","RGF70M3","RGF70M4","RGF70M5","RGF70M6","RGF70M7","RGF70M8","RGF70M9","RGF70M10","RGF70M11","RGF70M12","RGF71M1","RGF71M2","RGF71M3","RGF71M4","RGF71M5","RGF71M6","RGF71M7","RGF71M8","RGF71M9","RGF71M10","RGF71M11","RGF71M12","RGF72M1","RGF72M2","RGF72M3","RGF72M4","RGF72M5","RGF72M6","RGF72M7","RGF72M8","RGF72M9","RGF72M10","RGF72M11","RGF72M12","RGF73M1","RGF73M2","RGF73M3","RGF73M4","RGF73M5","RGF73M6","RGF73M7","RGF73M8","RGF73M9","RGF73M10","RGF73M11","RGF73M12","RGF74M1","RGF74M2","RGF74M3","RGF74M4","RGF74M5","RGF74M6","RGF74M7","RGF74M8","RGF74M9","RGF74M10","RGF74M11","RGF74M12","RGF75M1","RGF75M2","RGF75M3","RGF75M4","RGF75M5","RGF75M6","RGF75M7","RGF75M8","RGF75M9","RGF75M10","RGF75M11","RGF75M12","RGF76M1","RGF76M2","RGF76M3","RGF76M4","RGF76M5","RGF76M6","RGF76M7","RGF76M8","RGF76M9","RGF76M10","RGF76M11","RGF76M12","RGF77M1","RGF77M2","RGF77M3","RGF77M4","RGF77M5","RGF77M6","RGF77M7","RGF77M8","RGF77M9","RGF77M10","RGF77M11","RGF77M12","RGF78M1","RGF78M2","RGF78M3","RGF78M4","RGF78M5","RGF78M6","RGF78M7","RGF78M8","RGF78M9","RGF78M10","RGF78M11","RGF78M12","RGF79M1","RGF79M2","RGF79M3","RGF79M4","RGF79M5","RGF79M6","RGF79M7","RGF79M8","RGF79M9","RGF79M10","RGF79M11","RGF79M12"
"1953:Q2","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9","115.9"
"1953:Q3","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2"
"1953:Q4","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0"
"1954:Q1","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","62.6","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9","102.9"
"1954:Q2","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4"
"1954:Q3","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","54.6","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2","92.2"
"1954:Q4","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","52.7","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9"
"1955:Q1","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9","87.9"
"1955:Q2","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8"
"1955:Q3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8","87.8"
"1955:Q4","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3"
"1956:Q1","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","50.0","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5"
"1956:Q2","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","50.3","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6"
"1956:Q3","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","48.7","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0"
"1956:Q4","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4","86.4"
"1957:Q1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0"
"1957:Q2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3"
"1957:Q3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9","89.9"
"1957:Q4","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8"
"1958:Q1","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","52.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2"
"1958:Q2","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","53.4","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6"
"1958:Q3","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3","93.3"
"1958:Q4","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4"
"1959:Q1","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","53.5","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9","92.9"
"1959:Q2","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","52.6","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4"
"1959:Q3","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","51.9","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2","91.2"
