"DATE","RCONS90M1","RCONS90M2","RCONS90M3","RCONS90M4","RCONS90M5","RCONS90M6","RCONS90M7","RCONS90M8","RCONS90M9","RCONS90M10","RCONS90M11","RCONS90M12","RCONS91M1","RCONS91M2","RCONS91M3","RCONS91M4","RCONS91M5","RCONS91M6","RCONS91M7","RCONS91M8","RCONS91M9","RCONS91M10","RCONS91M11","RCONS91M12","RCONS92M1","RCONS92M2","RCONS92M3","RCONS92M4","RCONS92M5","RCONS92M6","RCONS92M7","RCONS92M8","RCONS92M9","RCONS92M10","RCONS92M11","RCONS92M12","RCONS93M1","RCONS93M2","RCONS93M3","RCONS93M4","RCONS93M5","RCONS93M6","RCONS93M7","RCONS93M8","RCONS93M9","RCONS93M10","RCONS93M11","RCONS93M12","RCONS94M1","RCONS94M2","RCONS94M3","RCONS94M4","RCONS94M5","RCONS94M6","RCONS94M7","RCONS94M8","RCONS94M9","RCONS94M10","RCONS94M11","RCONS94M12","RCONS95M1","RCONS95M2","RCONS95M3","RCONS95M4","RCONS95M5","RCONS95M6","RCONS95M7","RCONS95M8","RCONS95M9","RCONS95M10","RCONS95M11","RCONS95M12","RCONS96M1","RCONS96M2","RCONS96M3","RCONS96M4","RCONS96M5","RCONS96M6","RCONS96M7","RCONS96M8","RCONS96M9","RCONS96M10","RCONS96M11","RCONS96M12","RCONS97M1","RCONS97M2","RCONS97M3","RCONS97M4","RCONS97M5","RCONS97M6","RCONS97M7","RCONS97M8","RCONS97M9","RCONS97M10","RCONS97M11","RCONS97M12","RCONS98M1","RCONS98M2","RCONS98M3","RCONS98M4","RCONS98M5","RCONS98M6","RCONS98M7","RCONS98M8","RCONS98M9","RCONS98M10","RCONS98M11","RCONS98M12","RCONS99M1","RCONS99M2","RCONS99M3","RCONS99M4","RCONS99M5","RCONS99M6","RCONS99M7","RCONS99M8","RCONS99M9","RCONS99M10","RCONS99M11","RCONS99M12"
"1982:Q4","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1038.1","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1386.2","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","1754.6","#N/A","1931.5"
"1983:Q1","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1044.6","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1396.9","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","1773.4","#N/A","1949.8"
"1983:Q2","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1059.4","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1416.1","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","1801.6","#N/A","1979.9"
"1983:Q3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1068.3","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1428.6","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","1819.1","#N/A","2000.3"
"1983:Q4","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1078.6","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1443.9","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","1841.8","#N/A","2025.3"
"1984:Q1","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1085.0","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1453.6","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","1855.2","#N/A","2041.8"
"1984:Q2","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1096.1","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1465.8","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","1870.5","#N/A","2058.8"
"1984:Q3","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1103.5","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","1890.9","#N/A","2082.9"
"1984:Q4","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1116.8","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1494.2","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","1915.5","#N/A","2110.6"
"1985:Q1","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1136.2","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1515.5","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","1945.2","#N/A","2145.4"
"1985:Q2","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1144.1","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1529.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","1962.8","#N/A","2166.4"
"1985:Q3","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1156.8","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1545.6","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","1989.3","#N/A","2198.4"
"1985:Q4","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1172.2","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","1557.1","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","2011.8","#N/A","2224.0"
"1986:Q1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1177.1","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","1562.8","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","2020.1","#N/A","2231.0"
"1986:Q2","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1178.0","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","1567.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","2030.5","#N/A","2243.5"
"1986:Q3","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1183.4","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","1578.3","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","2047.0","#N/A","2265.1"
"1986:Q4","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1196.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","1595.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","2067.8","#N/A","2291.9"
"1987:Q1","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1214.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","1616.5","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2097.0","2327.1","2327.1"
"1987:Q2","1229.5","1229.5","1229.5","1229.5","1229.5","1229.5","1229.5","1227.2","1227.2","1227.2","1227.2","1227.2","1227.2","1227.2","1227.2","1227.2","1227.2","1227.2","1227.2","1227.2","1227.2","1227.2","1227.2","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","1632.4","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2118.5","2349.5","2349.5"
"1987:Q3","1240.9","1240.9","1240.9","1240.9","1240.9","1240.9","1240.9","1238.2","1238.2","1238.2","1238.2","1238.2","1238.2","1238.2","1238.2","1238.2","1238.2","1238.2","1238.2","1238.2","1238.2","1238.2","1238.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","1645.2","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2138.0","2373.6","2373.6"
"1987:Q4","1250.0","1250.0","1250.0","1250.0","1250.0","1250.0","1250.0","1246.4","1246.4","1246.4","1246.4","1246.4","1246.4","1246.4","1246.4","1246.4","1246.4","1246.4","1246.4","1246.4","1246.4","1246.4","1246.4","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","1655.5","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2154.1","2395.6","2395.6"
