"DATE","RCON00M1","RCON00M2","RCON00M3","RCON00M4","RCON00M5","RCON00M6","RCON00M7","RCON00M8","RCON00M9","RCON00M10","RCON00M11","RCON00M12","RCON01M1","RCON01M2","RCON01M3","RCON01M4","RCON01M5","RCON01M6","RCON01M7","RCON01M8","RCON01M9","RCON01M10","RCON01M11","RCON01M12","RCON02M1","RCON02M2","RCON02M3","RCON02M4","RCON02M5","RCON02M6","RCON02M7","RCON02M8","RCON02M9","RCON02M10","RCON02M11","RCON02M12","RCON03M1","RCON03M2","RCON03M3","RCON03M4","RCON03M5","RCON03M6","RCON03M7","RCON03M8","RCON03M9","RCON03M10","RCON03M11","RCON03M12","RCON04M1","RCON04M2","RCON04M3","RCON04M4","RCON04M5","RCON04M6","RCON04M7","RCON04M8","RCON04M9","RCON04M10","RCON04M11","RCON04M12","RCON05M1","RCON05M2","RCON05M3","RCON05M4","RCON05M5","RCON05M6","RCON05M7","RCON05M8","RCON05M9","RCON05M10","RCON05M11","RCON05M12","RCON06M1","RCON06M2","RCON06M3","RCON06M4","RCON06M5","RCON06M6","RCON06M7","RCON06M8","RCON06M9","RCON06M10","RCON06M11","RCON06M12","RCON07M1","RCON07M2","RCON07M3","RCON07M4","RCON07M5","RCON07M6","RCON07M7","RCON07M8","RCON07M9","RCON07M10","RCON07M11","RCON07M12","RCON08M1","RCON08M2","RCON08M3","RCON08M4","RCON08M5","RCON08M6","RCON08M7","RCON08M8","RCON08M9","RCON08M10","RCON08M11","RCON08M12","RCON09M1","RCON09M2","RCON09M3","RCON09M4","RCON09M5","RCON09M6","RCON09M7","RCON09M8","RCON09M9","RCON09M10","RCON09M11","RCON09M12"
"1975:Q4","2732.1","2732.1","2732.1","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2764.6","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","2931.4","3275.7","3275.7","3275.7","3275.7","3275.7"
"1976:Q1","2787.0","2787.0","2787.0","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2824.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","2989.7","3341.2","3341.2","3341.2","3341.2","3341.2"
"1976:Q2","2809.8","2809.8","2809.8","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","2850.9","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3016.3","3371.8","3371.8","3371.8","3371.8","3371.8"
"1976:Q3","2836.1","2836.1","2836.1","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","2880.3","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3047.9","3407.5","3407.5","3407.5","3407.5","3407.5"
"1976:Q4","2872.9","2872.9","2872.9","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","2919.6","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3088.0","3451.8","3451.8","3451.8","3451.8","3451.8"
"1977:Q1","2907.0","2907.0","2907.0","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","2954.7","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3124.6","3491.3","3491.3","3491.3","3491.3","3491.3"
"1977:Q2","2922.2","2922.2","2922.2","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","2970.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3141.5","3510.6","3510.6","3510.6","3510.6","3510.6"
"1977:Q3","2950.7","2950.7","2950.7","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","2999.1","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3171.4","3544.1","3544.1","3544.1","3544.1","3544.1"
"1977:Q4","2996.0","2996.0","2996.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3044.0","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3219.1","3597.5","3597.5","3597.5","3597.5","3597.5"
"1978:Q1","3015.3","3015.3","3015.3","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3060.8","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3237.3","3618.5","3618.5","3618.5","3618.5","3618.5"
"1978:Q2","3082.8","3082.8","3082.8","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3127.0","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3306.4","3695.9","3695.9","3695.9","3695.9","3695.9"
"1978:Q3","3100.9","3100.9","3100.9","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3143.1","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3320.8","3711.4","3711.4","3711.4","3711.4","3711.4"
"1978:Q4","3127.5","3127.5","3127.5","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3167.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3347.8","3741.3","3741.3","3741.3","3741.3","3741.3"
"1979:Q1","3149.5","3149.5","3149.5","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3188.6","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3365.3","3760.2","3760.2","3760.2","3760.2","3760.2"
"1979:Q2","3147.8","3147.8","3147.8","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3184.3","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3364.0","3758.0","3758.0","3758.0","3758.0","3758.0"
"1979:Q3","3179.9","3179.9","3179.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3213.9","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3397.3","3794.9","3794.9","3794.9","3794.9","3794.9"
"1979:Q4","3194.7","3194.7","3194.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3225.7","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3407.1","3805.0","3805.0","3805.0","3805.0","3805.0"
"1980:Q1","3195.8","3195.8","3195.8","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3222.4","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3401.7","3798.4","3798.4","3798.4","3798.4","3798.4"
"1980:Q2","3125.4","3125.4","3125.4","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3149.2","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3325.8","3712.2","3712.2","3712.2","3712.2","3712.2"
"1980:Q3","3158.8","3158.8","3158.8","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3181.2","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3362.0","3752.0","3752.0","3752.0","3752.0","3752.0"
"1980:Q4","3197.6","3197.6","3197.6","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3219.4","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3406.8","3802.0","3802.0","3802.0","3802.0","3802.0"
