"DATE","RCOND70M1","RCOND70M2","RCOND70M3","RCOND70M4","RCOND70M5","RCOND70M6","RCOND70M7","RCOND70M8","RCOND70M9","RCOND70M10","RCOND70M11","RCOND70M12","RCOND71M1","RCOND71M2","RCOND71M3","RCOND71M4","RCOND71M5","RCOND71M6","RCOND71M7","RCOND71M8","RCOND71M9","RCOND71M10","RCOND71M11","RCOND71M12","RCOND72M1","RCOND72M2","RCOND72M3","RCOND72M4","RCOND72M5","RCOND72M6","RCOND72M7","RCOND72M8","RCOND72M9","RCOND72M10","RCOND72M11","RCOND72M12","RCOND73M1","RCOND73M2","RCOND73M3","RCOND73M4","RCOND73M5","RCOND73M6","RCOND73M7","RCOND73M8","RCOND73M9","RCOND73M10","RCOND73M11","RCOND73M12","RCOND74M1","RCOND74M2","RCOND74M3","RCOND74M4","RCOND74M5","RCOND74M6","RCOND74M7","RCOND74M8","RCOND74M9","RCOND74M10","RCOND74M11","RCOND74M12","RCOND75M1","RCOND75M2","RCOND75M3","RCOND75M4","RCOND75M5","RCOND75M6","RCOND75M7","RCOND75M8","RCOND75M9","RCOND75M10","RCOND75M11","RCOND75M12","RCOND76M1","RCOND76M2","RCOND76M3","RCOND76M4","RCOND76M5","RCOND76M6","RCOND76M7","RCOND76M8","RCOND76M9","RCOND76M10","RCOND76M11","RCOND76M12","RCOND77M1","RCOND77M2","RCOND77M3","RCOND77M4","RCOND77M5","RCOND77M6","RCOND77M7","RCOND77M8","RCOND77M9","RCOND77M10","RCOND77M11","RCOND77M12","RCOND78M1","RCOND78M2","RCOND78M3","RCOND78M4","RCOND78M5","RCOND78M6","RCOND78M7","RCOND78M8","RCOND78M9","RCOND78M10","RCOND78M11","RCOND78M12","RCOND79M1","RCOND79M2","RCOND79M3","RCOND79M4","RCOND79M5","RCOND79M6","RCOND79M7","RCOND79M8","RCOND79M9","RCOND79M10","RCOND79M11","RCOND79M12"
"1953:Q1","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2","43.2"
"1953:Q2","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7"
"1953:Q3","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7","42.7"
"1953:Q4","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5"
"1954:Q1","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","33.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9","41.9"
"1954:Q2","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5"
"1954:Q3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","35.3","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5","43.5"
"1954:Q4","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","37.3","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1"
"1955:Q1","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2"
"1955:Q2","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4"
"1955:Q3","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","44.8","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9","53.9"
"1955:Q4","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","43.7","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3","53.3"
"1956:Q1","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4"
"1956:Q2","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9","49.9"
"1956:Q3","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2","49.2"
"1956:Q4","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","41.6","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8"
"1957:Q1","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0"
"1957:Q2","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","41.5","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8","49.8"
"1957:Q3","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","41.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0"
"1957:Q4","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","40.9","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0","49.0"
"1958:Q1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","38.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1","46.1"
"1958:Q2","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","37.0","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6","45.6"
"1958:Q3","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2"
"1958:Q4","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","38.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8","47.8"
"1959:Q1","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6"
"1959:Q2","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5","52.5"
