"DATE","RGF90M1","RGF90M2","RGF90M3","RGF90M4","RGF90M5","RGF90M6","RGF90M7","RGF90M8","RGF90M9","RGF90M10","RGF90M11","RGF90M12","RGF91M1","RGF91M2","RGF91M3","RGF91M4","RGF91M5","RGF91M6","RGF91M7","RGF91M8","RGF91M9","RGF91M10","RGF91M11","RGF91M12","RGF92M1","RGF92M2","RGF92M3","RGF92M4","RGF92M5","RGF92M6","RGF92M7","RGF92M8","RGF92M9","RGF92M10","RGF92M11","RGF92M12","RGF93M1","RGF93M2","RGF93M3","RGF93M4","RGF93M5","RGF93M6","RGF93M7","RGF93M8","RGF93M9","RGF93M10","RGF93M11","RGF93M12","RGF94M1","RGF94M2","RGF94M3","RGF94M4","RGF94M5","RGF94M6","RGF94M7","RGF94M8","RGF94M9","RGF94M10","RGF94M11","RGF94M12","RGF95M1","RGF95M2","RGF95M3","RGF95M4","RGF95M5","RGF95M6","RGF95M7","RGF95M8","RGF95M9","RGF95M10","RGF95M11","RGF95M12","RGF96M1","RGF96M2","RGF96M3","RGF96M4","RGF96M5","RGF96M6","RGF96M7","RGF96M8","RGF96M9","RGF96M10","RGF96M11","RGF96M12","RGF97M1","RGF97M2","RGF97M3","RGF97M4","RGF97M5","RGF97M6","RGF97M7","RGF97M8","RGF97M9","RGF97M10","RGF97M11","RGF97M12","RGF98M1","RGF98M2","RGF98M3","RGF98M4","RGF98M5","RGF98M6","RGF98M7","RGF98M8","RGF98M9","RGF98M10","RGF98M11","RGF98M12","RGF99M1","RGF99M2","RGF99M3","RGF99M4","RGF99M5","RGF99M6","RGF99M7","RGF99M8","RGF99M9","RGF99M10","RGF99M11","RGF99M12"
"1981:Q3","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","262.7","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","#N/A","449.128"
"1981:Q4","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","267.5","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","297.9","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","420.5","#N/A","451.7855"
"1982:Q1","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","267.0","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","299.5","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","#N/A","452.5828"
"1982:Q2","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","260.5","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","301.6","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","424.3","#N/A","456.9944"
"1982:Q3","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","307.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","431.0","#N/A","464.4887"
"1982:Q4","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","289.5","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","316.0","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","#N/A","477.6702"
"1983:Q1","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","278.2","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","315.5","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","444.6","#N/A","482.1349"
"1983:Q2","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","278.5","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","319.2","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","#N/A","491.8084"
"1983:Q3","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","277.6","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","326.3","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","465.1","#N/A","505.7341"
"1983:Q4","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","322.2","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","448.4","#N/A","488.141"
"1984:Q1","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","271.5","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","323.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","450.8","#N/A","492.4462"
"1984:Q2","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","295.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","329.6","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","#N/A","508.4979"
"1984:Q3","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","295.5","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","328.7","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","#N/A","506.8502"
"1984:Q4","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","300.5","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","341.7","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","475.1","#N/A","521.52"
"1985:Q1","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","309.0","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","343.4","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","482.3","#N/A","528.4828"
"1985:Q2","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","313.3","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","350.0","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","491.5","#N/A","540.0166"
"1985:Q3","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","340.9","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","363.5","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","505.2","#N/A","557.8754"
"1985:Q4","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","340.6","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","363.7","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","503.4","#N/A","557.8754"
"1986:Q1","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","359.4","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","500.1","#N/A","554.5269"
"1986:Q2","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","335.4","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","369.7","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","514.8","#N/A","571.1101"
"1986:Q3","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","334.2","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","533.9","#N/A","593.7525"
"1986:Q4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","524.8","#N/A","585.0357"
"1987:Q1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.6","338.6","338.6","338.6","338.6","338.6","338.6","338.6","338.6","338.6","338.6","338.6","338.6","338.6","338.6","338.6","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","376.8","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","526.9","#N/A","588.2248"
"1987:Q2","334.7","334.7","334.7","334.7","334.7","334.7","334.7","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","#N/A","596.9947"
"1987:Q3","340.7","340.7","340.7","340.7","340.7","340.7","340.7","340.0","340.0","340.0","340.0","340.0","340.0","340.0","340.0","340.0","340.0","340.0","340.0","340.0","340.0","340.0","340.0","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","386.8","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","534.2","#N/A","597.8983"
"1987:Q4","344.9","344.9","344.9","344.9","344.9","344.9","344.9","347.7","347.7","347.7","347.7","347.7","347.7","347.7","347.7","347.7","347.7","347.7","347.7","347.7","347.7","347.7","347.7","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","391.6","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","542.2","#N/A","606.6683"
