"DATE","ROUTPUT00M1","ROUTPUT00M2","ROUTPUT00M3","ROUTPUT00M4","ROUTPUT00M5","ROUTPUT00M6","ROUTPUT00M7","ROUTPUT00M8","ROUTPUT00M9","ROUTPUT00M10","ROUTPUT00M11","ROUTPUT00M12","ROUTPUT01M1","ROUTPUT01M2","ROUTPUT01M3","ROUTPUT01M4","ROUTPUT01M5","ROUTPUT01M6","ROUTPUT01M7","ROUTPUT01M8","ROUTPUT01M9","ROUTPUT01M10","ROUTPUT01M11","ROUTPUT01M12","ROUTPUT02M1","ROUTPUT02M2","ROUTPUT02M3","ROUTPUT02M4","ROUTPUT02M5","ROUTPUT02M6","ROUTPUT02M7","ROUTPUT02M8","ROUTPUT02M9","ROUTPUT02M10","ROUTPUT02M11","ROUTPUT02M12","ROUTPUT03M1","ROUTPUT03M2","ROUTPUT03M3","ROUTPUT03M4","ROUTPUT03M5","ROUTPUT03M6","ROUTPUT03M7","ROUTPUT03M8","ROUTPUT03M9","ROUTPUT03M10","ROUTPUT03M11","ROUTPUT03M12","ROUTPUT04M1","ROUTPUT04M2","ROUTPUT04M3","ROUTPUT04M4","ROUTPUT04M5","ROUTPUT04M6","ROUTPUT04M7","ROUTPUT04M8","ROUTPUT04M9","ROUTPUT04M10","ROUTPUT04M11","ROUTPUT04M12","ROUTPUT05M1","ROUTPUT05M2","ROUTPUT05M3","ROUTPUT05M4","ROUTPUT05M5","ROUTPUT05M6","ROUTPUT05M7","ROUTPUT05M8","ROUTPUT05M9","ROUTPUT05M10","ROUTPUT05M11","ROUTPUT05M12","ROUTPUT06M1","ROUTPUT06M2","ROUTPUT06M3","ROUTPUT06M4","ROUTPUT06M5","ROUTPUT06M6","ROUTPUT06M7","ROUTPUT06M8","ROUTPUT06M9","ROUTPUT06M10","ROUTPUT06M11","ROUTPUT06M12","ROUTPUT07M1","ROUTPUT07M2","ROUTPUT07M3","ROUTPUT07M4","ROUTPUT07M5","ROUTPUT07M6","ROUTPUT07M7","ROUTPUT07M8","ROUTPUT07M9","ROUTPUT07M10","ROUTPUT07M11","ROUTPUT07M12","ROUTPUT08M1","ROUTPUT08M2","ROUTPUT08M3","ROUTPUT08M4","ROUTPUT08M5","ROUTPUT08M6","ROUTPUT08M7","ROUTPUT08M8","ROUTPUT08M9","ROUTPUT08M10","ROUTPUT08M11","ROUTPUT08M12","ROUTPUT09M1","ROUTPUT09M2","ROUTPUT09M3","ROUTPUT09M4","ROUTPUT09M5","ROUTPUT09M6","ROUTPUT09M7","ROUTPUT09M8","ROUTPUT09M9","ROUTPUT09M10","ROUTPUT09M11","ROUTPUT09M12"
"1977:Q3","4513.7","4513.7","4513.7","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4570.6","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","4815.8","5451.9","5451.9","5451.9","5451.9","5451.9"
"1977:Q4","4520.5","4520.5","4520.5","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4576.1","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","4815.3","5450.8","5450.8","5450.8","5450.8","5450.8"
"1978:Q1","4536.2","4536.2","4536.2","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4588.9","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","4830.8","5469.4","5469.4","5469.4","5469.4","5469.4"
"1978:Q2","4713.6","4713.6","4713.6","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","4765.7","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5021.2","5684.6","5684.6","5684.6","5684.6","5684.6"
"1978:Q3","4761.7","4761.7","4761.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","4811.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5070.7","5740.3","5740.3","5740.3","5740.3","5740.3"
"1978:Q4","4828.0","4828.0","4828.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","4876.0","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5137.4","5816.2","5816.2","5816.2","5816.2","5816.2"
"1979:Q1","4841.7","4841.7","4841.7","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","4888.3","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5147.4","5825.9","5825.9","5825.9","5825.9","5825.9"
"1979:Q2","4847.8","4847.8","4847.8","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","4891.4","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5152.3","5831.4","5831.4","5831.4","5831.4","5831.4"
"1979:Q3","4885.6","4885.6","4885.6","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","4926.2","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5189.4","5873.3","5873.3","5873.3","5873.3","5873.3"
"1979:Q4","4905.4","4905.4","4905.4","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","4942.6","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5204.7","5889.5","5889.5","5889.5","5889.5","5889.5"
"1980:Q1","4926.8","4926.8","4926.8","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","4958.9","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5221.3","5908.5","5908.5","5908.5","5908.5","5908.5"
"1980:Q2","4829.0","4829.0","4829.0","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","4857.8","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5115.9","5787.4","5787.4","5787.4","5787.4","5787.4"
"1980:Q3","4823.3","4823.3","4823.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","4850.3","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5107.4","5776.6","5776.6","5776.6","5776.6","5776.6"
"1980:Q4","4910.1","4910.1","4910.1","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","4936.6","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5202.1","5883.5","5883.5","5883.5","5883.5","5883.5"
"1981:Q1","5003.6","5003.6","5003.6","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5032.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","5307.5","6005.7","6005.7","6005.7","6005.7","6005.7"
"1981:Q2","4969.3","4969.3","4969.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","4997.3","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5266.1","5957.8","5957.8","5957.8","5957.8","5957.8"
"1981:Q3","5030.0","5030.0","5030.0","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5056.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","5329.8","6030.2","6030.2","6030.2","6030.2","6030.2"
"1981:Q4","4972.5","4972.5","4972.5","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","4997.1","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5263.4","5955.1","5955.1","5955.1","5955.1","5955.1"
"1982:Q1","4894.6","4894.6","4894.6","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","4914.3","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5177.1","5857.3","5857.3","5857.3","5857.3","5857.3"
"1982:Q2","4916.9","4916.9","4916.9","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","4935.5","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5204.9","5889.1","5889.1","5889.1","5889.1","5889.1"
