"DATE","IPT70M1","IPT70M2","IPT70M3","IPT70M4","IPT70M5","IPT70M6","IPT70M7","IPT70M8","IPT70M9","IPT70M10","IPT70M11","IPT70M12","IPT71M1","IPT71M2","IPT71M3","IPT71M4","IPT71M5","IPT71M6","IPT71M7","IPT71M8","IPT71M9","IPT71M10","IPT71M11","IPT71M12","IPT72M1","IPT72M2","IPT72M3","IPT72M4","IPT72M5","IPT72M6","IPT72M7","IPT72M8","IPT72M9","IPT72M10","IPT72M11","IPT72M12","IPT73M1","IPT73M2","IPT73M3","IPT73M4","IPT73M5","IPT73M6","IPT73M7","IPT73M8","IPT73M9","IPT73M10","IPT73M11","IPT73M12","IPT74M1","IPT74M2","IPT74M3","IPT74M4","IPT74M5","IPT74M6","IPT74M7","IPT74M8","IPT74M9","IPT74M10","IPT74M11","IPT74M12","IPT75M1","IPT75M2","IPT75M3","IPT75M4","IPT75M5","IPT75M6","IPT75M7","IPT75M8","IPT75M9","IPT75M10","IPT75M11","IPT75M12","IPT76M1","IPT76M2","IPT76M3","IPT76M4","IPT76M5","IPT76M6","IPT76M7","IPT76M8","IPT76M9","IPT76M10","IPT76M11","IPT76M12","IPT77M1","IPT77M2","IPT77M3","IPT77M4","IPT77M5","IPT77M6","IPT77M7","IPT77M8","IPT77M9","IPT77M10","IPT77M11","IPT77M12","IPT78M1","IPT78M2","IPT78M3","IPT78M4","IPT78M5","IPT78M6","IPT78M7","IPT78M8","IPT78M9","IPT78M10","IPT78M11","IPT78M12","IPT79M1","IPT79M2","IPT79M3","IPT79M4","IPT79M5","IPT79M6","IPT79M7","IPT79M8","IPT79M9","IPT79M10","IPT79M11","IPT79M12"
"1973:06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","123.9","125.4","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9"
"1973:07","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","126.3","126.5","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4"
"1973:08","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","126.2","126.5","126.5","126.5","126.4","126.5","126.4","126.5","126.5","126.4","126.4","126.4","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4"
"1973:09","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","127.4","127.1","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1","131.1"
"1973:10","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","127.8","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","127.0","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4"
"1973:11","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","127.2","127.3","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6","131.6"
"1973:12","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","126.6","126.7","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3"
"1974:01","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","125.7","125.6","125.4","125.4","125.6","125.4","125.5","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9"
"1974:02","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","124.8","124.5","124.6","124.6","124.5","124.7","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6","129.6"
"1974:03","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","123.9","124.2","124.5","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0","130.0"
"1974:04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","124.7","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9"
"1974:05","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","125.4","125.5","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3","131.3"
"1974:06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","125.5","125.6","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9","131.9"
"1974:07","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","125.7","125.7","125.6","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8"
"1974:08","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","125.2","125.1","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7","131.7"
"1974:09","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","125.5","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8","131.8"
"1974:10","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","124.9","124.9","124.8","124.8","124.8","124.8","124.8","124.8","124.8","124.8","124.8","124.8","124.8","124.8","124.8","124.8","124.8","124.8","124.8","124.8","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5","129.5"
"1974:11","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","122.0","121.7","121.7","121.7","121.7","121.7","121.7","121.7","121.7","121.7","121.7","121.7","121.7","121.7","121.7","121.7","121.7","121.7","121.7","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9"
"1974:12","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","118.3","117.9","117.7","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3","119.3"
"1975:01","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2"
"1975:02","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.3","110.7","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7","112.7"
"1975:03","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.6","109.8","109.8","110.0","110.0","110.0","110.0","110.0","110.1","110.1","110.1","110.1","110.0","110.0","110.0","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7","111.7"
"1975:04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.4","109.5","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6","112.6"
"1975:05","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.2","109.6","109.8","110.1","110.1","110.1","110.1","110.1","110.1","110.1","110.1","110.1","110.0","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7"
