"DATE","RINVBF70M1","RINVBF70M2","RINVBF70M3","RINVBF70M4","RINVBF70M5","RINVBF70M6","RINVBF70M7","RINVBF70M8","RINVBF70M9","RINVBF70M10","RINVBF70M11","RINVBF70M12","RINVBF71M1","RINVBF71M2","RINVBF71M3","RINVBF71M4","RINVBF71M5","RINVBF71M6","RINVBF71M7","RINVBF71M8","RINVBF71M9","RINVBF71M10","RINVBF71M11","RINVBF71M12","RINVBF72M1","RINVBF72M2","RINVBF72M3","RINVBF72M4","RINVBF72M5","RINVBF72M6","RINVBF72M7","RINVBF72M8","RINVBF72M9","RINVBF72M10","RINVBF72M11","RINVBF72M12","RINVBF73M1","RINVBF73M2","RINVBF73M3","RINVBF73M4","RINVBF73M5","RINVBF73M6","RINVBF73M7","RINVBF73M8","RINVBF73M9","RINVBF73M10","RINVBF73M11","RINVBF73M12","RINVBF74M1","RINVBF74M2","RINVBF74M3","RINVBF74M4","RINVBF74M5","RINVBF74M6","RINVBF74M7","RINVBF74M8","RINVBF74M9","RINVBF74M10","RINVBF74M11","RINVBF74M12","RINVBF75M1","RINVBF75M2","RINVBF75M3","RINVBF75M4","RINVBF75M5","RINVBF75M6","RINVBF75M7","RINVBF75M8","RINVBF75M9","RINVBF75M10","RINVBF75M11","RINVBF75M12","RINVBF76M1","RINVBF76M2","RINVBF76M3","RINVBF76M4","RINVBF76M5","RINVBF76M6","RINVBF76M7","RINVBF76M8","RINVBF76M9","RINVBF76M10","RINVBF76M11","RINVBF76M12","RINVBF77M1","RINVBF77M2","RINVBF77M3","RINVBF77M4","RINVBF77M5","RINVBF77M6","RINVBF77M7","RINVBF77M8","RINVBF77M9","RINVBF77M10","RINVBF77M11","RINVBF77M12","RINVBF78M1","RINVBF78M2","RINVBF78M3","RINVBF78M4","RINVBF78M5","RINVBF78M6","RINVBF78M7","RINVBF78M8","RINVBF78M9","RINVBF78M10","RINVBF78M11","RINVBF78M12","RINVBF79M1","RINVBF79M2","RINVBF79M3","RINVBF79M4","RINVBF79M5","RINVBF79M6","RINVBF79M7","RINVBF79M8","RINVBF79M9","RINVBF79M10","RINVBF79M11","RINVBF79M12"
"1953:Q1","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6"
"1953:Q2","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","40.4","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8","55.8"
"1953:Q3","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","41.1","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0","57.0"
"1953:Q4","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","40.7","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6"
"1954:Q1","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3","55.3"
"1954:Q2","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","39.5","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8"
"1954:Q3","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","39.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9"
"1954:Q4","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","39.6","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5","55.5"
"1955:Q1","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","40.2","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6"
"1955:Q2","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","43.0","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1"
"1955:Q3","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","45.4","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1"
"1955:Q4","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","47.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1"
"1956:Q1","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","46.5","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2","64.2"
"1956:Q2","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2","65.2"
"1956:Q3","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0"
"1956:Q4","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5"
"1957:Q1","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","47.7","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9","65.9"
"1957:Q2","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7"
"1957:Q3","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1","67.1"
"1957:Q4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","46.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4"
"1958:Q1","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","43.3","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2"
"1958:Q2","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","41.3","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5"
"1958:Q3","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","40.5","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2"
"1958:Q4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","41.4","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9","58.9"
"1959:Q1","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","42.2","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4","60.4"
"1959:Q2","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4","62.4"
