"DATE","NOUTPUT80M1","NOUTPUT80M2","NOUTPUT80M3","NOUTPUT80M4","NOUTPUT80M5","NOUTPUT80M6","NOUTPUT80M7","NOUTPUT80M8","NOUTPUT80M9","NOUTPUT80M10","NOUTPUT80M11","NOUTPUT80M12","NOUTPUT81M1","NOUTPUT81M2","NOUTPUT81M3","NOUTPUT81M4","NOUTPUT81M5","NOUTPUT81M6","NOUTPUT81M7","NOUTPUT81M8","NOUTPUT81M9","NOUTPUT81M10","NOUTPUT81M11","NOUTPUT81M12","NOUTPUT82M1","NOUTPUT82M2","NOUTPUT82M3","NOUTPUT82M4","NOUTPUT82M5","NOUTPUT82M6","NOUTPUT82M7","NOUTPUT82M8","NOUTPUT82M9","NOUTPUT82M10","NOUTPUT82M11","NOUTPUT82M12","NOUTPUT83M1","NOUTPUT83M2","NOUTPUT83M3","NOUTPUT83M4","NOUTPUT83M5","NOUTPUT83M6","NOUTPUT83M7","NOUTPUT83M8","NOUTPUT83M9","NOUTPUT83M10","NOUTPUT83M11","NOUTPUT83M12","NOUTPUT84M1","NOUTPUT84M2","NOUTPUT84M3","NOUTPUT84M4","NOUTPUT84M5","NOUTPUT84M6","NOUTPUT84M7","NOUTPUT84M8","NOUTPUT84M9","NOUTPUT84M10","NOUTPUT84M11","NOUTPUT84M12","NOUTPUT85M1","NOUTPUT85M2","NOUTPUT85M3","NOUTPUT85M4","NOUTPUT85M5","NOUTPUT85M6","NOUTPUT85M7","NOUTPUT85M8","NOUTPUT85M9","NOUTPUT85M10","NOUTPUT85M11","NOUTPUT85M12","NOUTPUT86M1","NOUTPUT86M2","NOUTPUT86M3","NOUTPUT86M4","NOUTPUT86M5","NOUTPUT86M6","NOUTPUT86M7","NOUTPUT86M8","NOUTPUT86M9","NOUTPUT86M10","NOUTPUT86M11","NOUTPUT86M12","NOUTPUT87M1","NOUTPUT87M2","NOUTPUT87M3","NOUTPUT87M4","NOUTPUT87M5","NOUTPUT87M6","NOUTPUT87M7","NOUTPUT87M8","NOUTPUT87M9","NOUTPUT87M10","NOUTPUT87M11","NOUTPUT87M12","NOUTPUT88M1","NOUTPUT88M2","NOUTPUT88M3","NOUTPUT88M4","NOUTPUT88M5","NOUTPUT88M6","NOUTPUT88M7","NOUTPUT88M8","NOUTPUT88M9","NOUTPUT88M10","NOUTPUT88M11","NOUTPUT88M12","NOUTPUT89M1","NOUTPUT89M2","NOUTPUT89M3","NOUTPUT89M4","NOUTPUT89M5","NOUTPUT89M6","NOUTPUT89M7","NOUTPUT89M8","NOUTPUT89M9","NOUTPUT89M10","NOUTPUT89M11","NOUTPUT89M12"
"1960:Q4","504.6","504.6","504.6","504.6","504.6","504.6","504.6","504.6","504.6","504.6","504.6","504.6","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","504.8","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0","513.0"
"1961:Q1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","507.1","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","508.2","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4","517.4"
"1961:Q2","518.2","518.2","518.2","518.2","518.2","518.2","518.2","518.2","518.2","518.2","518.2","518.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","519.2","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9","527.9"
"1961:Q3","527.2","527.2","527.2","527.2","527.2","527.2","527.2","527.2","527.2","527.2","527.2","527.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","528.2","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5","538.5"
"1961:Q4","540.7","540.7","540.7","540.7","540.7","540.7","540.7","540.7","540.7","540.7","540.7","540.7","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","542.6","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5","551.5"
"1962:Q1","553.0","553.0","553.0","553.0","553.0","553.0","553.0","553.0","553.0","553.0","553.0","553.0","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","554.2","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4","564.4"
"1962:Q2","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","562.7","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2"
"1962:Q3","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","567.8","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","568.9","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2","579.2"
"1962:Q4","572.3","572.3","572.3","572.3","572.3","572.3","572.3","572.3","572.3","572.3","572.3","572.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","574.3","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8","582.8"
"1963:Q1","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","580.2","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","582.0","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1","592.1"
"1963:Q2","587.9","587.9","587.9","587.9","587.9","587.9","587.9","587.9","587.9","587.9","587.9","587.9","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","590.7","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3","600.3"
"1963:Q3","600.5","600.5","600.5","600.5","600.5","600.5","600.5","600.5","600.5","600.5","600.5","600.5","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","601.8","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1","613.1"
"1963:Q4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","612.4","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1"
"1964:Q1","622.4","622.4","622.4","622.4","622.4","622.4","622.4","622.4","622.4","622.4","622.4","622.4","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","625.3","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9","636.9"
"1964:Q2","632.4","632.4","632.4","632.4","632.4","632.4","632.4","632.4","632.4","632.4","632.4","632.4","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","634.0","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6","645.6"
"1964:Q3","642.1","642.1","642.1","642.1","642.1","642.1","642.1","642.1","642.1","642.1","642.1","642.1","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0","656.0"
"1964:Q4","646.0","646.0","646.0","646.0","646.0","646.0","646.0","646.0","646.0","646.0","646.0","646.0","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","648.8","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6","660.6"
"1965:Q1","665.4","665.4","665.4","665.4","665.4","665.4","665.4","665.4","665.4","665.4","665.4","665.4","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","668.8","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7","682.7"
"1965:Q2","678.7","678.7","678.7","678.7","678.7","678.7","678.7","678.7","678.7","678.7","678.7","678.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","681.7","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0","695.0"
"1965:Q3","695.1","695.1","695.1","695.1","695.1","695.1","695.1","695.1","695.1","695.1","695.1","695.1","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","696.4","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7","710.7"
"1965:Q4","713.3","713.3","713.3","713.3","713.3","713.3","713.3","713.3","713.3","713.3","713.3","713.3","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","717.2","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0","732.0"
"1966:Q1","733.7","733.7","733.7","733.7","733.7","733.7","733.7","733.7","733.7","733.7","733.7","733.7","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","738.5","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8","754.8"
"1966:Q2","747.6","747.6","747.6","747.6","747.6","747.6","747.6","747.6","747.6","747.6","747.6","747.6","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","750.0","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6","764.6"
"1966:Q3","759.0","759.0","759.0","759.0","759.0","759.0","759.0","759.0","759.0","759.0","759.0","759.0","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","760.6","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7","777.7"
"1966:Q4","771.7","771.7","771.7","771.7","771.7","771.7","771.7","771.7","771.7","771.7","771.7","771.7","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","774.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9","790.9"
