"DATE","RCONND90M1","RCONND90M2","RCONND90M3","RCONND90M4","RCONND90M5","RCONND90M6","RCONND90M7","RCONND90M8","RCONND90M9","RCONND90M10","RCONND90M11","RCONND90M12","RCONND91M1","RCONND91M2","RCONND91M3","RCONND91M4","RCONND91M5","RCONND91M6","RCONND91M7","RCONND91M8","RCONND91M9","RCONND91M10","RCONND91M11","RCONND91M12","RCONND92M1","RCONND92M2","RCONND92M3","RCONND92M4","RCONND92M5","RCONND92M6","RCONND92M7","RCONND92M8","RCONND92M9","RCONND92M10","RCONND92M11","RCONND92M12","RCONND93M1","RCONND93M2","RCONND93M3","RCONND93M4","RCONND93M5","RCONND93M6","RCONND93M7","RCONND93M8","RCONND93M9","RCONND93M10","RCONND93M11","RCONND93M12","RCONND94M1","RCONND94M2","RCONND94M3","RCONND94M4","RCONND94M5","RCONND94M6","RCONND94M7","RCONND94M8","RCONND94M9","RCONND94M10","RCONND94M11","RCONND94M12","RCONND95M1","RCONND95M2","RCONND95M3","RCONND95M4","RCONND95M5","RCONND95M6","RCONND95M7","RCONND95M8","RCONND95M9","RCONND95M10","RCONND95M11","RCONND95M12","RCONND96M1","RCONND96M2","RCONND96M3","RCONND96M4","RCONND96M5","RCONND96M6","RCONND96M7","RCONND96M8","RCONND96M9","RCONND96M10","RCONND96M11","RCONND96M12","RCONND97M1","RCONND97M2","RCONND97M3","RCONND97M4","RCONND97M5","RCONND97M6","RCONND97M7","RCONND97M8","RCONND97M9","RCONND97M10","RCONND97M11","RCONND97M12","RCONND98M1","RCONND98M2","RCONND98M3","RCONND98M4","RCONND98M5","RCONND98M6","RCONND98M7","RCONND98M8","RCONND98M9","RCONND98M10","RCONND98M11","RCONND98M12","RCONND99M1","RCONND99M2","RCONND99M3","RCONND99M4","RCONND99M5","RCONND99M6","RCONND99M7","RCONND99M8","RCONND99M9","RCONND99M10","RCONND99M11","RCONND99M12"
"1978:Q4","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","766.3","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","856.9","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","1062.1","#N/A","1057.2"
"1979:Q1","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","766.2","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","860.5","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","#N/A","1062.8"
"1979:Q2","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","762.1","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","856.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","1061.6","#N/A","1058.4"
"1979:Q3","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","766.0","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","863.5","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","1070.8","#N/A","1069.8"
"1979:Q4","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","772.2","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","870.8","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","1079.7","#N/A","1078.4"
"1980:Q1","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","767.9","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","869.2","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","1076.1","#N/A","1075.9"
"1980:Q2","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","760.9","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","857.4","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","1061.7","#N/A","1062.0"
"1980:Q3","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","759.9","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","855.3","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","1058.6","#N/A","1059.8"
"1980:Q4","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","#N/A","1065.4"
"1981:Q1","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","#N/A","1075.6"
"1981:Q2","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","#N/A","1078.8"
"1981:Q3","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","#N/A","1078.8"
"1981:Q4","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","#N/A","1080.3"
"1982:Q1","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","#N/A","1081.9"
"1982:Q2","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","#N/A","1083.5"
"1982:Q3","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","#N/A","1089.5"
"1982:Q4","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","#N/A","1100.0"
"1983:Q1","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","#N/A","1105.5"
"1983:Q2","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","#N/A","1116.5"
"1983:Q3","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","#N/A","1133.1"
"1983:Q4","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","812.7","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","915.2","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","#N/A","1144.5"
"1984:Q1","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","814.5","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","920.6","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","1135.7","#N/A","1150.6"
"1984:Q2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","828.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","936.2","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","1153.8","#N/A","1171.2"
"1984:Q3","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","829.6","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","938.5","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","1156.4","#N/A","1175.0"
